#version,serial,flight,call,time,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 16162, 3,N0CALL,    -1.83, -81,   7, 3,   boost,    0.98,  99116.00,  185.53,    0.25,    0.00, 17.3, 4.11, 4.11, 4.08,  -9.81,  -0.55,  -0.35,  -1.40,  -0.55,   0.73,  -0.36,   0.07,  -0.10,   3.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770687, -86.5781874,   191.0, 2026,  3,  8, 15, 39,  6,        0,        0, 228,   0,   0.9,   0.5,   0.7, 42, 46,  0,  0,  0,  0, 36, 45,  0,  0,  0,  0, 33, 32, 43,  0, 43,  0, 42,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0,  0
6, 16162, 3,N0CALL,    -1.83, -81,   6, 3,   boost,    0.98,  99116.00,  185.53,    0.25,    0.00, 17.3, 4.11, 4.11, 4.08,  -9.81,  -0.55,  -0.35,  -1.40,  -0.55,   0.73,  -0.36,   0.07,  -0.10,   3.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770687, -86.5781874,   191.0, 2026,  3,  8, 15, 39,  6,        0,        0, 228,   0,   0.9,   0.5,   0.7, 42, 46,  0,  0,  0,  0, 36, 45,  0,  0,  0,  0, 33, 32, 43,  0, 43,  0, 42,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0,  0
6, 16162, 3,N0CALL,    -1.77, -81,   6, 3,   boost,    0.98,  99116.00,  185.53,    0.25,    0.00, 17.3, 4.11, 4.11, 4.08,  -9.81,  -0.55,  -0.35,  -1.40,  -0.55,   0.73,  -0.36,   0.07,  -0.10,   3.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770687, -86.5781874,   191.0, 2026,  3,  8, 15, 39,  6,        0,        0, 228,   0,   0.9,   0.5,   0.7, 42, 46,  0,  0,  0,  0, 36, 45,  0,  0,  0,  0, 33, 32, 43,  0, 43,  0, 42,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0,  0
6, 16162, 3,N0CALL,    -1.74, -82,  13, 3,   boost,    0.98,  99116.00,  185.53,    0.25,    0.00, 17.3, 4.11, 4.11, 4.08,  -9.81,  -0.55,  -0.35,  -1.40,  -0.55,   0.73,  -0.36,   0.07,  -0.10,   3.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770687, -86.5781874,   191.0, 2026,  3,  8, 15, 39,  6,        0,        0, 228,   0,   0.9,   0.5,   0.7, 42, 46,  0,  0,  0,  0, 36, 45,  0,  0,  0,  0, 33, 32, 43,  0, 43,  0, 42,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0,  0
6, 16162, 3,N0CALL,    -0.87, -72,   7, 3,   boost,    0.98,  99116.00,  185.53,    0.25,    0.00, 17.3, 4.11, 4.11, 4.08,  -9.81,  -0.55,  -0.35,  -1.40,  -0.55,   0.73,  -0.36,   0.07,  -0.10,   3.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770689, -86.5781871,   191.0, 2026,  3,  8, 15, 39,  7,        0,        0,   0,   0,   1.0,   0.5,   0.8, 42, 46,  0,  0,  0,  0, 36, 44,  0,  0,  0,  0, 32, 31, 43,  0, 43,  0, 42,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0,  0
6, 16162, 3,N0CALL,    -0.76, -82,   5, 3,   boost,    1.47,  99114.00,  185.70,    0.42,    1.22, 17.3, 4.11, 4.11, 4.08,  -9.79,   0.06,  -0.46,  -0.24,  -0.67,   0.31,  -0.36,   0.07,  -0.10,   3.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770689, -86.5781871,   191.0, 2026,  3,  8, 15, 39,  7,        0,        0,   0,   0,   1.0,   0.5,   0.8, 42, 46,  0,  0,  0,  0, 36, 44,  0,  0,  0,  0, 32, 31, 43,  0, 43,  0, 42,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0,  0
6, 16162, 3,N0CALL,    -0.73, -82,   7, 3,   boost,    1.47,  99114.00,  185.70,    0.42,    1.22, 17.3, 3.99, 4.11, 4.09,  -9.79,   0.06,  -0.46,  -0.24,  -0.67,   0.31,  -0.36,   0.07,  -0.10,   3.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770689, -86.5781871,   191.0, 2026,  3,  8, 15, 39,  7,        0,        0,   0,   0,   1.0,   0.5,   0.8, 42, 46,  0,  0,  0,  0, 36, 44,  0,  0,  0,  0, 32, 31, 43,  0, 43,  0, 42,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0,  0
6, 16162, 3,N0CALL,    -0.03, -86,   9, 3,   boost,  117.68,  99131.00,  184.26,   -1.02,   44.64, 17.3, 3.99, 4.11, 4.09,-131.19,   0.60,   1.73,   2.44,  15.32,  -0.06,  -0.36,   0.07,  -0.09,   3.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770689, -86.5781871,   191.0, 2026,  3,  8, 15, 39,  7,        0,        0,   0,   0,   1.0,   0.5,   0.8, 42, 46,  0,  0,  0,  0, 36, 44,  0,  0,  0,  0, 32, 31, 43,  0, 43,  0, 42,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0,  0
6, 16162, 3,N0CALL,     0.00, -82,  17, 3,   boost,  117.68,  99131.00,  184.26,   -1.02,   44.64, 17.3, 3.99, 3.99, 4.08,-131.19,   0.60,   1.73,   2.44,  15.32,  -0.06,  -0.36,   0.07,  -0.09,   3.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770689, -86.5781871,   191.0, 2026,  3,  8, 15, 39,  7,        0,        0,   0,   0,   1.0,   0.5,   0.8, 42, 46,  0,  0,  0,  0, 36, 44,  0,  0,  0,  0, 32, 31, 43,  0, 43,  0, 42,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0,  0
6, 16162, 3,N0CALL,     0.07, -79,   5, 3,   boost,  143.67,  99094.00,  187.39,    2.12,   57.69, 17.3, 3.99, 3.99, 4.08,-151.78,  -1.21,  16.48, -60.55,  -3.11,   6.23,  -0.36,   0.06,  -0.09,   3.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770689, -86.5781871,   191.0, 2026,  3,  8, 15, 39,  7,        0,        0,   0,   0,   1.0,   0.5,   0.8, 42, 46,  0,  0,  0,  0, 36, 44,  0,  0,  0,  0, 32, 31, 43,  0, 43,  0, 42,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0,  0
6, 16162, 3,N0CALL,     0.10, -78,   7, 3,   boost,  143.67,  99094.00,  187.39,    2.12,   57.69, 17.3, 4.11, 4.11, 4.08,-151.78,  -1.21,  16.48, -60.55,  -3.11,   6.23,  -0.36,   0.06,  -0.09,   3.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770689, -86.5781871,   191.0, 2026,  3,  8, 15, 39,  7,        0,        0,   0,   0,   1.0,   0.5,   0.8, 42, 46,  0,  0,  0,  0, 36, 44,  0,  0,  0,  0, 32, 31, 43,  0, 43,  0, 42,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0,  0
6, 16162, 3,N0CALL,     0.11, -71,   5, 3,   boost,  143.67,  99094.00,  187.39,    2.12,   57.69, 17.3, 4.11, 4.11, 4.08,-151.78,  -1.21,  16.48, -60.55,  -3.11,   6.23,  -0.36,   0.06,  -0.09,   3.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770671, -86.5781800,   191.0, 2026,  3,  8, 15, 39,  8,        1,        1, 109,   0,   1.2,   0.6,   1.0, 42, 46,  0,  0,  0,  0, 36, 44,  0,  0,  0,  0, 32, 31, 43,  0, 43,  0, 42,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0,  0
6, 16162, 3,N0CALL,     0.18, -73,   5, 3,   boost,  143.67,  99037.00,  192.22,    6.95,   73.46, 17.3, 4.11, 4.11, 4.08,-161.25,  -4.43,   2.28,  58.17,   0.12,   0.43,  -0.36,   0.07,  -0.11,   4.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770671, -86.5781800,   191.0, 2026,  3,  8, 15, 39,  8,        1,        1, 109,   0,   1.2,   0.6,   1.0, 42, 46,  0,  0,  0,  0, 36, 44,  0,  0,  0,  0, 32, 31, 43,  0, 43,  0, 42,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0,  0
6, 16162, 3,N0CALL,     0.21, -73,  11, 3,   boost,  143.67,  99037.00,  192.22,    6.95,   73.46, 17.3, 4.11, 4.11, 4.08,-161.25,  -4.43,   2.28,  58.17,   0.12,   0.43,  -0.36,   0.07,  -0.11,   4.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770671, -86.5781800,   191.0, 2026,  3,  8, 15, 39,  8,        1,        1, 109,   0,   1.2,   0.6,   1.0, 42, 46,  0,  0,  0,  0, 36, 44,  0,  0,  0,  0, 32, 31, 43,  0, 43,  0, 42,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0,  0
6, 16162, 3,N0CALL,     0.29, -70,   7, 3,   boost,  147.59,  99023.00,  193.41,    8.14,   89.44, 17.3, 4.11, 4.11, 4.08,-160.05,  -3.45,  -1.80,  56.21,  -2.26,   2.08,  -0.37,   0.09,  -0.14,   4.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770671, -86.5781800,   191.0, 2026,  3,  8, 15, 39,  8,        1,        1, 109,   0,   1.2,   0.6,   1.0, 42, 46,  0,  0,  0,  0, 36, 44,  0,  0,  0,  0, 32, 31, 43,  0, 43,  0, 42,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0,  0
6, 16162, 3,N0CALL,     0.32, -71,   9, 3,   boost,  147.59,  99023.00,  193.41,    8.14,   89.44, 17.3, 3.99, 4.11, 4.08,-160.05,  -3.45,  -1.80,  56.21,  -2.26,   2.08,  -0.37,   0.09,  -0.14,   4.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770671, -86.5781800,   191.0, 2026,  3,  8, 15, 39,  8,        1,        1, 109,   0,   1.2,   0.6,   1.0, 40, 44,  0,  0,  0,  0, 34, 43,  0,  0,  0,  0, 31, 30, 41,  0, 41,  0, 40,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0
6, 16162, 3,N0CALL,     0.32, -70,   4, 3,   boost,  147.59,  99023.00,  193.41,    8.14,   89.44, 17.3, 3.99, 4.11, 4.08,-160.05,  -3.45,  -1.80,  56.21,  -2.26,   2.08,  -0.37,   0.09,  -0.14,   4.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770671, -86.5781800,   191.0, 2026,  3,  8, 15, 39,  8,        1,        1, 109,   0,   1.2,   0.6,   1.0, 40, 44,  0,  0,  0,  0, 34, 43,  0,  0,  0,  0, 31, 30, 41,  0, 41,  0, 40,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0
6, 16162, 3,N0CALL,     0.40, -71,   7, 3,   boost,  147.59,  98971.00,  197.82,   12.55,  105.63, 17.3, 3.99, 4.11, 4.08,-159.35,  -2.36,  -2.08,  -5.25,  -5.55,  -3.23,  -0.37,   0.09,  -0.15,   4.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770671, -86.5781800,   191.0, 2026,  3,  8, 15, 39,  8,        1,        1, 109,   0,   1.2,   0.6,   1.0, 40, 44,  0,  0,  0,  0, 34, 43,  0,  0,  0,  0, 31, 30, 41,  0, 41,  0, 40,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0
6, 16162, 3,N0CALL,     0.43, -72,   5, 3,   boost,  147.59,  98971.00,  197.82,   12.55,  105.63, 17.3, 4.11, 4.11, 4.08,-159.35,  -2.36,  -2.08,  -5.25,  -5.55,  -3.23,  -0.37,   0.09,  -0.15,   4.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770671, -86.5781800,   191.0, 2026,  3,  8, 15, 39,  8,        1,        1, 109,   0,   1.2,   0.6,   1.0, 40, 44,  0,  0,  0,  0, 34, 43,  0,  0,  0,  0, 31, 30, 41,  0, 41,  0, 40,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0
6, 16162, 3,N0CALL,     0.43, -73,   8, 3,   boost,  147.59,  98971.00,  197.82,   12.55,  105.63, 17.3, 4.11, 4.11, 4.08,-159.35,  -2.36,  -2.08,  -5.25,  -5.55,  -3.23,  -0.37,   0.09,  -0.15,   4.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770671, -86.5781800,   191.0, 2026,  3,  8, 15, 39,  8,        1,        1, 109,   0,   1.2,   0.6,   1.0, 40, 44,  0,  0,  0,  0, 34, 43,  0,  0,  0,  0, 31, 30, 41,  0, 41,  0, 40,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0
6, 16162, 3,N0CALL,     0.51, -77,   8, 3,   boost,  147.10,  98928.00,  201.47,   16.20,  121.80, 17.3, 4.11, 4.11, 4.08,-159.06,  -2.07,  -1.44, -36.74,  -9.64,  -7.63,  -0.37,   0.08,  -0.14,   4.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770671, -86.5781800,   191.0, 2026,  3,  8, 15, 39,  8,        1,        1, 109,   0,   1.2,   0.6,   1.0, 40, 44,  0,  0,  0,  0, 34, 43,  0,  0,  0,  0, 31, 30, 41,  0, 41,  0, 40,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0
6, 16162, 3,N0CALL,     0.54, -78,   7, 3,   boost,  147.10,  98928.00,  201.47,   16.20,  121.80, 17.3, 4.11, 4.11, 4.08,-159.06,  -2.07,  -1.44, -36.74,  -9.64,  -7.63,  -0.37,   0.08,  -0.14,   4.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770671, -86.5781800,   191.0, 2026,  3,  8, 15, 39,  8,        1,        1, 109,   0,   1.2,   0.6,   1.0, 40, 44,  0,  0,  0,  0, 34, 43,  0,  0,  0,  0, 31, 30, 41,  0, 41,  0, 40,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0
6, 16162, 3,N0CALL,     0.62, -75,   6, 3,   boost,  145.63,  98812.00,  211.32,   26.05,  137.85, 17.3, 4.11, 4.11, 4.08,-158.23,  -2.84,  -0.47, -12.39, -11.11,  -2.93,  -0.37,   0.07,  -0.15,   5.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770671, -86.5781800,   191.0, 2026,  3,  8, 15, 39,  8,        1,        1, 109,   0,   1.2,   0.6,   1.0, 40, 44,  0,  0,  0,  0, 34, 43,  0,  0,  0,  0, 31, 30, 41,  0, 41,  0, 40,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0
6, 16162, 3,N0CALL,     0.65, -73,   5, 3,   boost,  145.63,  98812.00,  211.32,   26.05,  137.85, 17.3, 3.99, 4.11, 4.08,-158.23,  -2.84,  -0.47, -12.39, -11.11,  -2.93,  -0.37,   0.07,  -0.15,   5.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770671, -86.5781800,   191.0, 2026,  3,  8, 15, 39,  8,        1,        1, 109,   0,   1.2,   0.6,   1.0, 40, 44,  0,  0,  0,  0, 34, 43,  0,  0,  0,  0, 31, 30, 41,  0, 41,  0, 40,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0
6, 16162, 3,N0CALL,     0.73, -72,   6, 3,   boost,  144.16,  98728.00,  218.46,   33.19,  153.70, 17.3, 3.99, 4.11, 4.08,-156.20,  -3.55,  -0.29,  18.07,  -4.58,   1.89,  -0.37,   0.07,  -0.16,   6.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770671, -86.5781800,   191.0, 2026,  3,  8, 15, 39,  8,        1,        1, 109,   0,   1.2,   0.6,   1.0, 40, 44,  0,  0,  0,  0, 34, 43,  0,  0,  0,  0, 31, 30, 41,  0, 41,  0, 40,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0
6, 16162, 3,N0CALL,     0.76, -73,  10, 3,   boost,  144.16,  98728.00,  218.46,   33.19,  153.70, 17.3, 3.99, 4.11, 4.08,-156.20,  -3.55,  -0.29,  18.07,  -4.58,   1.89,  -0.37,   0.07,  -0.16,   6.00, 4.07, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770671, -86.5781800,   191.0, 2026,  3,  8, 15, 39,  8,        1,        1, 109,   0,   1.2,   0.6,   1.0, 40, 44,  0,  0,  0,  0, 34, 43,  0,  0,  0,  0, 31, 30, 41,  0, 41,  0, 40,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0
6, 16162, 3,N0CALL,     0.87, -81,   7, 3,   boost,  144.16,  98728.00,  218.46,   33.19,  153.70, 17.3, 3.99, 4.11, 4.08,-156.20,  -3.55,  -0.29,  18.07,  -4.58,   1.89,  -0.37,   0.07,  -0.16,   6.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770671, -86.5781800,   191.0, 2026,  3,  8, 15, 39,  8,        1,        1, 109,   0,   1.2,   0.6,   1.0, 40, 44,  0,  0,  0,  0, 34, 43,  0,  0,  0,  0, 31, 30, 41,  0, 41,  0, 40,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0
6, 16162, 3,N0CALL,     0.95, -72,   7, 3,   boost,  140.73,  98459.00,  241.35,   56.08,  184.86, 17.3, 3.99, 4.11, 4.08,-152.61,  -0.64,  -0.61,  80.02,   2.38,  -1.95,  -0.37,   0.08,  -0.19,   6.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770671, -86.5781800,   191.0, 2026,  3,  8, 15, 39,  8,        1,        1, 109,   0,   1.2,   0.6,   1.0, 40, 44,  0,  0,  0,  0, 34, 43,  0,  0,  0,  0, 31, 30, 41,  0, 41,  0, 40,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0
6, 16162, 3,N0CALL,     0.98, -73,   9, 3,   boost,  140.73,  98459.00,  241.35,   56.08,  184.86, 17.3, 3.99, 4.11, 4.08,-152.61,  -0.64,  -0.61,  80.02,   2.38,  -1.95,  -0.37,   0.08,  -0.19,   6.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770671, -86.5781800,   191.0, 2026,  3,  8, 15, 39,  8,        1,        1, 109,   0,   1.2,   0.6,   1.0, 40, 44,  0,  0,  0,  0, 34, 43,  0,  0,  0,  0, 31, 30, 41,  0, 41,  0, 40,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0
6, 16162, 3,N0CALL,     1.06, -75,   6, 3,   boost,  137.78,  98291.00,  255.68,   70.40,  200.09, 17.3, 3.99, 4.11, 4.08,-150.34,  -3.05,  -1.16, 105.16,  -1.53,  -4.88,  -0.38,   0.08,  -0.23,   6.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770671, -86.5781800,   191.0, 2026,  3,  8, 15, 39,  8,        1,        1, 109,   0,   1.2,   0.6,   1.0, 40, 44,  0,  0,  0,  0, 34, 43,  0,  0,  0,  0, 31, 30, 41,  0, 41,  0, 40,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0
6, 16162, 3,N0CALL,     1.09, -76,   5, 3,   boost,  137.78,  98291.00,  255.68,   70.40,  200.09, 17.3, 4.11, 4.11, 4.08,-150.34,  -3.05,  -1.16, 105.16,  -1.53,  -4.88,  -0.38,   0.08,  -0.23,   6.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770671, -86.5781800,   191.0, 2026,  3,  8, 15, 39,  8,        1,        1, 109,   0,   1.2,   0.6,   1.0, 40, 44,  0,  0,  0,  0, 34, 43,  0,  0,  0,  0, 31, 30, 41,  0, 41,  0, 40,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0
6, 16162, 3,N0CALL,     1.17, -76,   7, 3,   boost,  130.92,  98144.00,  268.22,   82.95,  214.76, 17.3, 4.11, 4.11, 4.08,-144.15,  -4.66,   1.15, 132.51,  -3.60,  -4.27,  -0.38,   0.07,  -0.27,   7.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770671, -86.5781800,   191.0, 2026,  3,  8, 15, 39,  8,        1,        1, 109,   0,   1.2,   0.6,   1.0, 40, 44,  0,  0,  0,  0, 34, 43,  0,  0,  0,  0, 31, 30, 41,  0, 41,  0, 40,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0
6, 16162, 3,N0CALL,     1.20, -77,  10, 3,   boost,  130.92,  98144.00,  268.22,   82.95,  214.76, 17.3, 3.99, 4.11, 4.08,-144.15,  -4.66,   1.15, 132.51,  -3.60,  -4.27,  -0.38,   0.07,  -0.27,   7.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770671, -86.5781800,   191.0, 2026,  3,  8, 15, 39,  8,        1,        1, 109,   0,   1.2,   0.6,   1.0, 40, 44,  0,  0,  0,  0, 34, 43,  0,  0,  0,  0, 31, 30, 41,  0, 41,  0, 40,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0
6, 16162, 3,N0CALL,     1.28, -73,   6, 3,   boost,  123.56,  97963.00,  283.70,   98.42,  228.66, 17.3, 3.99, 4.11, 4.08,-135.58,  -2.96,  -0.59, 169.01,  -0.67,  11.23,  -0.38,   0.05,  -0.32,   6.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770671, -86.5781800,   191.0, 2026,  3,  8, 15, 39,  8,        1,        1, 109,   0,   1.2,   0.6,   1.0, 40, 44,  0,  0,  0,  0, 34, 43,  0,  0,  0,  0, 31, 30, 41,  0, 41,  0, 40,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0
6, 16162, 3,N0CALL,     1.31, -72,   6, 3,   boost,  123.56,  97963.00,  283.70,   98.42,  228.66, 17.3, 3.99, 4.11, 4.08,-135.58,  -2.96,  -0.59, 169.01,  -0.67,  11.23,  -0.38,   0.05,  -0.32,   6.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770671, -86.5781800,   191.0, 2026,  3,  8, 15, 39,  8,        1,        1, 109,   0,   1.2,   0.6,   1.0, 40, 44,  0,  0,  0,  0, 34, 43,  0,  0,  0,  0, 31, 30, 41,  0, 41,  0, 40,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0
6, 16162, 3,N0CALL,     1.39, -73,   8, 3,   boost,  113.76,  97753.00,  301.68,  116.41,  241.64, 17.3, 3.99, 4.11, 4.08,-128.26,   0.61,  -0.46, 171.45,  -0.37,  -1.83,  -0.38,   0.02,  -0.36,   6.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770671, -86.5781800,   191.0, 2026,  3,  8, 15, 39,  8,        1,        1, 109,   0,   1.2,   0.6,   1.0, 40, 44,  0,  0,  0,  0, 34, 43,  0,  0,  0,  0, 31, 30, 41,  0, 41,  0, 40,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0
6, 16162, 3,N0CALL,     1.42, -74,   5, 3,   boost,  113.76,  97753.00,  301.68,  116.41,  241.64, 17.3, 3.99, 4.11, 4.08,-128.26,   0.61,  -0.46, 171.45,  -0.37,  -1.83,  -0.38,   0.02,  -0.36,   6.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770671, -86.5781800,   191.0, 2026,  3,  8, 15, 39,  8,        1,        1, 109,   0,   1.2,   0.6,   1.0, 38, 41,  0,  0,  0,  0, 34, 43,  0,  0,  0,  0, 31, 30, 39,  0, 41,  0, 40,  0,  0, 19,  0,  0,  0,  0,  0,  0,  0, 27,  0,  0
6, 16162, 3,N0CALL,     1.42, -74,   6, 3,   boost,  113.76,  97753.00,  301.68,  116.41,  241.64, 17.3, 3.99, 4.11, 4.08,-128.26,   0.61,  -0.46, 171.45,  -0.37,  -1.83,  -0.38,   0.02,  -0.36,   6.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770671, -86.5781800,   191.0, 2026,  3,  8, 15, 39,  8,        1,        1, 109,   0,   1.2,   0.6,   1.0, 38, 41,  0,  0,  0,  0, 34, 43,  0,  0,  0,  0, 31, 30, 39,  0, 41,  0, 40,  0,  0, 19,  0,  0,  0,  0,  0,  0,  0, 27,  0,  0
6, 16162, 3,N0CALL,     1.50, -79,  13, 3,   boost,  111.31,  97528.00,  320.98,  135.70,  253.93, 17.3, 3.99, 4.11, 4.08,-122.09,  -5.46,  -2.28, 185.36,  -3.91,  -0.06,  -0.39,  -0.04,  -0.39,   7.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770671, -86.5781800,   191.0, 2026,  3,  8, 15, 39,  8,        1,        1, 109,   0,   1.2,   0.6,   1.0, 38, 41,  0,  0,  0,  0, 34, 43,  0,  0,  0,  0, 31, 30, 39,  0, 41,  0, 40,  0,  0, 19,  0,  0,  0,  0,  0,  0,  0, 27,  0,  0
6, 16162, 3,N0CALL,     1.53, -82,  15, 3,   boost,  111.31,  97528.00,  320.98,  135.70,  253.93, 17.3, 3.99, 3.99, 4.08,-122.09,  -5.46,  -2.28, 185.36,  -3.91,  -0.06,  -0.39,  -0.04,  -0.39,   7.00, 4.11, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770671, -86.5781800,   191.0, 2026,  3,  8, 15, 39,  8,        1,        1, 109,   0,   1.2,   0.6,   1.0, 38, 41,  0,  0,  0,  0, 34, 43,  0,  0,  0,  0, 31, 30, 39,  0, 41,  0, 40,  0,  0, 19,  0,  0,  0,  0,  0,  0,  0, 27,  0,  0
6, 16162, 3,N0CALL,     1.61, -86,  16, 3,   boost,  104.44,  97328.00,  338.16,  152.89,  265.71, 17.3, 3.99, 3.99, 4.08,-115.55,   0.68,   1.80, 221.44,  -6.47,   8.54,  -0.38,  -0.10,  -0.40,   6.00, 4.11, 0.00, 0.00, 0.00, 0.00, 1, 1, 15,  41.7770671, -86.5781800,   191.0, 2026,  3,  8, 15, 39,  8,        1,        1, 109,   0,   1.2,   0.6,   1.0, 38, 41,  0,  0,  0,  0, 34, 43,  0,  0,  0,  0, 31, 30, 39,  0, 41,  0, 40,  0,  0, 19,  0,  0,  0,  0,  0,  0,  0, 27,  0,  0
