38497.00,-0.02,3.03,0.03,-2.80,-0.00,0.00,-0.00,-0.35,1.60,0.30,0.00,-0.00,-0.00,-0.00
38519.00,-0.02,3.03,0.03,-2.80,-0.00,0.00,-0.00,-0.25,1.82,0.20,0.00,-0.00,-0.00,-0.00
38541.00,-0.02,3.03,0.03,-2.80,-0.00,0.00,-0.00,0.11,1.88,0.13,0.00,-0.00,-0.00,-0.00
38563.00,-0.02,3.03,0.03,-2.80,-0.00,0.00,-0.00,0.51,1.88,-0.08,0.00,-0.00,-0.00,-0.00
38594.00,-0.02,3.04,0.04,-2.79,-0.00,0.00,0.00,0.98,1.51,-0.99,-0.02,0.02,0.09,-0.00
38616.00,-0.02,3.04,0.04,-2.79,-0.00,0.00,0.00,1.04,1.33,-1.39,-0.02,0.02,0.09,-0.00
38638.00,-0.02,3.04,0.04,-2.79,-0.00,0.00,0.00,0.89,1.44,-2.07,-0.02,0.02,0.09,-0.00
38660.00,-0.02,3.04,0.04,-2.79,-0.00,0.00,0.00,0.72,1.45,-2.77,-0.02,0.02,0.09,-0.00
38682.00,-0.02,3.04,0.04,-2.79,-0.00,0.00,0.00,0.58,1.41,-3.32,-0.02,0.02,0.09,-0.00
38704.00,-0.02,3.04,0.05,-2.80,0.00,0.00,0.00,0.60,1.61,-3.83,-0.01,0.02,0.09,-0.00
38737.00,-0.02,3.04,0.05,-2.80,0.00,0.00,0.00,0.73,1.82,-4.20,-0.01,0.02,0.09,-0.00
38759.00,-0.03,3.04,0.05,-2.80,0.00,0.00,0.00,0.87,1.65,-3.88,-0.01,0.02,0.09,-0.00
38794.00,-0.04,3.04,0.05,-2.83,0.00,0.00,0.00,0.58,1.27,-2.94,-0.01,0.01,0.06,-0.00
38816.00,-0.04,3.04,0.05,-2.83,0.00,0.00,0.00,0.74,0.77,-2.35,-0.01,0.01,0.06,-0.00
38838.00,-0.04,3.04,0.05,-2.83,0.00,0.00,0.00,0.66,0.35,-1.96,-0.01,0.01,0.06,-0.00
38860.00,-0.04,3.04,0.05,-2.83,0.00,0.00,0.00,0.52,0.39,-1.72,-0.01,0.01,0.06,-0.00
38882.00,-0.05,3.04,0.05,-2.83,0.00,0.00,0.00,0.70,0.28,-1.33,-0.01,0.01,0.06,-0.00
38904.00,-0.06,3.04,0.07,-2.84,0.00,0.00,0.00,0.79,0.06,-0.91,-0.01,0.02,0.06,-0.00
38937.00,-0.07,3.04,0.07,-2.84,0.00,0.00,0.00,0.20,-0.07,-0.05,-0.01,0.02,0.06,-0.00
38959.00,-0.07,3.04,0.07,-2.84,0.00,0.00,0.00,0.12,-0.26,0.46,-0.01,0.02,0.06,-0.00
38981.00,-0.07,3.04,0.07,-2.84,0.00,0.00,0.00,-0.03,-0.21,0.66,-0.01,0.02,0.06,-0.00
39003.00,-0.07,3.05,0.08,-2.82,-0.01,0.00,0.00,-0.29,0.05,0.72,-0.02,0.03,0.10,-0.00
39034.00,-0.08,3.05,0.08,-2.82,-0.01,0.00,0.00,0.44,0.29,0.55,-0.02,0.03,0.10,-0.00
39056.00,-0.08,3.05,0.08,-2.82,-0.01,0.00,0.00,0.69,0.60,0.25,-0.02,0.03,0.10,-0.00
39081.00,-0.08,3.05,0.08,-2.82,-0.01,0.00,0.00,0.73,0.98,-0.04,-0.02,0.03,0.10,-0.00
39103.00,-0.08,3.06,0.09,-2.79,-0.00,0.00,0.00,1.39,1.15,-0.16,-0.02,0.02,0.10,-0.00
39136.00,-0.07,3.06,0.09,-2.79,-0.00,0.00,0.00,1.30,1.56,-0.37,-0.02,0.02,0.10,-0.00
39158.00,-0.07,3.06,0.09,-2.79,-0.00,0.00,0.00,1.06,1.73,-0.53,-0.02,0.02,0.10,-0.00
39180.00,-0.07,3.06,0.09,-2.79,-0.00,0.00,0.00,1.06,1.61,-0.64,-0.02,0.02,0.10,-0.00
39202.00,-0.07,3.08,0.09,-2.80,0.00,-0.00,0.00,0.71,1.29,-0.78,-0.03,0.03,0.15,-0.00
39224.00,-0.06,3.08,0.09,-2.80,0.00,-0.00,0.00,0.44,1.27,-0.83,-0.03,0.03,0.15,-0.00
39256.00,-0.06,3.08,0.09,-2.80,0.00,-0.00,0.00,0.39,0.87,-0.87,-0.03,0.03,0.15,-0.00
39278.00,-0.06,3.08,0.09,-2.80,0.00,-0.00,0.00,0.22,0.68,-0.68,-0.03,0.03,0.15,-0.00
39300.00,-0.06,3.09,0.09,-2.82,0.00,-0.00,0.00,0.16,1.00,-0.47,-0.02,0.03,0.15,-0.00
39322.00,-0.06,3.09,0.09,-2.82,0.00,-0.00,0.00,-0.18,1.17,-0.38,-0.02,0.03,0.15,-0.00
39344.00,-0.05,3.09,0.09,-2.82,0.00,-0.00,0.00,-0.14,1.45,-0.34,-0.02,0.03,0.15,-0.00
39380.00,-0.05,3.09,0.09,-2.82,0.00,-0.00,0.00,-0.55,1.67,-0.71,-0.02,0.03,0.15,-0.00
39402.00,-0.04,3.10,0.08,-2.84,0.00,-0.00,-0.00,-0.70,1.58,-1.03,-0.00,0.00,0.01,-0.00
39424.00,-0.04,3.10,0.08,-2.84,0.00,-0.00,-0.00,-0.58,1.36,-1.25,-0.00,0.00,0.01,-0.00
39456.00,-0.03,3.10,0.08,-2.84,0.00,-0.00,-0.00,-0.70,0.68,-1.50,-0.00,0.00,0.01,-0.00
39478.00,-0.03,3.10,0.08,-2.84,0.00,-0.00,-0.00,-0.81,0.70,-1.55,-0.00,0.00,0.01,-0.00
39500.00,-0.03,3.09,0.07,-2.85,-0.00,-0.00,-0.00,-0.56,0.62,-1.49,-0.00,0.00,0.01,-0.00
39522.00,-0.03,3.09,0.07,-2.85,-0.00,-0.00,-0.00,-0.56,0.48,-1.44,-0.00,0.00,0.01,-0.00
39544.00,-0.04,3.09,0.07,-2.85,-0.00,-0.00,-0.00,-0.49,0.66,-1.34,-0.00,0.00,0.01,-0.00
39577.00,-0.05,3.09,0.07,-2.85,-0.00,-0.00,-0.00,-0.49,0.72,-0.78,-0.00,0.00,0.01,-0.00
39599.00,-0.05,3.08,0.06,-2.84,-0.00,-0.00,-0.00,-0.86,0.58,-0.47,0.02,-0.03,-0.13,-0.00
39621.00,-0.06,3.08,0.06,-2.84,-0.00,-0.00,-0.00,-0.79,0.69,-0.10,0.02,-0.03,-0.13,-0.00
39643.00,-0.06,3.08,0.06,-2.84,-0.00,-0.00,-0.00,-0.87,0.64,0.24,0.02,-0.03,-0.13,-0.00
39677.00,-0.07,3.08,0.06,-2.84,-0.00,-0.00,-0.00,-0.75,0.39,0.85,0.02,-0.03,-0.13,-0.00
39699.00,-0.08,3.07,0.06,-2.83,-0.00,0.00,-0.00,-0.66,0.46,1.06,0.02,-0.03,-0.14,-0.00
39721.00,-0.08,3.07,0.06,-2.83,-0.00,0.00,-0.00,-0.41,0.51,1.29,0.02,-0.03,-0.14,-0.00
39743.00,-0.08,3.07,0.06,-2.83,-0.00,0.00,-0.00,-0.14,0.51,1.56,0.02,-0.03,-0.14,-0.00
39776.00,-0.07,3.07,0.06,-2.83,-0.00,0.00,-0.00,0.39,0.77,1.35,0.02,-0.03,-0.14,-0.00
39798.00,-0.07,3.06,0.06,-2.80,-0.01,0.00,-0.00,0.77,0.91,1.05,-0.01,0.01,0.05,-0.00
39820.00,-0.07,3.06,0.06,-2.80,-0.01,0.00,-0.00,0.75,0.92,0.61,-0.01,0.01,0.05,-0.00
39842.00,-0.07,3.06,0.06,-2.80,-0.01,0.00,-0.00,0.85,0.97,0.12,-0.01,0.01,0.05,-0.00
39864.00,-0.07,3.06,0.06,-2.80,-0.01,0.00,-0.00,0.93,1.02,-0.24,-0.01,0.01,0.05,-0.00
39897.00,-0.08,3.06,0.06,-2.77,-0.00,0.00,-0.00,0.45,1.00,-0.88,-0.01,0.01,0.05,-0.00
39919.00,-0.07,3.06,0.06,-2.77,-0.00,0.00,-0.00,0.49,1.15,-1.13,-0.01,0.01,0.05,-0.00
39941.00,-0.07,3.06,0.06,-2.77,-0.00,0.00,-0.00,0.19,1.24,-1.35,-0.01,0.01,0.05,-0.00
39974.00,-0.07,3.06,0.06,-2.77,-0.00,0.00,-0.00,0.12,1.42,-1.67,-0.01,0.01,0.05,-0.00
39996.00,-0.06,3.05,0.06,-2.77,0.00,0.00,-0.00,0.12,1.35,-1.73,-0.02,0.03,0.13,-0.00
40018.00,-0.05,3.05,0.06,-2.77,0.00,0.00,-0.00,-0.08,1.15,-1.78,-0.02,0.03,0.13,-0.00
40040.00,-0.04,3.05,0.06,-2.77,0.00,0.00,-0.00,0.13,0.97,-1.72,-0.02,0.03,0.13,-0.00
40062.00,-0.04,3.05,0.06,-2.77,0.00,0.00,-0.00,0.00,0.72,-1.61,-0.02,0.03,0.13,-0.00
40084.00,-0.02,3.05,0.06,-2.77,0.00,0.00,-0.00,0.14,0.77,-1.56,-0.02,0.03,0.13,-0.00
40114.00,-0.02,3.05,0.06,-2.77,0.00,-0.00,-0.00,0.28,0.70,-1.36,-0.02,0.03,0.13,-0.00
40136.00,-0.01,3.05,0.06,-2.77,0.00,-0.00,-0.00,0.28,0.84,-1.40,-0.02,0.03,0.13,-0.00
40158.00,-0.01,3.05,0.06,-2.77,0.00,-0.00,-0.00,0.26,0.86,-1.46,-0.02,0.03,0.13,-0.00
40180.00,-0.01,3.05,0.06,-2.77,0.00,-0.00,-0.00,0.30,0.73,-1.44,-0.02,0.03,0.13,-0.00
40201.00,-0.01,3.05,0.06,-2.77,-0.00,0.00,-0.00,0.26,0.66,-1.42,0.03,-0.04,-0.16,-0.00
40222.00,-0.01,3.05,0.06,-2.77,-0.00,0.00,-0.00,0.47,0.75,-1.35,0.03,-0.04,-0.16,-0.00
40254.00,-0.00,3.05,0.06,-2.77,-0.00,0.00,-0.00,0.73,0.81,-1.29,0.03,-0.04,-0.16,-0.00
40276.00,-0.00,3.05,0.06,-2.77,-0.00,0.00,-0.00,0.63,0.89,-1.27,0.03,-0.04,-0.16,-0.00
40298.00,0.00,3.05,0.06,-2.77,0.00,-0.00,0.00,0.49,1.00,-1.28,0.03,-0.03,-0.16,-0.00
40319.00,0.01,3.05,0.06,-2.77,0.00,-0.00,0.00,0.56,1.04,-1.36,0.03,-0.03,-0.16,-0.00
40340.00,0.02,3.05,0.06,-2.77,0.00,-0.00,0.00,0.41,0.94,-1.45,0.03,-0.03,-0.16,-0.00
40361.00,0.02,3.05,0.06,-2.77,0.00,-0.00,0.00,0.35,0.73,-1.42,0.03,-0.03,-0.16,-0.00
40382.00,0.03,3.05,0.06,-2.77,0.00,-0.00,0.00,0.47,0.66,-1.43,0.03,-0.03,-0.16,-0.00
40403.00,0.04,3.05,0.06,-2.77,0.00,-0.00,0.00,0.33,0.52,-1.46,0.04,-0.05,-0.23,-0.00
40434.00,0.04,3.05,0.06,-2.77,0.00,-0.00,0.00,0.62,0.49,-1.43,0.04,-0.05,-0.23,-0.00
40456.00,0.05,3.05,0.06,-2.77,0.00,-0.00,0.00,0.51,0.52,-1.43,0.04,-0.05,-0.23,-0.00
40477.00,0.05,3.05,0.06,-2.77,0.00,-0.00,0.00,0.32,0.51,-1.44,0.04,-0.05,-0.23,-0.00
40499.00,0.05,3.05,0.06,-2.77,-0.00,-0.00,0.00,0.55,0.62,-1.44,0.04,-0.05,-0.23,-0.00
40534.00,0.04,3.05,0.06,-2.77,-0.00,-0.00,0.00,0.15,0.60,-1.48,0.04,-0.05,-0.23,-0.00
40556.00,0.03,3.05,0.06,-2.77,-0.00,-0.00,0.00,0.32,0.66,-1.46,0.04,-0.05,-0.23,-0.00
40578.00,0.03,3.05,0.06,-2.77,-0.00,-0.00,0.00,0.50,0.64,-1.46,0.04,-0.05,-0.23,-0.00
40600.00,0.03,3.05,0.06,-2.77,-0.00,0.00,0.00,0.33,0.52,-1.46,0.03,-0.04,-0.20,-0.00
40622.00,0.02,3.05,0.06,-2.77,-0.00,0.00,0.00,0.18,0.43,-1.44,0.03,-0.04,-0.20,-0.00
40644.00,0.02,3.05,0.06,-2.77,-0.00,0.00,0.00,0.47,0.58,-1.42,0.03,-0.04,-0.20,-0.00
40676.00,0.02,3.05,0.06,-2.77,-0.00,0.00,0.00,-0.06,0.52,-1.47,0.03,-0.04,-0.20,-0.00
40698.00,0.02,3.05,0.06,-2.77,-0.00,-0.00,0.00,0.06,0.62,-1.48,0.03,-0.04,-0.20,-0.00
40720.00,0.02,3.05,0.06,-2.77,-0.00,-0.00,0.00,0.33,0.73,-1.46,0.03,-0.04,-0.20,-0.00
40742.00,0.03,3.05,0.06,-2.77,-0.00,-0.00,0.00,0.20,0.67,-1.46,0.03,-0.04,-0.20,-0.00
40774.00,0.03,3.05,0.06,-2.77,-0.00,-0.00,0.00,0.52,0.74,-1.45,0.03,-0.04,-0.20,-0.00
40796.00,0.04,3.05,0.06,-2.77,0.00,-0.00,0.00,0.47,0.62,-1.42,0.01,-0.01,-0.04,-0.00
40821.00,0.04,3.05,0.06,-2.77,0.00,-0.00,0.00,0.24,0.45,-1.38,0.01,-0.01,-0.04,-0.00
40843.00,0.04,3.05,0.06,-2.77,0.00,-0.00,0.00,0.28,0.59,-1.36,0.01,-0.01,-0.04,-0.00
40876.00,0.04,3.05,0.06,-2.77,0.00,-0.00,0.00,0.25,0.62,-1.38,0.01,-0.01,-0.04,-0.00
40898.00,0.04,3.06,0.06,-2.77,0.00,0.00,0.00,0.43,0.79,-1.42,0.01,-0.01,-0.04,-0.00
40920.00,0.04,3.06,0.06,-2.77,0.00,0.00,0.00,0.69,0.96,-1.44,0.01,-0.01,-0.04,-0.00
40942.00,0.04,3.06,0.06,-2.77,0.00,0.00,0.00,0.57,0.87,-1.50,0.01,-0.01,-0.04,-0.00
40964.00,0.03,3.06,0.06,-2.77,0.00,0.00,0.00,0.66,0.89,-1.50,0.01,-0.01,-0.04,-0.00
40994.00,0.03,3.06,0.07,-2.77,-0.00,-0.00,0.00,0.30,0.87,-1.41,-0.00,0.00,0.01,-0.00
41016.00,0.02,3.06,0.07,-2.77,-0.00,-0.00,0.00,0.12,0.76,-1.44,-0.00,0.00,0.01,-0.00
41038.00,0.01,3.06,0.07,-2.77,-0.00,-0.00,0.00,0.16,0.73,-1.38,-0.00,0.00,0.01,-0.00
41060.00,0.00,3.06,0.07,-2.77,-0.00,-0.00,0.00,0.02,0.70,-1.41,-0.00,0.00,0.01,-0.00
41082.00,-0.00,3.06,0.07,-2.77,-0.00,-0.00,0.00,-0.02,0.60,-1.46,-0.00,0.00,0.01,-0.00
41114.00,-0.02,3.06,0.06,-2.77,-0.00,-0.00,0.00,0.12,0.63,-1.46,-0.00,0.00,0.01,-0.00
41136.00,-0.03,3.06,0.06,-2.77,-0.00,-0.00,0.00,-0.04,0.63,-1.51,-0.00,0.00,0.01,-0.00
41158.00,-0.03,3.06,0.06,-2.77,-0.00,-0.00,0.00,0.01,0.63,-1.52,-0.00,0.00,0.01,-0.00
41180.00,-0.03,3.06,0.06,-2.77,-0.00,-0.00,0.00,-0.04,0.72,-1.53,-0.00,0.00,0.01,-0.00
41202.00,-0.03,3.07,0.07,-2.77,-0.00,0.00,0.00,-0.22,0.66,-1.56,-0.01,0.02,0.08,-0.00
41224.00,-0.04,3.07,0.07,-2.77,-0.00,0.00,0.00,-0.24,0.62,-1.48,-0.01,0.02,0.08,-0.00
41256.00,-0.04,3.07,0.07,-2.77,-0.00,0.00,0.00,-0.16,0.72,-1.36,-0.01,0.02,0.08,-0.00
41278.00,-0.04,3.07,0.07,-2.77,-0.00,0.00,0.00,-0.03,0.76,-1.32,-0.01,0.02,0.08,-0.00
41300.00,-0.05,3.07,0.07,-2.77,0.00,-0.00,0.00,0.14,0.93,-1.27,-0.01,0.02,0.08,-0.00
41322.00,-0.05,3.07,0.07,-2.77,0.00,-0.00,0.00,0.09,0.86,-1.31,-0.01,0.02,0.08,-0.00
41354.00,-0.06,3.07,0.07,-2.77,0.00,-0.00,0.00,-0.01,0.71,-1.43,-0.01,0.02,0.08,-0.00
41376.00,-0.06,3.07,0.07,-2.77,0.00,-0.00,0.00,0.01,0.67,-1.45,-0.01,0.02,0.08,-0.00
41401.00,-0.06,3.07,0.07,-2.77,0.00,0.00,0.00,-0.01,0.60,-1.51,-0.04,0.06,0.26,-0.00
41423.00,-0.07,3.07,0.07,-2.77,0.00,0.00,0.00,-0.03,0.60,-1.56,-0.04,0.06,0.26,-0.00
41456.00,-0.08,3.07,0.07,-2.77,0.00,0.00,0.00,0.21,0.70,-1.57,-0.04,0.06,0.26,-0.00
41478.00,-0.09,3.07,0.07,-2.77,0.00,0.00,0.00,0.04,0.66,-1.59,-0.04,0.06,0.26,-0.00
41500.00,-0.09,3.07,0.07,-2.77,-0.00,-0.00,0.00,-0.00,0.67,-1.55,-0.04,0.06,0.26,-0.00
41522.00,-0.10,3.07,0.07,-2.77,-0.00,-0.00,0.00,-0.16,0.59,-1.57,-0.04,0.06,0.26,-0.00
41544.00,-0.11,3.07,0.07,-2.77,-0.00,-0.00,0.00,-0.39,0.58,-1.57,-0.04,0.06,0.26,-0.00
41576.00,-0.11,3.07,0.07,-2.77,-0.00,-0.00,0.00,-0.49,0.61,-1.62,-0.04,0.06,0.26,-0.00
41598.00,-0.11,3.07,0.06,-2.77,-0.00,-0.00,0.00,-0.56,0.55,-1.64,-0.03,0.05,0.24,-0.00
41620.00,-0.12,3.07,0.06,-2.77,-0.00,-0.00,0.00,-0.31,0.76,-1.64,-0.03,0.05,0.24,-0.00
41642.00,-0.12,3.07,0.06,-2.77,-0.00,-0.00,0.00,-0.27,0.72,-1.61,-0.03,0.05,0.24,-0.00
41664.00,-0.12,3.07,0.06,-2.77,-0.00,-0.00,0.00,-0.22,0.69,-1.57,-0.03,0.05,0.24,-0.00
41702.00,-0.13,3.07,0.06,-2.77,0.00,-0.00,0.00,-0.23,0.68,-1.53,-0.03,0.05,0.24,-0.00
41724.00,-0.14,3.07,0.06,-2.77,0.00,-0.00,0.00,-0.33,0.62,-1.47,-0.03,0.05,0.24,-0.00
41754.00,-0.14,3.07,0.06,-2.77,0.00,-0.00,0.00,-0.38,0.62,-1.40,-0.03,0.05,0.24,-0.00
41776.00,-0.14,3.07,0.06,-2.77,0.00,-0.00,0.00,-0.46,0.60,-1.31,-0.03,0.05,0.24,-0.00
41798.00,-0.15,3.08,0.06,-2.77,0.00,-0.00,0.00,-0.33,0.60,-1.33,-0.03,0.05,0.24,-0.00
41820.00,-0.16,3.08,0.06,-2.77,0.00,-0.00,0.00,-0.41,0.57,-1.33,-0.03,0.05,0.24,-0.00
41842.00,-0.16,3.08,0.06,-2.77,0.00,-0.00,0.00,-0.41,0.56,-1.27,-0.03,0.05,0.24,-0.00
41864.00,-0.16,3.08,0.06,-2.77,0.00,-0.00,0.00,-0.29,0.66,-1.21,-0.03,0.05,0.24,-0.00
41899.00,-0.16,3.08,0.06,-2.77,0.00,-0.00,-0.00,-0.12,0.74,-1.23,-0.03,0.05,0.24,-0.00
41921.00,-0.16,3.08,0.06,-2.77,0.00,-0.00,-0.00,-0.21,0.72,-1.25,-0.03,0.05,0.24,-0.00
41943.00,-0.15,3.08,0.06,-2.77,0.00,-0.00,-0.00,-0.12,0.74,-1.29,-0.03,0.05,0.24,-0.00
41976.00,-0.15,3.08,0.06,-2.77,0.00,-0.00,-0.00,-0.45,0.53,-1.39,-0.03,0.05,0.24,-0.00
42001.00,-0.14,3.08,0.05,-2.77,0.00,-0.00,0.00,-0.44,0.59,-1.39,-0.03,0.04,0.20,-0.00
42023.00,-0.14,3.08,0.05,-2.77,0.00,-0.00,0.00,-0.28,0.64,-1.42,-0.03,0.04,0.20,-0.00
42056.00,-0.14,3.08,0.05,-2.77,0.00,-0.00,0.00,-0.30,0.68,-1.35,-0.03,0.04,0.20,-0.00
42078.00,-0.13,3.08,0.05,-2.77,0.00,-0.00,0.00,-0.41,0.60,-1.27,-0.03,0.04,0.20,-0.00
42100.00,-0.13,3.08,0.05,-2.77,0.00,-0.00,-0.00,-0.50,0.52,-1.23,-0.03,0.04,0.20,-0.00
42122.00,-0.13,3.08,0.05,-2.77,0.00,-0.00,-0.00,-0.31,0.66,-1.13,-0.03,0.04,0.20,-0.00
42144.00,-0.14,3.08,0.05,-2.77,0.00,-0.00,-0.00,-0.42,0.56,-1.06,-0.03,0.04,0.20,-0.00
42176.00,-0.14,3.08,0.05,-2.77,0.00,-0.00,-0.00,-0.30,0.56,-0.86,-0.03,0.04,0.20,-0.00
42198.00,-0.13,3.08,0.04,-2.77,0.00,-0.00,-0.00,-0.25,0.64,-0.72,-0.00,0.00,0.01,-0.00
42220.00,-0.13,3.08,0.04,-2.77,0.00,-0.00,-0.00,-0.47,0.48,-0.65,-0.00,0.00,0.01,-0.00
42242.00,-0.13,3.08,0.04,-2.77,0.00,-0.00,-0.00,-0.35,0.60,-0.54,-0.00,0.00,0.01,-0.00
42264.00,-0.13,3.08,0.04,-2.77,0.00,-0.00,-0.00,-0.12,0.75,-0.40,-0.00,0.00,0.01,-0.00
42303.00,-0.13,3.08,0.04,-2.77,-0.00,-0.00,-0.00,-0.14,0.77,-0.24,-0.00,0.00,0.01,-0.00
42336.00,-0.12,3.08,0.04,-2.77,-0.00,-0.00,-0.00,-0.26,0.52,0.16,-0.00,0.00,0.01,-0.00
42358.00,-0.12,3.08,0.04,-2.77,-0.00,-0.00,-0.00,-0.41,0.35,0.27,-0.00,0.00,0.01,-0.00
42380.00,-0.12,3.08,0.04,-2.77,-0.00,-0.00,-0.00,-0.43,0.38,0.33,-0.00,0.00,0.01,-0.00
42402.00,-0.12,3.08,0.03,-2.77,-0.00,-0.00,-0.00,-0.41,0.41,0.49,0.01,-0.02,-0.09,-0.00
42424.00,-0.12,3.08,0.03,-2.77,-0.00,-0.00,-0.00,-0.20,0.55,0.76,0.01,-0.02,-0.09,-0.00
42457.00,-0.12,3.08,0.03,-2.77,-0.00,-0.00,-0.00,-0.31,0.77,0.70,0.01,-0.02,-0.09,-0.00
42479.00,-0.11,3.08,0.03,-2.77,-0.00,-0.00,-0.00,-0.35,0.74,0.71,0.01,-0.02,-0.09,-0.00
42501.00,-0.11,3.08,0.02,-2.75,-0.00,-0.00,0.00,-0.35,0.55,0.64,0.01,-0.02,-0.09,-0.00
42522.00,-0.11,3.08,0.02,-2.75,-0.00,-0.00,0.00,-0.35,0.34,0.35,0.01,-0.02,-0.09,-0.00
42543.00,-0.11,3.08,0.02,-2.75,-0.00,-0.00,0.00,-0.18,0.30,0.18,0.01,-0.02,-0.09,-0.00
42575.00,-0.11,3.08,0.02,-2.75,-0.00,-0.00,0.00,-0.03,0.39,-0.33,0.01,-0.02,-0.09,-0.00
42600.00,-0.12,3.08,0.03,-2.74,-0.00,0.00,0.00,0.24,0.40,-0.68,0.01,-0.02,-0.07,-0.00
42621.00,-0.12,3.08,0.03,-2.74,-0.00,0.00,0.00,0.41,0.39,-0.93,0.01,-0.02,-0.07,-0.00
42642.00,-0.12,3.08,0.03,-2.74,-0.00,0.00,0.00,0.66,0.48,-1.26,0.01,-0.02,-0.07,-0.00
42663.00,-0.12,3.08,0.03,-2.74,-0.00,0.00,0.00,0.49,0.22,-1.64,0.01,-0.02,-0.07,-0.00
42700.00,-0.13,3.09,0.04,-2.72,-0.00,0.00,0.00,0.31,0.30,-2.34,0.01,-0.02,-0.07,-0.00
42721.00,-0.12,3.09,0.04,-2.72,-0.00,0.00,0.00,-0.20,0.49,-2.87,0.01,-0.02,-0.07,-0.00
42742.00,-0.12,3.09,0.04,-2.72,-0.00,0.00,0.00,-0.55,0.49,-3.22,0.01,-0.02,-0.07,-0.00
42763.00,-0.12,3.09,0.04,-2.72,-0.00,0.00,0.00,-0.39,0.64,-3.43,0.01,-0.02,-0.07,-0.00
42794.00,-0.11,3.10,0.03,-2.72,-0.00,-0.00,0.00,-0.64,0.62,-3.60,0.00,-0.00,-0.02,-0.00
42816.00,-0.10,3.10,0.03,-2.72,-0.00,-0.00,0.00,-0.37,0.49,-3.57,0.00,-0.00,-0.02,-0.00
42838.00,-0.10,3.10,0.03,-2.72,-0.00,-0.00,0.00,-0.17,0.45,-3.65,0.00,-0.00,-0.02,-0.00
42860.00,-0.10,3.10,0.03,-2.72,-0.00,-0.00,0.00,-0.13,0.45,-3.70,0.00,-0.00,-0.02,-0.00
42899.00,-0.10,3.10,0.02,-2.72,-0.00,-0.00,-0.00,-0.18,0.43,-3.83,0.00,-0.00,-0.02,-0.00
42921.00,-0.10,3.10,0.02,-2.72,-0.00,-0.00,-0.00,-0.44,0.47,-3.82,0.00,-0.00,-0.02,-0.00
42943.00,-0.10,3.10,0.02,-2.72,-0.00,-0.00,-0.00,-0.70,0.62,-3.75,0.00,-0.00,-0.02,-0.00
42975.00,-0.11,3.10,0.02,-2.72,-0.00,-0.00,-0.00,-0.78,0.85,-3.41,0.00,-0.00,-0.02,-0.00
42997.00,-0.11,3.10,0.01,-2.71,-0.00,-0.00,0.00,-0.79,0.94,-3.25,0.00,-0.00,-0.02,-0.00
