3614.0,-0.15
3625.0,-0.14
3636.0,-0.14
3647.0,-0.15
3658.0,-0.14
3669.0,-0.16
3680.0,-0.18
3692.0,-0.16
3703.0,-0.16
3714.0,-0.15
3725.0,-0.14
3736.0,-0.16
3747.0,-0.17
3758.0,-0.14
3769.0,-0.13
3780.0,-0.14
3791.0,-0.15
3802.0,-0.16
3813.0,-0.17
3824.0,-0.16
3835.0,-0.15
3846.0,-0.15
3857.0,-0.15
3868.0,-0.14
3879.0,-0.17
3890.0,-0.18
3902.0,-0.14
3913.0,-0.12
3924.0,-0.14
3935.0,-0.14
3946.0,-0.15
3957.0,-0.15
3968.0,-0.15
3979.0,-0.14
3990.0,-0.16
4001.0,-0.18
4012.0,-0.14
4023.0,-0.16
4034.0,-0.18
4045.0,-0.14
4056.0,-0.14
4067.0,-0.12
4078.0,-0.15
4089.0,-0.18
4100.0,-0.15
4111.0,-0.15
4123.0,-0.13
4134.0,-0.12
4145.0,-0.14
4156.0,-0.16
4167.0,-0.14
4178.0,-0.15
4189.0,-0.15
4200.0,-0.13
4211.0,-0.15
4222.0,-0.14
4233.0,-0.14
4244.0,-0.14
4255.0,-0.14
4266.0,-0.15
4277.0,-0.16
4288.0,-0.15
4299.0,-0.14
4310.0,-0.13
4321.0,-0.14
4333.0,-0.15
4344.0,-0.12
4355.0,-0.12
4366.0,-0.1
4377.0,-0.12
4388.0,-0.1
4399.0,-0.12
4410.0,-0.11
4421.0,-0.1
4432.0,-0.09
4443.0,-0.13
4454.0,-0.14
4465.0,-0.12
4476.0,-0.11
4487.0,-0.11
4498.0,-0.13
4509.0,-0.14
4520.0,-0.13
4531.0,-0.14
4542.0,-0.14
4554.0,-0.15
4565.0,-0.14
4576.0,-0.12
4587.0,-0.1
4598.0,-0.1
4609.0,-0.13
4620.0,-0.14
4631.0,-0.15
4642.0,-0.13
4653.0,-0.15
4664.0,-0.14
4675.0,-0.14
4686.0,-0.13
4697.0,-0.15
4708.0,-0.13
4719.0,-0.15
4730.0,-0.14
4741.0,-0.12
4752.0,-0.14
4764.0,-0.15
4775.0,-0.15
4786.0,-0.13
4797.0,-0.11
4808.0,-0.12
4819.0,-0.11
4830.0,-0.14
4841.0,-0.14
4852.0,-0.14
4863.0,-0.12
4874.0,-0.11
4885.0,-0.13
4896.0,-0.12
4907.0,-0.1
4918.0,-0.09
4929.0,-0.11
4940.0,-0.12
4951.0,-0.13
4962.0,-0.12
4974.0,-0.13
4985.0,-0.14
4996.0,-0.15
5007.0,-0.16
5018.0,-0.14
5029.0,-0.14
5040.0,-0.14
5051.0,-0.13
5062.0,-0.12
5073.0,-0.15
5084.0,-0.15
5095.0,-0.11
5106.0,-0.09
5117.0,-0.1
5128.0,-0.1
5139.0,-0.09
5150.0,-0.12
5161.0,-0.13
5172.0,-0.13
5183.0,-0.13
5195.0,-0.12
5206.0,-0.14
5217.0,-0.15
5228.0,-0.14
5239.0,-0.15
5250.0,-0.11
5261.0,-0.11
5272.0,-0.13
5283.0,-0.13
5294.0,-0.14
5305.0,-0.16
5316.0,-0.15
5327.0,-0.13
5338.0,-0.15
5349.0,-0.14
5360.0,-0.13
5371.0,-0.11
5382.0,-0.14
5393.0,-0.15
5405.0,-0.1
5416.0,-0.09
5427.0,-0.1
5438.0,-0.08
5449.0,-0.08
5460.0,-0.08
5471.0,-0.14
5482.0,-0.14
5493.0,-0.13
5504.0,-0.12
5515.0,-0.11
5526.0,-0.12
5537.0,-0.12
5548.0,-0.12
5559.0,-0.13
5570.0,-0.13
5581.0,-0.14
5592.0,-0.11
5603.0,-0.11
5615.0,-0.12
5626.0,-0.12
5637.0,-0.13
5648.0,-0.14
5659.0,-0.13
5670.0,-0.13
5681.0,-0.13
5692.0,-0.12
5703.0,-0.11
5714.0,-0.1
5725.0,-0.09
5736.0,-0.1
5747.0,-0.12
5758.0,-0.11
5769.0,-0.1
5780.0,-0.1
5791.0,-0.11
5802.0,-0.11
5813.0,-0.13
5824.0,-0.12
5836.0,-0.14
5847.0,-0.13
5858.0,-0.11
5869.0,-0.13
5880.0,-0.15
5891.0,-0.14
5902.0,-0.15
5913.0,-0.11
5924.0,-0.11
5935.0,-0.12
5946.0,-0.13
5957.0,-0.12
5968.0,-0.13
5979.0,-0.13
5990.0,-0.11
6001.0,-0.11
6012.0,-0.13
6023.0,-0.14
6034.0,-0.12
6046.0,-0.13
6057.0,-0.13
6068.0,-0.14
6079.0,-0.15
6090.0,-0.14
6101.0,-0.15
6112.0,-0.15
6123.0,-0.12
6134.0,-0.13
6145.0,-0.12
6156.0,-0.13
6167.0,-0.13
6178.0,-0.11
6189.0,-0.13
6200.0,-0.11
6211.0,-0.11
6222.0,-0.15
6233.0,-0.15
6244.0,-0.13
6256.0,-0.12
6267.0,-0.13
6278.0,-0.14
6289.0,-0.13
6300.0,-0.14
6311.0,-0.15
6322.0,-0.13
6333.0,-0.11
6344.0,-0.11
6355.0,-0.12
6366.0,-0.13
6377.0,-0.11
6388.0,-0.13
6399.0,-0.12
6410.0,-0.11
6421.0,-0.14
6432.0,-0.12
6443.0,-0.13
6454.0,-0.16
6466.0,-0.14
6477.0,-0.13
6488.0,-0.12
6499.0,-0.13
6510.0,-0.12
6521.0,-0.1
6532.0,-0.1
6543.0,-0.13
6554.0,-0.14
6565.0,-0.13
6576.0,-0.14
6587.0,-0.12
6598.0,-0.13
6609.0,-0.13
6620.0,-0.13
6631.0,-0.16
6642.0,-0.14
6653.0,-0.11
6664.0,-0.15
6675.0,-0.17
6687.0,-0.14
6698.0,-0.12
6709.0,-0.14
6720.0,-0.13
6731.0,-0.12
6742.0,-0.11
6753.0,-0.12
6764.0,-0.13
6775.0,-0.1
6786.0,-0.09
6797.0,-0.15
6808.0,-0.13
6819.0,-0.12
6830.0,-0.12
6841.0,-0.11
6852.0,-0.09
6863.0,-0.08
6874.0,-0.1
6886.0,-0.12
6897.0,-0.13
6908.0,-0.11
6919.0,-0.12
6930.0,-0.13
6941.0,-0.14
6952.0,-0.13
6963.0,-0.11
6974.0,-0.13
6985.0,-0.15
6996.0,-0.15
7007.0,-0.14
7018.0,-0.13
7029.0,-0.13
7040.0,-0.14
7051.0,-0.12
7062.0,-0.09
7073.0,-0.12
7085.0,-0.14
7096.0,-0.12
7107.0,-0.12
7118.0,-0.09
7129.0,-0.09
7140.0,-0.11
7151.0,-0.11
7162.0,-0.12
7173.0,-0.12
7184.0,-0.13
7195.0,-0.13
7206.0,-0.1
7217.0,-0.11
7228.0,-0.08
7239.0,-0.11
7250.0,-0.12
7261.0,-0.09
7272.0,-0.08
7284.0,-0.09
7295.0,-0.11
7306.0,-0.11
7317.0,-0.12
7328.0,-0.12
7339.0,-0.1
7350.0,-0.11
7361.0,-0.11
7372.0,-0.13
7383.0,-0.14
7394.0,-0.13
7405.0,-0.13
7416.0,-0.13
7427.0,-0.13
7438.0,-0.11
7449.0,-0.11
7460.0,-0.13
7471.0,-0.1
7482.0,-0.13
7494.0,-0.13
7505.0,-0.12
7516.0,-0.1
7527.0,-0.09
7538.0,-0.1
7549.0,-0.1
7560.0,-0.09
7571.0,-0.11
7582.0,-0.12
7593.0,-0.15
7604.0,-0.11
7615.0,-0.09
7626.0,-0.11
7637.0,-0.11
7648.0,-0.12
7659.0,-0.12
7670.0,-0.12
7681.0,-0.09
7692.0,-0.09
7704.0,-0.11
7715.0,-0.12
7726.0,-0.13
7737.0,-0.14
7748.0,-0.14
7759.0,-0.13
7770.0,-0.11
7781.0,-0.12
7792.0,-0.13
7803.0,-0.11
7814.0,-0.13
7825.0,-0.13
7836.0,-0.12
7847.0,-0.12
7858.0,-0.14
7869.0,-0.13
7880.0,-0.1
7891.0,-0.1
7902.0,-0.08
7914.0,-0.09
7925.0,-0.09
7936.0,-0.08
7947.0,-0.1
7958.0,-0.11
7969.0,-0.09
7980.0,-0.1
7991.0,-0.11
8002.0,-0.11
8013.0,-0.13
8024.0,-0.13
8035.0,-0.08
8046.0,-0.11
8057.0,-0.11
8068.0,-0.11
8079.0,-0.12
8090.0,-0.09
8101.0,-0.11
8112.0,-0.11
8124.0,-0.12
8135.0,-0.13
8146.0,-0.12
8157.0,-0.12
8168.0,-0.1
8179.0,-0.09
8190.0,-0.08
8201.0,-0.11
8212.0,-0.12
8223.0,-0.12
8234.0,-0.11
8245.0,-0.13
8256.0,-0.12
8267.0,-0.13
8278.0,-0.1
8289.0,-0.07
8300.0,-0.07
8311.0,-0.09
8322.0,-0.1
8333.0,-0.1
8345.0,-0.11
8356.0,-0.14
8367.0,-0.13
8378.0,-0.11
8389.0,-0.1
8400.0,-0.09
8411.0,-0.1
8422.0,-0.08
8433.0,-0.09
8444.0,-0.09
8455.0,-0.11
8466.0,-0.1
8477.0,-0.09
8488.0,-0.1
8499.0,-0.11
8510.0,-0.11
8521.0,-0.09
8532.0,-0.06
8543.0,-0.07
8555.0,-0.09
8566.0,-0.09
8577.0,-0.07
8588.0,-0.08
8599.0,-0.1
8610.0,-0.13
8621.0,-0.1
8632.0,-0.1
8643.0,-0.08
8654.0,-0.06
8665.0,-0.06
8676.0,-0.08
8687.0,-0.11
8698.0,-0.11
8709.0,-0.1
8720.0,-0.07
8731.0,-0.08
8742.0,-0.11
8753.0,-0.11
8765.0,-0.1
8776.0,-0.07
8787.0,-0.08
8798.0,-0.08
8809.0,-0.09
8820.0,-0.08
8831.0,-0.09
8842.0,-0.1
8853.0,-0.1
8864.0,-0.1
8875.0,-0.09
8886.0,-0.09
8897.0,-0.11
8908.0,-0.09
8919.0,-0.07
8930.0,-0.07
8941.0,-0.08
8952.0,-0.12
8963.0,-0.09
8975.0,-0.07
8986.0,-0.06
8997.0,-0.05
9008.0,-0.06
9019.0,-0.09
9030.0,-0.08
9041.0,-0.07
9052.0,-0.09
9063.0,-0.07
9074.0,-0.08
9085.0,-0.07
9096.0,-0.08
9107.0,-0.08
9118.0,-0.08
9129.0,-0.08
9140.0,-0.07
9151.0,-0.07
9162.0,-0.07
9173.0,-0.06
9184.0,-0.06
9196.0,-0.06
9207.0,-0.08
9218.0,-0.07
9229.0,-0.08
9240.0,-0.12
9251.0,-0.11
9262.0,-0.11
9273.0,-0.11
9284.0,-0.09
9295.0,-0.08
9306.0,-0.06
9317.0,-0.09
9328.0,-0.1
9339.0,-0.07
9350.0,-0.06
9361.0,-0.08
9372.0,-0.08
9383.0,-0.06
9394.0,-0.07
9406.0,-0.07
9417.0,-0.07
9428.0,-0.08
9439.0,-0.05
9450.0,-0.06
9461.0,-0.07
9472.0,-0.08
9483.0,-0.09
9494.0,-0.09
9505.0,-0.08
9516.0,-0.09
9527.0,-0.09
9538.0,-0.09
9549.0,-0.07
9560.0,-0.05
9571.0,-0.05
9582.0,-0.06
9593.0,-0.09
9604.0,-0.1
9616.0,-0.11
9627.0,-0.09
9638.0,-0.09
9649.0,-0.06
9660.0,-0.07
9671.0,-0.09
9682.0,-0.06
9693.0,-0.1
9704.0,-0.07
9715.0,-0.07
9726.0,-0.09
9737.0,-0.08
9748.0,-0.03
9759.0,-0.06
9770.0,-0.11
9781.0,-0.09
9792.0,-0.06
9803.0,-0.07
9814.0,-0.07
9826.0,-0.07
9837.0,-0.09
9848.0,-0.07
9859.0,-0.08
9870.0,-0.1
9881.0,-0.11
9892.0,-0.1
9903.0,-0.08
9914.0,-0.06
9925.0,-0.06
9936.0,-0.06
9947.0,-0.04
9958.0,-0.06
9969.0,-0.05
9980.0,-0.05
9991.0,-0.05
10002.0,-0.07
10013.0,-0.07
10024.0,-0.08
10036.0,-0.09
10047.0,-0.06
10058.0,-0.04
10069.0,-0.04
10080.0,-0.04
10091.0,-0.05
10102.0,-0.04
10113.0,-0.04
10124.0,-0.06
10135.0,-0.06
10146.0,-0.07
10157.0,-0.04
10168.0,-0.06
10179.0,-0.07
10190.0,-0.09
10201.0,-0.1
10212.0,-0.09
10223.0,-0.05
10234.0,-0.07
10246.0,-0.08
10257.0,-0.07
10268.0,-0.09
10279.0,-0.09
10290.0,-0.08
10301.0,-0.07
10312.0,-0.08
10323.0,-0.07
10334.0,-0.08
10345.0,-0.08
10356.0,-0.04
10367.0,-0.04
10378.0,-0.07
10389.0,-0.06
10400.0,-0.08
10411.0,-0.08
10422.0,-0.05
10433.0,-0.06
10444.0,-0.06
10455.0,-0.06
10467.0,-0.06
10478.0,-0.06
10489.0,-0.05
10500.0,-0.03
10511.0,-0.02
10522.0,-0.07
10533.0,-0.05
10544.0,-0.04
10555.0,-0.05
10566.0,-0.06
10577.0,-0.06
10588.0,-0.03
10599.0,-0.04
10610.0,-0.05
10621.0,-0.04
10632.0,-0.02
10643.0,-0.02
10654.0,-0.01
10665.0,-0.04
10677.0,-0.04
10688.0,-0.07
10699.0,-0.08
10710.0,-0.07
10721.0,-0.06
10732.0,-0.04
10743.0,-0.04
10754.0,-0.05
10765.0,-0.03
10776.0,-0.01
10787.0,-0.03
10798.0,-0.03
10809.0,-0.02
10820.0,-0.04
10831.0,-0.05
10842.0,-0.07
10853.0,-0.04
10864.0,-0.04
10875.0,-0.01
10887.0,-0.04
10898.0,-0.06
10909.0,-0.01
10920.0,-0.02
10931.0,-0.05
10942.0,-0.04
10953.0,-0.05
10964.0,-0.05
10975.0,-0.03
10986.0,-0.03
10997.0,-0.02
11008.0,-0.02
11019.0,-0.02
11030.0,-0.02
11041.0,-0.02
11052.0,-0.02
11063.0,-0.04
11074.0,-0.02
11085.0,-0.03
11097.0,-0.04
11108.0,-0.04
11119.0,-0.05
11130.0,-0.05
11141.0,-0.02
11152.0,-0.04
11163.0,-0.05
11174.0,-0.04
11185.0,-0.03
11196.0,-0.03
11207.0,-0.02
11218.0,-0.04
11229.0,-0.05
11240.0,-0.05
11251.0,-0.04
11262.0,-0.01
11273.0,-0.02
11284.0,-0.04
11295.0,-0.02
11307.0,-0.01
11318.0,-0.01
11329.0,-0.03
11340.0,-0.05
11351.0,-0.06
11362.0,-0.03
11373.0,-0.0
11384.0,-0.01
11395.0,-0.03
11406.0,-0.03
11417.0,-0.03
11428.0,-0.04
11439.0,-0.04
11450.0,-0.03
11461.0,-0.02
11472.0,-0.03
11483.0,-0.03
11494.0,-0.04
11505.0,-0.03
11517.0,-0.03
11528.0,-0.04
11539.0,-0.04
11550.0,-0.04
11561.0,-0.01
11572.0,0.0
11583.0,0.01
11594.0,-0.02
11605.0,-0.03
11616.0,-0.03
11627.0,-0.03
11638.0,-0.0
11649.0,-0.03
11660.0,0.02
11671.0,0.01
11682.0,-0.02
11693.0,-0.0
11704.0,-0.0
11715.0,0.0
11726.0,-0.03
11738.0,-0.03
11749.0,-0.03
11760.0,-0.02
11771.0,-0.01
11782.0,-0.01
11793.0,-0.0
11804.0,-0.01
11815.0,0.0
11826.0,-0.02
11837.0,-0.02
11848.0,-0.03
11859.0,-0.02
11870.0,-0.03
11881.0,-0.02
11892.0,-0.05
11903.0,-0.05
11914.0,-0.01
11925.0,-0.01
11936.0,0.01
11948.0,0.01
11959.0,-0.02
11970.0,-0.01
11981.0,-0.01
11992.0,-0.03
12003.0,-0.0
12014.0,0.01
12025.0,-0.02
12036.0,-0.03
12047.0,-0.04
12058.0,-0.03
12069.0,-0.03
12080.0,-0.0
12091.0,0.01
12102.0,-0.01
12113.0,0.01
12124.0,-0.0
12135.0,0.0
12146.0,-0.02
12158.0,-0.02
12169.0,0.01
12180.0,0.01
12191.0,-0.03
12202.0,-0.05
12213.0,-0.01
12224.0,0.0
12235.0,-0.01
12246.0,0.01
12257.0,0.01
12268.0,0.02
12279.0,0.01
12290.0,0.02
12301.0,-0.0
12312.0,-0.01
12323.0,-0.02
12334.0,0.0
12345.0,0.01
12356.0,-0.01
12368.0,0.02
12379.0,0.0
12390.0,0.0
12401.0,-0.01
12412.0,0.02
12423.0,0.01
12434.0,-0.03
12445.0,-0.01
12456.0,0.02
12467.0,0.03
12478.0,0.02
12489.0,0.01
12500.0,-0.01
12511.0,-0.0
12522.0,-0.0
12533.0,-0.0
12544.0,0.03
12555.0,0.0
12566.0,-0.03
12578.0,-0.01
12589.0,-0.0
12600.0,-0.01
12611.0,-0.01
12622.0,-0.01
12633.0,-0.01
12644.0,0.0
12655.0,-0.02
12666.0,-0.02
12677.0,0.02
12688.0,-0.02
12699.0,-0.0
12710.0,0.03
12721.0,0.02
12732.0,-0.01
12743.0,-0.03
12754.0,-0.01
12765.0,0.02
12776.0,0.0
12788.0,-0.01
12799.0,0.0
12810.0,-0.02
12821.0,-0.03
12832.0,0.01
12843.0,0.0
12854.0,-0.01
12865.0,0.0
12876.0,-0.01
12887.0,-0.02
12898.0,-0.02
12909.0,-0.01
12920.0,0.01
12931.0,-0.01
12942.0,0.0
12953.0,0.02
12964.0,-0.0
12975.0,-0.01
12986.0,-0.01
12998.0,-0.03
13009.0,-0.02
13020.0,-0.0
13031.0,0.03
13042.0,0.02
13053.0,0.01
13064.0,0.01
13075.0,0.01
13086.0,0.02
13097.0,0.02
13108.0,-0.02
13119.0,-0.03
13130.0,0.0
