#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 9920, 8,    -0.14, 3,   boost,   24.24,  99327.00,  167.66,   22.22,   34.14, 32.0, 4.14, 4.11, 4.12
6, 9920, 8,    -0.13, 3,   boost,   25.50,  99318.00,  168.42,   22.99,   34.63, 32.0, 4.15, 4.11, 4.11
6, 9920, 8,    -0.12, 3,   boost,   26.82,  99320.00,  168.25,   22.82,   35.12, 32.0, 4.15, 4.12, 4.12
6, 9920, 8,    -0.11, 3,   boost,   28.18,  99313.00,  168.85,   23.41,   35.62, 32.0, 4.15, 4.12, 4.11
6, 9920, 8,    -0.10, 3,   boost,   29.58,  99301.00,  169.86,   24.42,   36.13, 32.0, 4.15, 4.12, 4.12
6, 9920, 8,    -0.09, 3,   boost,   31.02,  99290.00,  170.79,   25.36,   36.64, 32.0, 4.15, 4.11, 4.12
6, 9920, 8,    -0.08, 3,   boost,   32.50,  99292.00,  170.62,   25.19,   37.15, 32.0, 4.14, 4.11, 4.12
6, 9920, 8,    -0.07, 3,   boost,   34.01,  99282.00,  171.47,   26.03,   37.67, 32.0, 4.14, 4.11, 4.11
6, 9920, 8,    -0.06, 3,   boost,   35.55,  99289.00,  170.88,   25.44,   38.20, 32.0, 4.15, 4.12, 4.11
6, 9920, 8,    -0.05, 3,   boost,   37.11,  99275.00,  172.06,   26.62,   38.73, 32.0, 4.14, 4.11, 4.14
6, 9920, 8,    -0.04, 3,   boost,   38.70,  99266.00,  172.82,   27.39,   39.27, 32.0, 4.14, 4.11, 4.11
6, 9920, 8,    -0.03, 3,   boost,   40.29,  99250.00,  174.18,   28.74,   39.81, 32.0, 4.14, 4.11, 4.12
6, 9920, 8,    -0.02, 3,   boost,   41.90,  99255.00,  173.75,   28.32,   40.35, 32.0, 4.14, 4.12, 4.12
6, 9920, 8,    -0.01, 3,   boost,   43.50,  99240.00,  175.02,   29.59,   40.91, 32.0, 4.14, 4.12, 4.11
6, 9920, 8,     0.00, 3,   boost,   45.10,  99232.00,  175.70,   30.26,   41.46, 32.0, 4.15, 4.11, 4.12
6, 9920, 8,     0.00, 3,   boost,   45.10,  99232.00,  175.70,   30.26,   41.46, 32.0, 4.15, 4.11, 4.12
6, 9920, 8,     0.00, 3,   boost,   45.10,  99232.00,  175.70,   30.26,   41.46, 32.0, 4.15, 4.11, 4.12
6, 9920, 8,     0.00, 3,   boost,   45.10,  99232.00,  175.70,   30.26,   41.46, 32.0, 4.15, 4.11, 4.12
6, 9920, 8,     0.00, 3,   boost,   45.10,  99232.00,  175.70,   30.26,   41.46, 32.0, 4.15, 4.11, 4.12
6, 9920, 8,     0.00, 3,   boost,   45.10,  99232.00,  175.70,   30.26,   41.46, 32.0, 4.15, 4.11, 4.12
6, 9920, 8,     0.00, 3,   boost,   45.10,  99232.00,  175.70,   30.26,   41.46, 32.0, 4.15, 4.11, 4.12
6, 9920, 8,     0.00, 3,   boost,   45.10,  99232.00,  175.70,   30.26,   41.46, 32.0, 4.15, 4.11, 4.12
6, 9920, 8,     0.00, 3,   boost,   45.10,  99232.00,  175.70,   30.26,   41.46, 32.0, 4.15, 4.11, 4.12
6, 9920, 8,     0.00, 3,   boost,   45.10,  99232.00,  175.70,   30.26,   41.46, 32.0, 4.15, 4.11, 4.12
6, 9920, 8,     0.00, 3,   boost,   45.10,  99232.00,  175.70,   30.26,   41.46, 32.0, 4.15, 4.11, 4.12
6, 9920, 8,     0.00, 3,   boost,   45.10,  99232.00,  175.70,   30.26,   41.46, 32.0, 4.15, 4.11, 4.12
6, 9920, 8,     0.00, 3,   boost,   45.10,  99232.00,  175.70,   30.26,   41.46, 32.0, 4.15, 4.11, 4.12
6, 9920, 8,     0.00, 3,   boost,   45.10,  99232.00,  175.70,   30.26,   41.46, 32.0, 4.15, 4.11, 4.12
6, 9920, 8,     0.00, 3,   boost,   45.10,  99232.00,  175.70,   30.26,   41.46, 32.0, 4.15, 4.11, 4.12
6, 9920, 8,     0.00, 3,   boost,   45.10,  99232.00,  175.70,   30.26,   41.46, 32.0, 4.15, 4.11, 4.12
6, 9920, 8,     0.00, 3,   boost,   45.10,  99232.00,  175.70,   30.26,   41.46, 32.0, 4.15, 4.11, 4.12
6, 9920, 8,     0.01, 3,   boost,   46.69,  99238.00,  175.19,   29.76,   42.02, 32.0, 4.15, 4.11, 4.12
6, 9920, 8,     0.02, 3,   boost,   48.25,  99219.00,  176.80,   31.37,   42.59, 32.0, 4.15, 4.11, 4.12
6, 9920, 8,     0.03, 3,   boost,   49.78,  99213.00,  177.31,   31.87,   43.16, 32.0, 4.14, 4.11, 4.12
6, 9920, 8,     0.04, 3,   boost,   51.28,  99202.00,  178.24,   32.80,   43.74, 32.0, 4.15, 4.11, 4.12
6, 9920, 8,     0.05, 3,   boost,   52.73,  99197.00,  178.66,   33.23,   44.32, 32.0, 4.14, 4.11, 4.12
6, 9920, 8,     0.06, 3,   boost,   54.12,  99189.00,  179.34,   33.91,   44.91, 32.0, 4.15, 4.12, 4.12
6, 9920, 8,     0.07, 3,   boost,   55.46,  99183.00,  179.85,   34.41,   45.50, 32.0, 4.14, 4.12, 4.12
6, 9920, 8,     0.08, 3,   boost,   56.74,  99166.00,  181.29,   35.85,   46.10, 32.0, 4.14, 4.11, 4.12
6, 9920, 8,     0.09, 3,   boost,   57.94,  99163.00,  181.54,   36.11,   46.70, 32.0, 4.15, 4.11, 4.12
