#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 9920, 7,    -0.14, 3,   boost,   30.56,  99813.00,  126.63,   22.81,   41.56, 25.3, 4.17, 4.12, 4.12
6, 9920, 7,    -0.13, 3,   boost,   32.16,  99806.00,  127.22,   23.40,   42.17, 25.3, 4.17, 4.12, 4.12
6, 9920, 7,    -0.12, 3,   boost,   33.82,  99804.00,  127.39,   23.57,   42.79, 25.3, 4.15, 4.12, 4.14
6, 9920, 7,    -0.11, 3,   boost,   35.54,  99789.00,  128.65,   24.83,   43.41, 25.3, 4.15, 4.12, 4.12
6, 9920, 7,    -0.10, 3,   boost,   37.31,  99775.00,  129.83,   26.01,   44.04, 25.3, 4.15, 4.12, 4.12
6, 9920, 7,    -0.09, 3,   boost,   39.13,  99772.00,  130.08,   26.27,   44.68, 25.3, 4.17, 4.12, 4.12
6, 9920, 7,    -0.08, 3,   boost,   40.99,  99755.00,  131.52,   27.70,   45.33, 25.3, 4.17, 4.12, 4.12
6, 9920, 7,    -0.07, 3,   boost,   42.90,  99749.00,  132.02,   28.20,   45.98, 25.3, 4.17, 4.12, 4.12
6, 9920, 7,    -0.06, 3,   boost,   44.85,  99751.00,  131.86,   28.04,   46.64, 25.3, 4.17, 4.12, 4.12
6, 9920, 7,    -0.05, 3,   boost,   46.83,  99735.00,  133.20,   29.38,   47.31, 25.3, 4.17, 4.12, 4.12
6, 9920, 7,    -0.04, 3,   boost,   48.83,  99734.00,  133.29,   29.47,   47.98, 25.3, 4.15, 4.12, 4.12
6, 9920, 7,    -0.03, 3,   boost,   50.85,  99724.00,  134.13,   30.31,   48.66, 25.3, 4.17, 4.12, 4.12
6, 9920, 7,    -0.02, 3,   boost,   52.87,  99711.00,  135.23,   31.41,   49.35, 25.3, 4.17, 4.12, 4.12
6, 9920, 7,    -0.01, 3,   boost,   54.90,  99710.00,  135.31,   31.49,   50.05, 25.3, 4.15, 4.12, 4.14
