#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 9920, 3,    -0.14, 3,   boost,   25.63,  98762.00,  215.57,   22.84,   35.49, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,    -0.13, 3,   boost,   26.98,  98755.00,  216.16,   23.43,   36.00, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,    -0.12, 3,   boost,   28.38,  98744.00,  217.10,   24.37,   36.52, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,    -0.11, 3,   boost,   29.83,  98737.00,  217.69,   24.96,   37.04, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,    -0.10, 3,   boost,   31.33,  98728.00,  218.46,   25.73,   37.56, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,    -0.09, 3,   boost,   32.87,  98725.00,  218.71,   25.98,   38.10, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,    -0.08, 3,   boost,   34.45,  98712.00,  219.82,   27.09,   38.64, 11.6, 0.00, 4.14, 4.14
6, 9920, 3,    -0.07, 3,   boost,   36.06,  98711.00,  219.90,   27.17,   39.18, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,    -0.06, 3,   boost,   37.72,  98706.00,  220.33,   27.60,   39.73, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,    -0.05, 3,   boost,   39.39,  98691.00,  221.60,   28.87,   40.29, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,    -0.04, 3,   boost,   41.09,  98684.00,  222.20,   29.47,   40.85, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,    -0.03, 3,   boost,   42.81,  98670.00,  223.39,   30.66,   41.42, 11.6, 0.00, 4.14, 4.14
6, 9920, 3,    -0.02, 3,   boost,   44.54,  98665.00,  223.82,   31.08,   41.99, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,    -0.01, 3,   boost,   46.27,  98657.00,  224.50,   31.76,   42.57, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.00, 3,   boost,   47.99,  98655.00,  224.67,   31.93,   43.15, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.00, 3,   boost,   47.99,  98655.00,  224.67,   31.93,   43.15, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.00, 3,   boost,   47.99,  98655.00,  224.67,   31.93,   43.15, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.00, 3,   boost,   47.99,  98655.00,  224.67,   31.93,   43.15, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.00, 3,   boost,   47.99,  98655.00,  224.67,   31.93,   43.15, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.00, 3,   boost,   47.99,  98655.00,  224.67,   31.93,   43.15, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.00, 3,   boost,   47.99,  98655.00,  224.67,   31.93,   43.15, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.00, 3,   boost,   47.99,  98655.00,  224.67,   31.93,   43.15, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.00, 3,   boost,   47.99,  98655.00,  224.67,   31.93,   43.15, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.00, 3,   boost,   47.99,  98655.00,  224.67,   31.93,   43.15, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.00, 3,   boost,   47.99,  98655.00,  224.67,   31.93,   43.15, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.00, 3,   boost,   47.99,  98655.00,  224.67,   31.93,   43.15, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.00, 3,   boost,   47.99,  98655.00,  224.67,   31.93,   43.15, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.00, 3,   boost,   47.99,  98655.00,  224.67,   31.93,   43.15, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.00, 3,   boost,   47.99,  98655.00,  224.67,   31.93,   43.15, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.00, 3,   boost,   47.99,  98655.00,  224.67,   31.93,   43.15, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.00, 3,   boost,   47.99,  98655.00,  224.67,   31.93,   43.15, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.01, 3,   boost,   49.70,  98649.00,  225.18,   32.44,   43.75, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.02, 3,   boost,   51.39,  98636.00,  226.28,   33.55,   44.34, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.03, 3,   boost,   53.05,  98620.00,  227.64,   34.91,   44.95, 11.6, 0.00, 4.14, 4.15
6, 9920, 3,     0.04, 3,   boost,   54.68,  98618.00,  227.81,   35.08,   45.56, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.05, 3,   boost,   56.26,  98605.00,  228.92,   36.19,   46.18, 11.6, 0.00, 4.12, 4.15
6, 9920, 3,     0.06, 3,   boost,   57.78,  98601.00,  229.26,   36.53,   46.80, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.07, 3,   boost,   59.25,  98590.00,  230.20,   37.46,   47.43, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.08, 3,   boost,   60.65,  98586.00,  230.54,   37.80,   48.06, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.09, 3,   boost,   61.97,  98581.00,  230.96,   38.23,   48.70, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.10, 3,   boost,   63.22,  98569.00,  231.98,   39.25,   49.35, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.11, 3,   boost,   64.39,  98559.00,  232.84,   40.10,   50.00, 11.6, 0.00, 4.14, 4.15
6, 9920, 3,     0.12, 3,   boost,   65.48,  98559.00,  232.84,   40.10,   50.66, 11.6, 0.00, 4.12, 4.15
6, 9920, 3,     0.13, 3,   boost,   66.49,  98554.00,  233.26,   40.53,   51.33, 11.6, 0.00, 4.14, 4.14
6, 9920, 3,     0.14, 3,   boost,   67.41,  98542.00,  234.28,   41.55,   52.00, 11.6, 0.00, 4.14, 4.14
6, 9920, 3,     0.15, 3,   boost,   68.25,  98528.00,  235.47,   42.74,   52.68, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.16, 3,   boost,   69.01,  98523.00,  235.90,   43.17,   53.36, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.17, 3,   boost,   69.69,  98505.00,  237.43,   44.70,   54.05, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.18, 3,   boost,   70.30,  98500.00,  237.86,   45.13,   54.75, 11.6, 0.00, 4.14, 4.14
6, 9920, 3,     0.19, 3,   boost,   70.84,  98496.00,  238.20,   45.47,   55.45, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.20, 3,   boost,   71.33,  98484.00,  239.22,   46.49,   56.15, 11.6, 0.00, 4.12, 4.14
6, 9920, 3,     0.21, 3,   boost,   71.76,  98477.00,  239.82,   47.09,   56.86, 11.6, 0.00, 4.12, 4.12
6, 9920, 3,     0.22, 3,   boost,   72.14,  98466.00,  240.76,   48.02,   57.58, 11.6, 0.00, 4.12, 4.15
6, 9920, 3,     0.23, 3,   boost,   72.48,  98466.00,  240.76,   48.02,   58.30, 11.6, 0.00, 4.12, 4.15
6, 9920, 3,     0.24, 3,   boost,   72.79,  98456.00,  241.61,   48.88,   59.03, 11.6, 0.00, 4.14, 4.15
