Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
91.70,1223.119,949.90,-30.38095,99.5, -,9.237651
91.75,1223.119,949.90,-30.38095,99.5, -,9.237651
91.80,1223.119,949.90,-27.61905,99.5, -,9.237651
91.85,1220.244,950.00,-27.61905,99.5, -,9.237651
91.90,1220.244,950.00,-27.61905,99.5, -,9.237651
91.95,1217.368,950.10,-27.61905,99.5, -,9.237651
92.00,1217.368,950.10,-27.61905,99.5, -,9.237651
92.05,1217.368,950.10,-24.85714,99.5, -,9.237651
92.10,1214.491,950.20,-27.61905,99.5, -,9.237651
92.15,1211.617,950.30,-30.33333,99.5, -,9.237651
92.20,1208.74,950.40,-30.33333,99.5, -,9.237651
92.25,1205.866,950.50,-33.04762,99.5, -,9.237651
92.30,1205.866,950.50,-30.28572,99.5, -,9.237651
92.35,1205.866,950.50,-30.28572,99.5, -,9.237651
92.40,1202.992,950.60,-30.23809,99.5, -,9.237651
92.45,1200.116,950.70,-33,99.5, -,9.237651
92.50,1200.116,950.70,-30.23809,99.5, -,9.237651
92.55,1200.116,950.70,-27.47619,99.5, -,9.237651
92.60,1197.242,950.80,-30.19048,99.5, -,9.237651
92.65,1197.242,950.80,-27.42857,99.5, -,9.237651
92.70,1194.367,950.90,-30.19048,99.5, -,9.237651
92.75,1194.367,950.90,-27.42857,99.5, -,9.237651
92.80,1194.367,950.90,-27.42857,99.5, -,9.237651
92.85,1191.494,951.00,-30.14286,99.5, -,9.237651
92.90,1188.621,951.10,-30.09524,99.5, -,9.237651
92.95,1188.621,951.10,-30.09524,99.5, -,9.237651
93.00,1185.747,951.20,-30.04762,99.5, -,9.237651
93.05,1185.747,951.20,-30.04762,99.5, -,9.237651
93.10,1182.874,951.30,-32.76191,99.5, -,9.237651
93.15,1180,951.40,-32.71429,99.5, -,9.237651
93.20,1177.128,951.50,-32.71429,99.5, -,9.237651
93.25,1177.128,951.50,-29.95238,99.5, -,9.237651
93.30,1177.128,951.50,-27.23809,99.5, -,9.237651
93.35,1174.257,951.60,-29.95238,99.5, -,9.237651
93.40,1174.257,951.60,-29.95238,99.5, -,9.237651
93.45,1171.384,951.70,-29.95238,99.5, -,9.237651
93.50,1171.384,951.70,-27.19048,99.5, -,9.237651
93.55,1168.512,951.80,-29.90476,99.5, -,9.237651
93.60,1162.769,952.00,-35.38095,99.5, -,9.237651
93.65,1162.769,952.00,-32.66667,99.5, -,9.237651
93.70,1159.898,952.10,-35.38095,99.5, -,9.237651
93.75,1159.898,952.10,-32.61905,99.5, -,9.237651
93.80,1159.898,952.10,-32.61905,99.5, -,9.237651
93.85,1157.026,952.20,-35.33333,99.5, -,9.237651
93.90,1157.026,952.20,-32.61905,99.5, -,9.237651
93.95,1154.156,952.30,-32.61905,99.5, -,9.237651
94.00,1151.285,952.40,-35.33333,99.5, -,9.237651
94.05,1148.416,952.50,-35.33333,99.5, -,9.237651
94.10,1151.285,952.40,-32.61905,99.5, -,9.237651
94.15,1151.285,952.40,-29.90476,99.5, -,9.237651
94.20,1148.416,952.50,-29.90476,99.5, -,9.237651
94.25,1145.546,952.60,-29.90476,99.5, -,9.237651
94.30,1142.676,952.70,-32.61905,99.5, -,9.237651
94.35,1139.807,952.80,-35.33333,99.5, -,9.237651
94.40,1139.807,952.80,-32.61905,99.5, -,9.237651
94.45,1139.807,952.80,-32.61905,99.5, -,9.237651
94.50,1136.937,952.90,-32.61905,99.5, -,9.237651
94.55,1136.937,952.90,-32.61905,99.5, -,9.237651
94.60,1134.068,953.00,-32.61905,99.5, -,9.237651
94.65,1134.068,953.00,-27.14286,99.5, -,9.237651
94.70,1134.068,953.00,-27.14286,99.5, -,9.237651
94.75,1131.2,953.10,-27.14286,99.5, -,9.237651
94.80,1128.331,953.20,-29.85714,99.5, -,9.237651
94.85,1125.463,953.30,-32.57143,99.5, -,9.237651
94.90,1125.463,953.30,-29.85714,99.5, -,9.237651
94.95,1125.463,953.30,-29.85714,99.5, -,9.237651
95.00,1122.594,953.40,-29.85714,99.5, -,9.237651
95.05,1119.727,953.50,-29.85714,99.5, -,9.237651
95.10,1119.727,953.50,-27.14286,99.5, -,9.237651
95.15,1119.727,953.50,-29.85714,99.5, -,9.237651
95.20,1116.86,953.60,-32.57143,99.5, -,9.237651
95.25,1113.992,953.70,-32.57143,99.5, -,9.237651
95.30,1113.992,953.70,-29.85714,99.5, -,9.237651
95.35,1113.992,953.70,-27.14286,99.5, -,9.237651
95.40,1111.126,953.80,-27.14286,99.5, -,9.237651
95.45,1108.258,953.90,-29.85714,99.5, -,9.237651
95.50,1108.258,953.90,-29.85714,99.5, -,9.237651
95.55,1105.392,954.00,-29.85714,99.5, -,9.237651
95.60,1102.526,954.10,-32.57143,99.5, -,9.237651
95.65,1102.526,954.10,-29.85714,99.5, -,9.237651
95.70,1099.659,954.20,-32.57143,99.5, -,9.237651
95.75,1099.659,954.20,-32.57143,99.5, -,9.237651
95.80,1096.794,954.30,-32.57143,99.5, -,9.237651
95.85,1093.928,954.40,-32.57143,99.5, -,9.237651
95.90,1093.928,954.40,-29.85714,99.5, -,9.237651
95.95,1093.928,954.40,-29.85714,99.5, -,9.237651
96.00,1091.063,954.50,-32.57143,99.5, -,9.237651
96.05,1091.063,954.50,-29.85714,99.5, -,9.237651
96.10,1088.199,954.60,-29.85714,99.5, -,9.237651
96.15,1085.333,954.70,-32.57143,99.5, -,9.237651
96.20,1085.333,954.70,-32.57143,99.5, -,9.237651
96.25,1082.469,954.80,-32.57143,99.5, -,9.237651
96.30,1082.469,954.80,-29.85714,99.5, -,9.237651
96.35,1079.603,954.90,-32.57143,99.5, -,9.237651
96.40,1076.74,955.00,-35.28571,99.5, -,9.237651
96.45,1076.74,955.00,-32.57143,99.5, -,9.237651
96.50,1076.74,955.00,-29.85714,99.5, -,9.237651
96.55,1071.012,955.20,-35.33333,99.5, -,9.257098
96.60,1071.012,955.20,-32.61905,99.5, -,9.257098
96.65,1071.012,955.20,-29.90476,99.5, -,9.257098
96.70,1065.285,955.40,-35.38095,99.5, -,9.257098
96.75,1065.285,955.40,-32.66667,99.5, -,9.257098
96.80,1065.285,955.40,-32.66667,99.5, -,9.257098
96.85,1062.423,955.50,-32.66667,99.5, -,9.257098
96.90,1059.561,955.60,-32.66667,99.5, -,9.257098
96.95,1059.561,955.60,-32.66667,99.5, -,9.257098
97.00,1059.561,955.60,-32.66667,99.5, -,9.257098
97.05,1056.698,955.70,-32.66667,99.5, -,9.257098
97.10,1053.836,955.80,-35.38095,99.5, -,9.257098
97.15,1053.836,955.80,-32.66667,99.5, -,9.257098
97.20,1050.973,955.90,-32.66667,99.5, -,9.257098
97.25,1048.112,956.00,-35.38095,99.5, -,9.257098
97.30,1048.112,956.00,-32.66667,99.5, -,9.257098
97.35,1048.112,956.00,-32.66667,99.5, -,9.257098
97.40,1042.389,956.20,-35.38095,99.5, -,9.257098
97.45,1042.389,956.20,-32.66667,99.5, -,9.257098
97.50,1042.389,956.20,-32.66667,99.32, -,9.237651
97.55,1039.529,956.30,-35.38095,99.32, -,9.237651
97.60,1039.529,956.30,-29.90476,99.32, -,9.237651
97.65,1039.529,956.30,-29.90476,99.32, -,9.237651
97.70,1033.808,956.50,-35.33333,99.32, -,9.237651
97.75,1030.948,956.60,-32.57143,99.32, -,9.237651
97.80,1033.808,956.50,-29.85714,99.32, -,9.237651
97.85,1030.948,956.60,-32.57143,99.32, -,9.237651
97.90,1028.087,956.70,-32.57143,99.32, -,9.237651
97.95,1025.228,956.80,-32.57143,99.32, -,9.237651
98.00,1028.087,956.70,-29.85714,99.32, -,9.237651
98.05,1022.367,956.90,-35.28571,99.32, -,9.237651
98.10,1022.367,956.90,-32.57143,99.32, -,9.237651
98.15,1019.509,957.00,-32.57143,99.32, -,9.237651
98.20,1019.509,957.00,-32.57143,99.32, -,9.237651
98.25,1016.651,957.10,-32.57143,99.32, -,9.237651
98.30,1016.651,957.10,-29.85714,99.32, -,9.237651
98.35,1013.791,957.20,-32.57143,99.32, -,9.237651
98.40,1013.791,957.20,-32.57143,99.32, -,9.237651
98.45,1013.791,957.20,-27.14286,99.32, -,9.237651
98.50,1010.933,957.30,-29.85714,99.32, -,9.237651
98.55,1008.074,957.40,-32.57143,99.32, -,9.237651
98.60,1005.216,957.50,-32.57143,99.32, -,9.237651
98.65,1005.216,957.50,-32.57143,99.32, -,9.237651
98.70,1005.216,957.50,-32.57143,99.32, -,9.237651
98.75,1002.359,957.60,-29.85714,99.32, -,9.237651
98.80,999.5005,957.70,-29.85714,99.32, -,9.237651
98.85,999.5005,957.70,-32.57143,99.32, -,9.237651
98.90,999.5005,957.70,-29.85714,99.32, -,9.237651
98.95,996.6439,957.80,-29.85714,99.32, -,9.237651
99.00,996.6439,957.80,-27.14286,99.32, -,9.237651
99.05,993.7858,957.90,-32.57143,99.32, -,9.237651
99.10,993.7858,957.90,-27.14286,99.32, -,9.237651
99.15,990.9296,958.00,-29.85714,99.32, -,9.237651
99.20,990.9296,958.00,-27.14286,99.32, -,9.237651
99.25,988.0737,958.10,-29.85714,99.32, -,9.237651
99.30,985.2163,958.20,-29.85714,99.32, -,9.237651
99.35,985.2163,958.20,-29.85714,99.32, -,9.237651
99.40,982.3609,958.30,-29.85714,99.32, -,9.237651
99.45,982.3609,958.30,-29.85714,99.32, -,9.237651
99.50,979.504,958.40,-32.57143,99.32, -,9.237651
99.55,979.504,958.40,-29.85714,99.32, -,9.237651
99.60,976.649,958.50,-29.85714,99.32, -,9.237651
99.65,976.649,958.50,-27.14286,99.32, -,9.237651
99.70,973.7944,958.60,-29.85714,99.32, -,9.237651
99.75,973.7944,958.60,-29.85714,99.32, -,9.237651
99.80,970.9382,958.70,-29.85714,99.32, -,9.237651
99.85,968.084,958.80,-29.85714,99.32, -,9.237651
99.90,968.084,958.80,-29.85714,99.32, -,9.237651
99.95,965.2283,958.90,-32.57143,99.32, -,9.237651
100.00,965.2283,958.90,-29.85714,99.32, -,9.237651
100.05,962.3745,959.00,-32.57143,99.32, -,9.237651
100.10,962.3745,959.00,-29.85714,99.32, -,9.237651
100.15,959.5211,959.10,-32.57143,99.32, -,9.237651
100.20,959.5211,959.10,-29.85714,99.32, -,9.237651
100.25,956.666,959.20,-32.57143,99.32, -,9.237651
100.30,959.5211,959.10,-27.14286,99.32, -,9.237651
100.35,953.813,959.30,-29.85714,99.32, -,9.237651
100.40,950.9585,959.40,-32.57143,99.32, -,9.237651
100.45,950.9585,959.40,-29.85714,99.32, -,9.237651
100.50,950.9585,959.40,-29.85714,99.32, -,9.237651
100.55,948.106,959.50,-29.85714,99.32, -,9.257098
100.60,948.106,959.50,-29.85714,99.32, -,9.257098
100.65,945.2537,959.60,-29.85714,99.32, -,9.257098
100.70,942.3999,959.70,-32.57143,99.32, -,9.257098
100.75,942.3999,959.70,-29.85714,99.32, -,9.257098
100.80,939.5482,959.80,-32.57143,99.32, -,9.257098
100.85,936.6948,959.90,-32.57143,99.32, -,9.257098
100.90,936.6948,959.90,-29.85714,99.32, -,9.257098
100.95,933.8435,960.00,-32.57143,99.32, -,9.257098
101.00,933.8435,960.00,-29.85714,99.32, -,9.257098
101.05,930.9924,960.10,-32.57143,99.32, -,9.257098
101.10,930.9924,960.10,-29.85714,99.32, -,9.257098
101.15,928.1398,960.20,-32.57143,99.32, -,9.257098
101.20,925.2892,960.30,-32.57143,99.32, -,9.257098
101.25,925.2892,960.30,-32.57143,99.32, -,9.257098
101.30,922.4371,960.40,-32.57143,99.32, -,9.257098
101.35,922.4371,960.40,-35.28571,99.32, -,9.257098
101.40,919.587,960.50,-32.57143,99.32, -,9.257098
101.45,916.7371,960.60,-32.57143,99.32, -,9.257098
101.50,916.7371,960.60,-32.57143,99.32, -,9.237651
101.55,913.8857,960.70,-35.28571,99.32, -,9.237651
101.60,911.0364,960.80,-35.28571,99.32, -,9.237651
101.65,911.0364,960.80,-35.28571,99.32, -,9.237651
101.70,911.0364,960.80,-32.57143,99.32, -,9.237651
101.75,905.3365,961.00,-35.28571,99.32, -,9.237651
101.80,905.3365,961.00,-35.28571,99.32, -,9.237651
101.85,905.3365,961.00,-32.57143,99.32, -,9.237651
101.90,902.4879,961.10,-32.57143,99.32, -,9.237651
101.95,899.6377,961.20,-35.28571,99.32, -,9.237651
102.00,899.6377,961.20,-32.57143,99.32, -,9.237651
102.05,896.7895,961.30,-35.28571,99.32, -,9.237651
102.10,893.9398,961.40,-35.28571,99.32, -,9.237651
102.15,891.0921,961.50,-38,99.32, -,9.237651
102.20,891.0921,961.50,-35.28571,99.32, -,9.237651
102.25,888.2446,961.60,-35.28571,99.32, -,9.237651
102.30,888.2446,961.60,-35.28571,99.32, -,9.237651
102.35,885.3956,961.70,-35.28571,99.32, -,9.237651
102.40,885.3956,961.70,-35.28571,99.32, -,9.237651
102.45,882.5486,961.80,-35.28571,99.32, -,9.237651
102.50,879.7001,961.90,-35.28571,99.32, -,9.237651
102.55,879.7001,961.90,-35.28571,99.32, -,9.237651
102.60,876.8536,962.00,-35.28571,99.32, -,9.237651
102.65,876.8536,962.00,-32.57143,99.32, -,9.237651
102.70,874.0073,962.10,-35.28571,99.32, -,9.237651
102.75,871.1595,962.20,-38,99.32, -,9.237651
102.80,871.1595,962.20,-32.57143,99.32, -,9.237651
102.85,871.1595,962.20,-32.57143,99.32, -,9.237651
102.90,868.3137,962.30,-35.28571,99.32, -,9.237651
102.95,868.3137,962.30,-32.57143,99.32, -,9.237651
103.00,865.4664,962.40,-32.57143,99.32, -,9.237651
103.05,865.4664,962.40,-32.57143,99.32, -,9.237651
103.10,862.6211,962.50,-32.57143,99.32, -,9.237651
103.15,859.776,962.60,-32.57143,99.32, -,9.237651
103.20,856.9294,962.70,-32.57143,99.32, -,9.237651
103.25,856.9294,962.70,-32.57143,99.32, -,9.237651
103.30,854.0848,962.80,-32.57143,99.32, -,9.237651
103.35,854.0848,962.80,-32.57143,99.32, -,9.237651
103.40,851.2388,962.90,-32.57143,99.32, -,9.237651
103.45,851.2388,962.90,-32.57143,99.32, -,9.237651
103.50,848.3946,963.00,-32.57143,99.32, -,9.237651
103.55,845.5507,963.10,-32.57143,99.32, -,9.237651
103.60,845.5507,963.10,-32.57143,99.32, -,9.237651
103.65,845.5507,963.10,-29.85714,99.32, -,9.237651
103.70,842.7053,963.20,-32.57143,99.32, -,9.237651
103.75,839.8619,963.30,-32.57143,99.32, -,9.237651
103.80,839.8619,963.30,-29.85714,99.32, -,9.237651
103.85,837.017,963.40,-32.57143,99.32, -,9.237651
103.90,837.017,963.40,-32.57143,99.32, -,9.237651
103.95,834.1741,963.50,-32.57143,99.32, -,9.237651
104.00,831.3314,963.60,-35.28571,99.32, -,9.237651
104.05,831.3314,963.60,-32.57143,99.32, -,9.237651
104.10,828.4872,963.70,-35.28571,99.32, -,9.237651
104.15,828.4872,963.70,-32.57143,99.32, -,9.237651
104.20,825.645,963.80,-32.57143,99.32, -,9.237651
104.25,822.8013,963.90,-32.57143,99.32, -,9.237651
104.30,822.8013,963.90,-32.57143,99.32, -,9.237651
104.35,819.9595,964.00,-32.57143,99.32, -,9.237651
104.40,822.8013,963.90,-29.85714,99.32, -,9.237651
104.45,819.9595,964.00,-29.85714,99.32, -,9.237651
104.50,817.118,964.10,-32.57143,99.32, -,9.237651
104.55,814.2751,964.20,-32.57143,99.14, -,9.237651
104.60,814.2751,964.20,-29.85714,99.14, -,9.237651
104.65,811.434,964.30,-32.57143,99.14, -,9.237651
104.70,811.434,964.30,-32.57143,99.14, -,9.237651
104.75,805.751,964.50,-35.28571,99.14, -,9.237651
104.80,805.751,964.50,-32.57143,99.14, -,9.237651
104.85,802.9106,964.60,-35.28571,99.14, -,9.237651
104.90,802.9106,964.60,-32.57143,99.14, -,9.237651
104.95,802.9106,964.60,-32.57143,99.14, -,9.237651
105.00,800.0688,964.70,-32.57143,99.14, -,9.237651
105.05,797.2291,964.80,-32.57143,99.14, -,9.237651
105.10,797.2291,964.80,-32.57143,99.14, -,9.237651
105.15,797.2291,964.80,-29.85714,99.14, -,9.237651
105.20,797.2291,964.80,-29.85714,99.14, -,9.237651
105.25,794.3877,964.90,-29.85714,99.14, -,9.237651
105.30,791.5483,965.00,-29.85714,99.14, -,9.237651
105.35,788.7092,965.10,-32.57143,99.14, -,9.237651
105.40,788.7092,965.10,-29.85714,99.14, -,9.237651
105.45,788.7092,965.10,-32.57143,99.14, -,9.237651
105.50,788.7092,965.10,-29.85714,99.14, -,9.237651
105.55,783.03,965.30,-32.57143,99.14, -,9.237651
105.60,783.03,965.30,-29.85714,99.14, -,9.237651
105.65,780.1899,965.40,-32.57143,99.14, -,9.237651
105.70,780.1899,965.40,-29.85714,99.14, -,9.237651
105.75,780.1899,965.40,-29.85714,99.14, -,9.237651
105.80,777.3517,965.50,-27.14286,99.14, -,9.237651
105.85,777.3517,965.50,-27.14286,99.14, -,9.237651
105.90,771.6744,965.70,-29.85714,99.14, -,9.237651
105.95,771.6744,965.70,-29.85714,99.14, -,9.237651
106.00,768.8369,965.80,-32.57143,99.14, -,9.237651
106.05,768.8369,965.80,-29.85714,99.14, -,9.237651
106.10,768.8369,965.80,-27.14286,99.14, -,9.237651
106.15,765.998,965.90,-29.85714,99.14, -,9.237651
106.20,765.998,965.90,-29.85714,99.14, -,9.237651
106.25,763.161,966.00,-32.57143,99.14, -,9.237651
106.30,760.3243,966.10,-32.57143,99.14, -,9.237651
106.35,757.486,966.20,-32.57143,99.14, -,9.237651
106.40,757.486,966.20,-29.85714,99.14, -,9.237651
106.45,757.486,966.20,-29.85714,99.14, -,9.237651
106.50,754.6498,966.30,-32.57143,99.14, -,9.237651
106.55,754.6498,966.30,-32.57143,99.14, -,9.237651
106.60,748.9763,966.50,-32.52381,99.14, -,9.237651
106.65,748.9763,966.50,-32.52381,99.14, -,9.237651
106.70,748.9763,966.50,-29.80952,99.14, -,9.237651
106.75,748.9763,966.50,-29.80952,99.14, -,9.237651
106.80,748.9763,966.50,-29.80952,99.14, -,9.237651
106.85,746.1407,966.60,-29.80952,99.14, -,9.237651
106.90,743.3036,966.70,-32.52381,99.14, -,9.237651
106.95,740.4686,966.80,-29.80952,99.14, -,9.237651
107.00,737.632,966.90,-32.52381,99.14, -,9.237651
107.05,737.632,966.90,-29.80952,99.14, -,9.237651
107.10,737.632,966.90,-29.80952,99.14, -,9.237651
107.15,734.7974,967.00,-32.52381,99.14, -,9.237651
107.20,734.7974,967.00,-29.80952,99.14, -,9.237651
107.25,734.7974,967.00,-29.80952,99.14, -,9.237651
107.30,731.9631,967.10,-29.80952,99.14, -,9.237651
107.35,731.9631,967.10,-27.09524,99.14, -,9.237651
107.40,729.1272,967.20,-27.09524,99.14, -,9.237651
107.45,726.2933,967.30,-29.80952,99.14, -,9.237651
107.50,726.2933,967.30,-29.80952,99.14, -,9.257098
107.55,723.4579,967.40,-29.80952,99.14, -,9.257098
107.60,723.4579,967.40,-29.80952,99.14, -,9.257098
107.65,720.6245,967.50,-27.14286,99.14, -,9.257098
107.70,720.6245,967.50,-27.14286,99.14, -,9.257098
107.75,717.7914,967.60,-29.85714,99.14, -,9.257098
107.80,717.7914,967.60,-29.85714,99.14, -,9.257098
107.85,714.9567,967.70,-32.57143,99.14, -,9.257098
107.90,712.124,967.80,-32.57143,99.14, -,9.257098
107.95,709.2898,967.90,-32.57143,99.14, -,9.257098
108.00,709.2898,967.90,-29.85714,99.14, -,9.257098
108.05,706.4576,968.00,-29.85714,99.14, -,9.257098
108.10,703.6256,968.10,-32.57143,99.14, -,9.257098
108.15,703.6256,968.10,-32.57143,99.14, -,9.257098
108.20,700.7921,968.20,-32.57143,99.14, -,9.257098
108.25,700.7921,968.20,-32.57143,99.14, -,9.257098
108.30,697.9606,968.30,-35.28571,99.14, -,9.257098
108.35,697.9606,968.30,-32.57143,99.14, -,9.257098
108.40,697.9606,968.30,-32.57143,99.14, -,9.257098
108.45,695.1276,968.40,-32.57143,99.14, -,9.257098
108.50,692.2966,968.50,-32.57143,99.14, -,9.257098
108.55,692.2966,968.50,-32.57143,99.14, -,9.237651
108.60,692.2966,968.50,-29.85714,99.14, -,9.237651
108.65,689.4658,968.60,-32.57143,99.14, -,9.237651
108.70,689.4658,968.60,-29.85714,99.14, -,9.237651
108.75,689.4658,968.60,-29.85714,99.14, -,9.237651
108.80,686.6335,968.70,-29.85714,99.14, -,9.237651
108.85,683.8031,968.80,-32.57143,99.14, -,9.237651
108.90,683.8031,968.80,-29.85714,99.14, -,9.237651
108.95,680.9713,968.90,-29.85714,99.14, -,9.237651
109.00,678.1414,969.00,-29.85714,99.14, -,9.237651
109.05,675.3118,969.10,-32.57143,99.14, -,9.237651
109.10,675.3118,969.10,-29.85714,99.14, -,9.237651
109.15,672.4807,969.20,-29.85714,99.14, -,9.237651
109.20,669.6516,969.30,-32.57143,99.14, -,9.237651
109.25,666.8209,969.40,-32.57143,99.14, -,9.237651
109.30,666.8209,969.40,-32.57143,99.14, -,9.237651
109.35,663.9922,969.50,-32.57143,99.14, -,9.237651
109.40,663.9922,969.50,-32.57143,99.14, -,9.237651
109.45,661.1638,969.60,-35.28571,99.14, -,9.237651
109.50,661.1638,969.60,-32.57143,99.14, -,9.237651
109.55,661.1638,969.60,-29.85714,99.14, -,9.237651
109.60,658.3339,969.70,-32.57143,99.14, -,9.237651
109.65,655.5059,969.80,-35.28571,99.14, -,9.237651
109.70,652.6765,969.90,-35.28571,99.14, -,9.237651
109.75,652.6765,969.90,-35.28571,99.14, -,9.237651
109.80,649.8489,970.00,-38,99.14, -,9.237651
109.85,649.8489,970.00,-35.28571,99.14, -,9.237651
109.90,649.8489,970.00,-32.57143,99.14, -,9.237651
109.95,647.0217,970.10,-35.28571,99.14, -,9.237651
110.00,644.1929,970.20,-35.28571,99.14, -,9.237651
110.05,641.3661,970.30,-35.28571,99.14, -,9.237651
110.10,641.3661,970.30,-32.57143,99.14, -,9.237651
110.15,638.5379,970.40,-35.28571,99.14, -,9.237651
110.20,635.7115,970.50,-35.28571,99.14, -,9.237651
110.25,635.7115,970.50,-32.57143,99.14, -,9.237651
110.30,632.8855,970.60,-32.57143,99.14, -,9.237651
110.35,632.8855,970.60,-32.57143,99.14, -,9.237651
110.40,630.0579,970.70,-32.57143,99.14, -,9.237651
110.45,630.0579,970.70,-32.57143,99.14, -,9.237651
110.50,627.2323,970.80,-32.57143,99.14, -,9.237651
110.55,627.2323,970.80,-32.57143,99.14, -,9.237651
110.60,624.4052,970.90,-35.28571,99.14, -,9.237651
110.65,621.5801,971.00,-35.28571,99.14, -,9.237651
110.70,621.5801,971.00,-32.57143,99.14, -,9.237651
110.75,621.5801,971.00,-29.85714,99.14, -,9.237651
110.80,618.7552,971.10,-32.52381,99.14, -,9.237651
110.85,615.9288,971.20,-32.52381,99.14, -,9.237651
110.90,613.1044,971.30,-35.19048,99.14, -,9.237651
110.95,613.1044,971.30,-35.19048,99.14, -,9.237651
111.00,613.1044,971.30,-32.47619,99.14, -,9.237651
111.05,610.2784,971.40,-32.47619,99.14, -,9.237651
111.10,607.4545,971.50,-32.42857,99.14, -,9.237651
111.15,607.4545,971.50,-32.42857,99.14, -,9.237651
111.20,607.4545,971.50,-29.71428,99.14, -,9.237651
111.25,607.4545,971.50,-27,99.14, -,9.237651
111.30,604.6307,971.60,-29.66667,99.14, -,9.237651
111.35,601.8055,971.70,-29.66667,99.14, -,9.237651
111.40,598.9823,971.80,-32.33333,99.14, -,9.237651
111.45,598.9823,971.80,-29.61905,99.14, -,9.237651
111.50,596.1575,971.90,-32.28571,99.14, -,9.237651
111.55,596.1575,971.90,-29.57143,99.14, -,9.237651
111.60,593.3348,972.00,-32.23809,99.14, -,9.237651
111.65,593.3348,972.00,-29.52381,99.14, -,9.237651
111.70,593.3348,972.00,-26.80952,99.14, -,9.237651
111.75,590.5122,972.10,-29.47619,99.14, -,9.237651
111.80,587.6882,972.20,-32.14286,99.14, -,9.237651
111.85,587.6882,972.20,-29.47619,99.14, -,9.237651
111.90,584.8661,972.30,-29.42857,99.14, -,9.237651
111.95,584.8661,972.30,-26.76191,99.14, -,9.237651
112.00,584.8661,972.30,-26.76191,99.14, -,9.237651
112.05,582.0425,972.40,-29.42857,99.14, -,9.237651
112.10,579.2209,972.50,-29.38095,99.14, -,9.237651
112.15,579.2209,972.50,-26.71428,99.14, -,9.237651
112.20,576.3995,972.60,-29.38095,99.14, -,9.237651
112.25,576.3995,972.60,-29.38095,99.14, -,9.237651
112.30,576.3995,972.60,-29.38095,99.14, -,9.237651
112.35,573.5767,972.70,-29.38095,99.14, -,9.237651
112.40,570.7558,972.80,-29.33333,99.14, -,9.237651
112.45,567.9334,972.90,-29.33333,99.14, -,9.237651
112.50,570.7558,972.80,-26.66667,99.14, -,9.237651
112.55,567.9334,972.90,-26.66667,98.96, -,9.082069
112.60,565.113,973.00,-29.33333,98.96, -,9.082069
112.65,562.2928,973.10,-29.33333,98.96, -,9.082069
112.70,562.2928,973.10,-29.33333,98.96, -,9.082069
112.75,562.2928,973.10,-29.33333,98.96, -,9.082069
112.80,559.4711,973.20,-29.33333,98.96, -,9.082069
112.85,556.6514,973.30,-29.33333,98.96, -,9.082069
112.90,556.6514,973.30,-29.33333,98.96, -,9.082069
112.95,556.6514,973.30,-26.66667,98.96, -,9.082069
113.00,553.8301,973.40,-29.33333,98.96, -,9.082069
113.05,551.0109,973.50,-32,98.96, -,9.082069
113.10,551.0109,973.50,-29.33333,98.96, -,9.082069
113.15,548.1918,973.60,-29.33333,98.96, -,9.082069
113.20,545.3713,973.70,-32,98.96, -,9.082069
113.25,545.3713,973.70,-29.33333,98.96, -,9.082069
113.30,542.5528,973.80,-32,98.96, -,9.082069
113.35,542.5528,973.80,-32,98.96, -,9.082069
113.40,542.5528,973.80,-29.33333,98.96, -,9.082069
113.45,539.7327,973.90,-29.33333,98.96, -,9.082069
113.50,536.9146,974.00,-29.33333,99.14, -,9.237651
113.55,536.9146,974.00,-32,99.14, -,9.237651
113.60,534.0968,974.10,-32,99.14, -,9.237651
113.65,531.2775,974.20,-32,99.14, -,9.237651
113.70,531.2775,974.20,-29.33333,99.14, -,9.237651
113.75,528.46,974.30,-32,99.14, -,9.237651
113.80,528.46,974.30,-32,99.14, -,9.237651
113.85,525.6412,974.40,-32,99.14, -,9.237651
113.90,525.6412,974.40,-29.33333,99.14, -,9.237651
113.95,525.6412,974.40,-29.33333,99.14, -,9.237651
114.00,525.6412,974.40,-29.33333,99.14, -,9.237651
114.05,522.8243,974.50,-29.33333,99.14, -,9.237651
114.10,517.1894,974.70,-32.04762,99.14, -,9.237651
114.15,517.1894,974.70,-32.04762,99.14, -,9.237651
114.20,520.0076,974.60,-26.71428,99.14, -,9.237651
114.25,517.1894,974.70,-26.71428,99.14, -,9.237651
114.30,514.3732,974.80,-29.38095,99.14, -,9.237651
114.35,511.5555,974.90,-29.38095,99.14, -,9.237651
114.40,511.5555,974.90,-29.38095,99.14, -,9.237651
114.45,508.7397,975.00,-32.04762,99.14, -,9.237651
114.50,505.9242,975.10,-32.04762,99.14, -,9.237651
114.55,505.9242,975.10,-29.38095,99.14, -,9.257098
114.60,503.1072,975.20,-32.04762,99.14, -,9.257098
114.65,503.1072,975.20,-29.38095,99.14, -,9.257098
114.70,503.1072,975.20,-26.71428,99.14, -,9.257098
114.75,503.1072,975.20,-26.71428,99.14, -,9.257098
114.80,503.1072,975.20,-24.04762,99.14, -,9.257098
114.85,497.4756,975.40,-29.42857,99.14, -,9.257098
114.90,-312.0791,1004.50,-797.7619,99.14, Main,9.257098
114.95,-210.2079,1000.80,-700.7619,99.14, -,9.257098
115.00,522.8243,974.50,-2.619048,99.14, -,9.257098
115.05,514.3732,974.80,-10.66667,99.14, -,9.257098
