#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 9920, 5,    -0.14, 3,   boost,   27.33,  98553.00,  233.35,   22.11,   36.66, 15.5, 4.05, 4.00, 4.00
6, 9920, 5,    -0.13, 3,   boost,   28.78,  98549.00,  233.69,   22.45,   37.21, 15.5, 4.05, 4.00, 4.00
6, 9920, 5,    -0.12, 3,   boost,   30.27,  98543.00,  234.20,   22.96,   37.75, 15.5, 4.03, 4.00, 4.00
6, 9920, 5,    -0.11, 3,   boost,   31.82,  98538.00,  234.62,   23.39,   38.30, 15.5, 4.05, 4.00, 4.00
6, 9920, 5,    -0.10, 3,   boost,   33.42,  98533.00,  235.05,   23.81,   38.86, 15.5, 4.03, 4.00, 4.00
6, 9920, 5,    -0.09, 3,   boost,   35.06,  98525.00,  235.73,   24.49,   39.43, 15.5, 4.03, 4.00, 4.00
6, 9920, 5,    -0.08, 3,   boost,   36.75,  98524.00,  235.82,   24.58,   40.00, 15.5, 4.05, 4.00, 4.00
6, 9920, 5,    -0.07, 3,   boost,   38.48,  98513.00,  236.75,   25.52,   40.58, 15.5, 4.03, 4.00, 4.00
6, 9920, 5,    -0.06, 3,   boost,   40.25,  98508.00,  237.18,   25.94,   41.17, 15.5, 4.05, 4.00, 4.00
6, 9920, 5,    -0.05, 3,   boost,   42.04,  98500.00,  237.86,   26.62,   41.76, 15.5, 4.05, 4.00, 4.00
6, 9920, 5,    -0.04, 3,   boost,   43.86,  98496.00,  238.20,   26.96,   42.36, 15.5, 4.03, 4.00, 4.02
6, 9920, 5,    -0.03, 3,   boost,   45.70,  98493.00,  238.46,   27.22,   42.97, 15.5, 4.05, 4.00, 4.00
6, 9920, 5,    -0.02, 3,   boost,   47.55,  98490.00,  238.71,   27.48,   43.58, 15.5, 4.05, 4.00, 4.00
6, 9920, 5,    -0.01, 3,   boost,   49.40,  98486.00,  239.05,   27.82,   44.20, 15.5, 4.05, 4.00, 4.00
6, 9920, 5,     0.00, 3,   boost,   51.25,  98479.00,  239.65,   28.41,   44.83, 15.5, 4.03, 4.00, 4.00
6, 9920, 5,     0.00, 3,   boost,   51.25,  98479.00,  239.65,   28.41,   44.83, 15.5, 4.03, 4.00, 4.00
6, 9920, 5,     0.00, 3,   boost,   51.25,  98479.00,  239.65,   28.41,   44.83, 15.5, 4.03, 4.00, 4.00
6, 9920, 5,     0.00, 3,   boost,   51.25,  98479.00,  239.65,   28.41,   44.83, 15.5, 4.03, 4.00, 4.00
6, 9920, 5,     0.00, 3,   boost,   51.25,  98479.00,  239.65,   28.41,   44.83, 15.5, 4.03, 4.00, 4.00
6, 9920, 5,     0.00, 3,   boost,   51.25,  98479.00,  239.65,   28.41,   44.83, 15.5, 4.03, 4.00, 4.00
6, 9920, 5,     0.00, 3,   boost,   51.25,  98479.00,  239.65,   28.41,   44.83, 15.5, 4.03, 4.00, 4.00
6, 9920, 5,     0.00, 3,   boost,   51.25,  98479.00,  239.65,   28.41,   44.83, 15.5, 4.03, 4.00, 4.00
6, 9920, 5,     0.00, 3,   boost,   51.25,  98479.00,  239.65,   28.41,   44.83, 15.5, 4.03, 4.00, 4.00
6, 9920, 5,     0.00, 3,   boost,   51.25,  98479.00,  239.65,   28.41,   44.83, 15.5, 4.03, 4.00, 4.00
6, 9920, 5,     0.00, 3,   boost,   51.25,  98479.00,  239.65,   28.41,   44.83, 15.5, 4.03, 4.00, 4.00
6, 9920, 5,     0.00, 3,   boost,   51.25,  98479.00,  239.65,   28.41,   44.83, 15.5, 4.03, 4.00, 4.00
6, 9920, 5,     0.00, 3,   boost,   51.25,  98479.00,  239.65,   28.41,   44.83, 15.5, 4.03, 4.00, 4.00
6, 9920, 5,     0.00, 3,   boost,   51.25,  98479.00,  239.65,   28.41,   44.83, 15.5, 4.03, 4.00, 4.00
6, 9920, 5,     0.00, 3,   boost,   51.25,  98479.00,  239.65,   28.41,   44.83, 15.5, 4.03, 4.00, 4.00
6, 9920, 5,     0.00, 3,   boost,   51.25,  98479.00,  239.65,   28.41,   44.83, 15.5, 4.03, 4.00, 4.00
6, 9920, 5,     0.00, 3,   boost,   51.25,  98479.00,  239.65,   28.41,   44.83, 15.5, 4.03, 4.00, 4.00
6, 9920, 5,     0.01, 3,   boost,   53.09,  98470.00,  240.41,   29.18,   45.46, 15.5, 4.05, 4.00, 4.00
6, 9920, 5,     0.02, 3,   boost,   54.90,  98463.00,  241.01,   29.78,   46.10, 15.5, 4.05, 4.00, 4.00
6, 9920, 5,     0.03, 3,   boost,   56.68,  98453.00,  241.86,   30.63,   46.74, 15.5, 4.05, 4.00, 4.00
