Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,S,0,0,0,0,0,0,44.45,0,0,70.99,88.07777,3.318013,0,0,0,0,0,0,85,85,0,0
0.010,S,0.010,0.010,0,0.6930873,0,5.381022,44.45,0,0,70.9791,88.07777,3.320129,0,0,0,0,0,0,85,85,0,0
0.02,S,0.02,0.010,0,0.6930873,0,10.79184,44.44989,0,0,70.9682,88.07777,3.322245,0,0,0,0,0,0,85,85,0,0
0.03,S,0.03,0.010,0,0.6930873,0,242.2547,44.44955,0,0,70.95731,88.07777,3.324362,143.327547231149,142.510415730655,15.2829055998272,1.4332753201374,1.425104,0.1528291,85,85,0.00712552,0.0007641455
0.04,S,0.04,0.010,0,0.6930874,0,473.7177,44.44431,0.0002608833,0,70.9464,88.07777,3.326478,310.893247783102,309.45320915593,29.8885071594628,4.54215315461846,4.519636,0.4517142,85,85,0.03684922,0.003786862
0.05,S,0.05,0.010,0,0.6930875,0,500.9722,44.42948,0.002620054,0,70.93551,88.07777,3.328594,330.741858089819,329.227045597325,31.6184936384245,7.84955796089096,7.811907,0.7678992,85,85,0.09850693,0.009884929
0.05999999,S,0.05999999,0.010,0,0.6930877,0,505.9155,44.40929,0.007824862,0,70.92461,88.07777,3.33071,334.484193137059,332.955272439962,31.9446711202401,11.1943937827579,11.14146,1.087346,85,85,0.1932738,0.01916116
0.06999999,S,0.06999999,0.01029842,0,0.691043,0,488.5475,44.38821,0.01586731,0,70.91371,88.07777,3.332826,322.06404645026,320.581936565845,30.8621445075959,14.4150326840472,14.34728,1.395967,85,85,0.3207175,0.03157772
0.07999999,S,0.07999999,0.01326129,0,0.6741449,0,482.4244,44.36761,0.0256673,0,70.90282,88.07777,3.334942,317.781274136967,316.315297582169,30.4888620256351,17.5928414367005,17.51043,1.700856,85,85,0.480006,0.04706183
0.08999999,S,0.08999999,0.01618477,0,0.6616527,0,481.1206,44.34756,0.03752289,0,70.89191,88.07777,3.337058,316.984881627019,315.521904632407,30.4194489962182,20.7626904615016,20.66565,2.00505,85,85,0.6708864,0.06559137
0.09999999,S,0.09999999,0.01910093,0,0.6517797,0,479.8168,44.32761,0.05148258,0,70.88102,88.07777,3.339174,316.185629035011,314.725662195499,30.3497868834357,23.9245496596,23.81291,2.308548,85,85,0.8932792,0.08715936
0.11,S,0.11,0.02200975,0,0.6436837,0,478.5131,44.3077,0.06750718,0,70.87012,88.07777,3.34129,315.383706272615,313.926759487419,30.2798920073888,27.0783887943551,26.95218,2.611347,85,85,1.147105,0.1117588
0.12,S,0.12,0.02491119,0,0.6368645,0,477.2093,44.28786,0.08556183,0,70.85922,88.07777,3.343406,314.579146009487,313.125229051858,30.209767216573,30.2241777772187,30.08343,2.913445,85,85,1.432283,0.1393828
0.13,S,0.13,0.02780524,0,0.6310026,0,475.9055,44.26806,0.1056148,0,70.84833,88.07777,3.345522,313.772015086666,312.321137475328,30.1394183365283,33.361896375467,33.20664,3.214839,85,85,1.748733,0.1700242
0.14,S,0.14,0.03069187,0,0.6258823,0,474.6017,44.24832,0.1276367,0,70.83743,88.07777,3.347638,312.962312096766,311.514483352904,30.0688452443148,36.4915145277116,36.32178,3.515527,85,85,2.096375,0.203676
0.15,S,0.15,0.03357106,0,0.6213514,0,473.2979,44.22863,0.1515999,0,70.82653,88.07777,3.349754,312.150056696727,310.705286264636,29.9980496529402,39.6130121089125,39.42883,3.815507,85,85,2.475128,0.2403312
0.16,S,0.16,0.03644279,0,0.6172994,0,472.6953,44.209,0.1774783,0,70.81564,88.07777,3.35187,311.845494417648,310.401870685686,29.9715041900489,42.7314682762529,42.53285,4.115222,85,85,2.884937,0.2799849
0.17,S,0.17,0.03931173,0,0.6136374,0,473.1444,44.18941,0.2052944,0,70.80473,88.07777,3.353987,312.304609796789,310.859257462679,30.0115202893279,45.8545117393498,45.64144,4.415337,85,85,3.325808,0.3226376
0.18,S,0.18,0.04218491,0,0.6102954,0,473.5934,44.16982,0.2351091,0,70.79384,88.07777,3.356102,312.762714230995,311.315637046744,30.0514482732392,48.9821424521868,48.7546,4.715852,85,85,3.797788,0.3682936
0.19,S,0.19,0.04506233,0,0.6072262,0,474.0425,44.15022,0.2669233,0,70.78294,88.07777,3.358219,313.219937552707,311.77113875839,30.0912997030431,52.1143404158752,51.87231,5.016765,85,85,4.300923,0.4169567
0.2,S,0.2,0.04794396,0,0.6043923,0,474.4916,44.13059,0.3007383,0,70.77204,88.07777,3.360335,313.676209297379,312.225692445622,30.1310679536063,55.2511055387042,54.99457,5.318076,85,85,4.835258,0.4686309
0.21,S,0.21,0.05082981,0,0.6017631,0,474.9407,44.11094,0.336556,0,70.76115,88.07777,3.362451,314.131576809877,312.679345252189,30.1707573939066,58.3924178219116,58.12136,5.619784,85,85,5.400837,0.5233201
0.22,S,0.22,0.05371986,0,0.5993136,0,475.3898,44.09128,0.3743787,0,70.75024,88.07777,3.364567,314.586060089741,313.132117102859,30.2103697671438,61.5382771280336,61.25268,5.921887,85,85,5.997707,0.5810285
0.23,S,0.23,0.05661411,0,0.5970227,0,475.8389,44.07159,0.4142089,0,70.73935,88.07777,3.366683,315.039634457793,313.583983411921,30.2499029223559,64.6886735955105,64.38852,6.224386,85,85,6.625913,0.6417598
0.24,S,0.24,0.05951255,0,0.5948729,0,476.288,44.05189,0.4560498,0,70.72845,88.07777,3.368799,315.492319201022,314.034963394263,30.2893585406364,67.8435970874702,67.52887,6.52728,85,85,7.2855,0.7055181
0.25,S,0.25,0.06241518,0,0.5928493,0,476.7371,44.03217,0.4999045,0,70.71755,88.07777,3.370915,315.944014385672,314.484957493136,30.3287279105816,71.0030375588448,70.67372,6.830567,85,85,7.976513,0.7723073
0.26,S,0.26,0.06532199,0,0.5909393,0,477.1862,44.01244,0.545776,0,70.70666,88.07777,3.373031,316.394813950723,314.934059294153,30.3680192212051,74.1669850104502,73.82306,7.134247,85,85,8.698997,0.8421314
0.27,S,0.27,0.06823297,0,0.5891319,0,477.6353,43.99268,0.5936687,0,70.69576,88.07777,3.375147,316.844714417447,315.382265332203,30.407232169358,77.3354294430973,76.97688,7.438319,85,85,9.452996,0.9149942
0.28,S,0.28,0.0711481,0,0.5874177,0,478.0844,43.9729,0.6435863,0,70.68486,88.07777,3.377263,317.293667521748,315.829527525484,30.4463625484366,80.5083707653772,80.13518,7.742783,85,85,10.23856,0.9908997
0.29,S,0.29,0.0740674,0,0.5857882,0,478.5335,43.95311,0.6955326,0,70.67397,88.07777,3.379379,317.741714636204,316.275887091268,30.4854139644939,83.6857889327601,83.29794,8.047637,85,85,11.05572,1.069852
0.3,S,0.3,0.07699085,0,0.5842365,0,478.9826,43.9333,0.7495118,0,70.66306,88.07777,3.381495,318.188807205078,316.721295657212,30.5243821855074,86.8676838080302,86.46516,8.35288,85,85,11.90454,1.151854
0.31,S,0.31,0.07991844,0,0.582756,0,479.4317,43.91346,0.8055287,0,70.65217,88.07777,3.383611,318.634985806752,317.16579364937,30.5632707483073,90.0540356217659,89.63682,8.658512,85,85,12.78505,1.236911
0.32,S,0.32,0.08285015,0,0.5813411,0,479.8809,43.89361,0.8635871,0,70.64127,88.07777,3.385728,319.089630757752,317.29265365907,33.8166289139531,93.2447814110675,92.8097464656703,8.99667828158092,84.46323,84.46323,13.71315,1.325187
0.33,S,0.33,0.08578595,0,0.579987,0,480.33,43.87374,0.9236907,0,70.63037,88.07777,3.387844,319.53423270511,317.722784627242,33.9758443479304,96.4399723464452,95.9869742409261,9.33643671746603,84.44444,84.44444,14.67301,1.416853
0.3399999,S,0.3399999,0.08872586,0,0.5791137,0,480.7791,43.85385,0.9865689,0,70.61948,88.07777,3.38996,319.977320949312,318.151711581562,34.1317204316097,99.6395934138514,99.1684912856293,9.67775391415309,84.42622,84.42622,15.6647,1.511924
0.3499999,S,0.3499999,0.09166988,0,0.5791,0,481.2282,43.83395,1.053069,0,70.60857,88.07777,3.392076,320.418254364262,318.578778870923,34.2843897853283,102.843623057843,102.354279003131,10.0205978043432,84.40849,84.40849,16.68824,1.610416
0.3599999,S,0.3599999,0.09461799,0,0.5790865,0,481.6774,43.81402,1.12183,0,70.59768,88.07777,3.394192,320.858047195284,319.004979906094,34.4341290739853,106.052049872948,105.544328730889,10.3649390873864,84.39127,84.39127,17.74368,1.712343
0.3699999,S,0.3699999,0.09757017,0,0.5790735,0,482.1265,43.79408,1.192862,0,70.58678,88.07777,3.396308,321.296685768218,319.430286871574,34.5810947597768,109.264862349163,108.738631528207,10.7107500272547,84.37451,84.37451,18.83107,1.817722
0.3799999,S,0.3799999,0.1005264,0,0.5790607,0,482.5757,43.77412,1.266171,0,70.57588,88.07777,3.398424,321.734179643788,319.854695793719,34.7254363510234,112.482049111338,111.937178414651,11.0580043830032,84.35819,84.35819,19.95044,1.926565
0.3899999,S,0.3899999,0.1034867,0,0.5790483,0,483.0248,43.75414,1.341767,0,70.56499,88.07777,3.40054,322.170529556383,320.2781947516,34.8672924285274,115.703598654116,115.139960290579,11.406677299495,84.34229,84.34229,21.10184,2.038889
0.3999999,S,0.3999999,0.1064511,0,0.5790362,0,483.3515,43.73413,1.419657,0,70.55408,88.07777,3.402656,322.515629844027,320.611102594683,34.9978911752031,118.928598556459,118.346071244864,11.7566562034244,84.32677,84.32677,22.2853,2.154706
0.4099999,S,0.4099999,0.1094187,0,0.5790245,0,483.3925,43.71412,1.499828,0,70.54319,88.07777,3.404772,322.649253119267,320.733772930016,35.105376233529,122.154933811381,121.553408902475,12.107709957913,84.31164,84.31164,23.50084,2.274027
0.4199999,S,0.4199999,0.1123875,0,0.5789632,0,483.4336,43.6941,1.582095,0,70.5323,88.07777,3.406888,322.781516709483,320.855302829786,35.2105406842998,125.382590966154,124.761961859056,12.4598153568858,84.29686,84.29686,24.74846,2.396865
0.4299999,S,0.4299999,0.1153576,0,0.5782716,0,483.4746,43.67407,1.664766,0,70.52139,88.07777,3.409004,322.913585973061,320.976840676843,35.3136199658676,128.611568081759,127.971730194081,12.8129515486513,84.28241,84.28241,26.02817,2.523229
0.4399998,S,0.4399998,0.118329,0,0.5775803,0,483.5156,43.65405,1.749469,0,70.5105,88.07777,3.41112,323.044266437563,321.097190404621,35.4145788121502,131.841851309655,131.182702026356,13.167097328857,84.2683,84.2683,27.34,2.653129
0.4499998,S,0.4499998,0.1213016,0,0.5768892,0,483.5566,43.63402,1.836197,0,70.4996,88.07777,3.413236,323.173643304986,321.216427512337,35.5135245115104,135.073427640128,134.394866229682,13.5222325660342,84.25448,84.25448,28.68395,2.786576
0.4599998,S,0.4599998,0.1242754,0,0.5761982,0,483.5977,43.61399,1.924945,0,70.4887,88.07777,3.415353,323.301613393688,321.334440737987,35.610538026926,138.306282853405,137.608210565238,13.8783379383439,84.24097,84.24097,30.06003,2.923579
0.4699998,S,0.4699998,0.1272505,0,0.5755074,0,483.6387,43.59396,2.015707,0,70.47781,88.07777,3.417469,323.428195368422,321.4512420025,35.7056938642046,141.540403223559,140.822722913413,14.2353948690051,84.22773,84.22773,31.46826,3.064147
0.4799998,S,0.4799998,0.1302268,0,0.5748168,0,483.6797,43.57392,2.108476,0,70.4669,88.07777,3.419585,323.55349087734,321.566926673309,35.7990660324484,144.775775968288,144.03839210827,14.5933855213279,84.21477,84.21477,32.90864,3.208291
0.4899998,S,0.4899998,0.1332042,0,0.5741264,0,483.7208,43.55389,2.203245,0,70.45601,88.07777,3.421701,323.677336681481,321.681323883762,35.890725063822,148.012386407097,147.255205275206,14.9522927639439,84.20206,84.20206,34.3812,3.356019
0.4999998,S,0.4999998,0.1361829,0,0.5734363,0,483.7618,43.53385,2.300011,0,70.44511,88.07777,3.423817,323.799830179832,321.794525027649,35.9807404970792,151.250221244131,150.473150453556,15.3121001608724,84.1896,84.1896,35.88593,3.507341
0.5099998,S,0.5099998,0.1391627,0,0.5727463,0,483.8029,43.51381,2.398764,0,70.43421,88.07777,3.425933,323.920980204648,321.906534078615,36.0691659764014,154.48926683257,153.69221572239,15.6727918125743,84.17738,84.17738,37.42285,3.662266
0.5199998,S,0.5199998,0.1421437,0,0.5720566,0,483.844,43.49377,2.4995,0,70.42332,88.07777,3.428049,324.040844209174,322.017402694018,36.1560655767833,157.729510614226,156.912389677354,16.0343524602606,84.16539,84.16539,38.99197,3.820801
0.5299998,S,0.5299998,0.1451259,0,0.5713671,0,483.885,43.47373,2.602212,0,70.41241,88.07777,3.430165,324.159340403646,322.127043453712,36.2414934391117,160.970938478841,160.13366003989,16.3967673865511,84.15361,84.15361,40.59331,3.982957
0.5399998,S,0.5399998,0.1481091,0,0.5706779,0,483.9261,43.45369,2.706893,0,70.40152,88.07777,3.432281,324.276400865331,322.23538483212,36.3254858228797,164.213536667348,163.356013816186,16.7600222366605,84.14206,84.14206,42.22687,4.148741
0.5499998,S,0.5499998,0.1510936,0,0.5699888,0,483.9671,43.43364,2.813538,0,70.39062,88.07777,3.434397,324.392245701471,322.342641405969,36.4081117701357,167.457292482821,166.579440158196,17.124103346224,84.1307,84.1307,43.89266,4.318162
0.5599998,S,0.5599998,0.1540791,0,0.5693001,0,484.0082,43.4136,2.922139,0,70.37972,88.07777,3.436513,324.506668066562,322.448602572176,36.4894000897919,170.702191906767,169.803926111845,17.4889973389659,84.11954,84.11954,45.5907,4.491228
0.5699998,S,0.5699998,0.1570657,0,0.5686116,0,484.0493,43.39355,3.032691,0,70.36883,88.07777,3.438629,324.619792188619,322.553387540034,36.5694088963784,173.948222104243,173.029459915149,17.8546914197558,84.10857,84.10857,47.321,4.667946
0.5799997,S,0.5799997,0.1600535,0,0.5679234,0,484.0904,43.3735,3.145185,0,70.35793,88.07777,3.440745,324.731572763793,322.656948625824,36.6481630251643,177.195369567343,176.256029329288,18.2211730418159,84.09779,84.09779,49.08356,4.848325
0.5899997,S,0.5899997,0.1630423,0,0.5672355,0,484.1314,43.35345,3.259618,0,70.34703,88.07777,3.442862,324.842015104677,322.759285829548,36.7257156236257,180.443620980592,179.483622115441,18.5884301898433,84.08717,84.08717,50.8784,5.032373
0.5999997,S,0.5999997,0.1660322,0,0.5665478,0,484.1725,43.33339,3.37598,0,70.33613,88.07777,3.444978,324.951164575705,322.860442861279,36.8020895402104,183.69296326371,182.712226471889,18.9564510770195,84.07674,84.07674,52.70552,5.220098
0.6099997,S,0.6099997,0.1690231,0,0.5658605,0,484.2136,43.31334,3.494266,0,70.32523,88.07777,3.447094,325.058930077532,322.960324353583,36.8773225245275,186.943382580766,185.941829643238,19.3252242940221,84.06646,84.06646,54.56493,5.411506
0.6199997,S,0.6199997,0.1720152,0,0.5651734,0,484.2547,43.29328,3.61447,0,70.31434,88.07777,3.44921,325.165473789183,323.059089252183,36.95145729324,190.194866871355,189.17242046355,19.6947388586952,84.05635,84.05635,56.45666,5.606606
0.6299997,S,0.6299997,0.1750082,0,0.5644867,0,484.2958,43.27322,3.736582,0,70.30344,88.07777,3.451326,325.270595557267,323.156534901283,37.024509244215,193.447401859836,192.403985740332,20.0649839428617,84.04639,84.04639,58.3807,5.805405
0.6399997,S,0.6399997,0.1780023,0,0.5638003,0,484.3369,43.25316,3.8606,0,70.29254,88.07777,3.453442,325.374493720753,323.252856009393,37.0965260611691,196.700975402226,195.636514228173,20.4359491951817,84.03658,84.03658,60.33706,6.007909
0.6499997,S,0.6499997,0.1809974,0,0.5631141,0,484.378,43.2331,3.986513,0,70.28164,88.07777,3.455558,325.477018776226,323.347901578076,37.1675166847995,199.955573652311,198.86999317168,20.8076243537221,84.02692,84.02692,62.32576,6.214127
0.6599997,S,0.6599997,0.1839935,0,0.5624284,0,484.4191,43.21304,4.114316,0,70.27074,88.07777,3.457674,325.578337763753,323.441834526699,37.2375307856445,203.211184579778,202.104411444652,21.1799996532553,84.0174,84.0174,64.34681,6.424065
0.6699997,S,0.6699997,0.1869906,0,0.561743,0,484.4602,43.19297,4.244002,0,70.25985,88.07777,3.45979,325.678353065531,323.534555514184,37.3065817747494,206.467795164211,205.339756927478,21.5530654626641,84.00801,84.00801,66.40021,6.637731
0.6799996,S,0.6799996,0.1899887,0,0.5610579,0,484.5013,43.1729,4.375564,0,70.24895,88.07777,3.461906,325.776946781576,323.625945331239,37.3746780961059,209.725391197513,208.576016308454,21.9268122352713,83.99875,83.99875,68.48597,6.85513
0.6899996,S,0.6899996,0.1929878,0,0.5603731,0,484.5424,43.15284,4.508996,0,70.23805,88.07777,3.464022,325.874377219181,323.716258291022,37.44187289719,212.983960998635,211.813178819008,22.3012309558743,83.98962,83.98962,70.6041,7.076271
0.6999996,S,0.6999996,0.1959878,0,0.5596887,0,484.2864,43.13277,4.644289,0,70.22716,88.07777,3.466138,325.748852544801,323.584909519216,37.4849471881105,216.241274995818,215.049027841873,22.6760804193769,83.98062,83.98062,72.75459,7.301157
0.7099996,S,0.7099996,0.1989867,0,0.5590053,0,483.9974,43.1127,4.781343,0,70.21626,88.07777,3.468254,325.5972817857,323.427740014716,37.5244839432844,219.497072629456,218.283305169728,23.0513252504224,83.97175,83.97175,74.93742,7.529794
0.7199996,S,0.7199996,0.2019844,0,0.5583225,0,483.7084,43.09265,4.920139,0,70.20536,88.07777,3.470371,325.444102534056,323.269052578562,37.5630605669507,222.751338026667,221.515995623257,23.4269558476959,83.96299,83.96299,77.15258,7.762186
0.7299996,S,0.7299996,0.2049807,0,0.5576408,0,483.4194,43.07261,5.060662,0,70.19446,88.07777,3.472486,325.289512681071,323.109041919265,37.6007192790669,226.004056848358,224.747085970229,23.8029630320822,83.95435,83.95435,79.40005,7.998335
0.7399996,S,0.7399996,0.2079756,0,0.55696,0,483.1304,43.05257,5.2029,0,70.18356,88.07777,3.474602,325.133318334815,322.947513328313,37.6374590862223,229.255213218374,227.976561031328,24.1793376145318,83.94581,83.94581,81.67981,8.238247
0.7499996,S,0.7499996,0.2109692,0,0.5562801,0,482.8414,43.03255,5.346848,0,70.17267,88.07777,3.476719,324.975591239625,322.784534357639,37.6733232017852,232.504791528587,231.204406302756,24.556070838129,83.93739,83.93739,83.99185,8.481924
0.7599996,S,0.7599996,0.2139613,0,0.5556011,0,482.5524,43.01255,5.492488,0,70.16177,88.07777,3.478835,324.816381614259,322.620156664603,37.7083051685858,235.752777286571,234.430607797291,24.9331538813864,83.92905,83.92905,86.33616,8.72937
0.7699996,S,0.7699996,0.2169522,0,0.5549231,0,482.2634,42.99255,5.639813,0,70.15087,88.07777,3.480951,324.655657176879,322.454344486418,37.7424357823578,238.999155240389,237.655151170081,25.3105782307739,83.92084,83.92084,88.71271,8.980589
0.7799996,S,0.7799996,0.2199416,0,0.5542459,0,481.9744,42.97257,5.788811,0,70.13997,88.07777,3.483067,324.493369538957,322.287046165723,37.7757428586028,242.24390982458,240.878021559701,25.6883356509164,83.91273,83.91273,91.12149,9.235583
0.7899995,S,0.7899995,0.2229296,0,0.5535698,0,481.6854,42.9526,5.939466,0,70.12907,88.07777,3.485183,324.329676551537,322.118420648242,37.8082288808476,245.487026850574,244.099205694184,26.0664179312741,83.9047,83.9047,93.56248,9.494357
0.7999995,S,0.7999995,0.2259161,0,0.5528945,0,481.3965,42.93264,6.091774,0,70.11818,88.07777,3.487299,324.164458990013,321.948344751038,37.83992315471,248.728491105494,247.318689069733,26.4448171543633,83.89677,83.89677,96.03568,9.756913
0.8099995,S,0.8099995,0.2289012,0,0.5522203,0,481.1075,42.9127,6.245721,0,70.10728,88.07777,3.489415,323.997712569313,321.776814500469,37.8708251834845,251.968287335807,250.536457142815,26.8235253977334,83.88895,83.88895,98.54104,10.02326
0.8199995,S,0.8199995,0.2318849,0,0.5515471,0,480.8185,42.89276,6.401296,0,70.09638,88.07777,3.491531,323.829555641326,321.603945132185,37.9009707299588,255.206401635887,253.752496522253,27.2025350965615,83.8812,83.8812,101.0786,10.29339
0.8299995,S,0.8299995,0.2348671,0,0.5508747,0,480.5295,42.87284,6.558486,0,70.08548,88.07777,3.493647,323.659948479278,321.429696909754,37.930359794133,258.442819094067,256.966793419505,27.5818386860247,83.87354,83.87354,103.6482,10.56731
0.8399995,S,0.8399995,0.2378478,0,0.5502034,0,480.2405,42.85293,6.717284,0,70.07458,88.07777,3.495763,323.488800935933,321.253978439385,37.9589998265877,261.677524701893,260.179333132093,27.9614286758061,83.86597,83.86597,106.25,10.84502
0.8499995,S,0.8499995,0.2408271,0,0.5495331,0,479.9516,42.83303,6.877673,0,70.06369,88.07777,3.497879,323.31620883465,321.07688111487,37.986936027513,264.910503544105,263.390101871475,28.3412980275905,83.85849,83.85849,108.8839,11.12654
0.8599995,S,0.8599995,0.2438048,0,0.5488638,0,479.6626,42.81314,7.039644,0,70.05279,88.07777,3.499995,323.14219240783,320.898428778067,38.0141410781127,268.141741960677,266.599086087529,28.7214394298748,83.85108,83.85108,111.5499,11.41185
0.8699995,S,0.8699995,0.246781,0,0.5481954,0,479.3737,42.79327,7.203192,0,70.04189,88.07777,3.502111,322.966772463833,320.718637323548,38.0406596818714,271.37122563298,269.806272389078,29.1018460181908,83.84377,83.84377,114.248,11.70097
0.8799995,S,0.8799995,0.2497557,0,0.5475281,0,479.0847,42.77341,7.368296,0,70.03099,88.07777,3.504228,322.789941418247,320.537498804027,38.0664963091375,274.598940365759,273.011647305473,29.4825109727736,83.83652,83.83652,116.9781,11.99389
0.8899994,S,0.8899994,0.2527288,0,0.5469452,0,478.7957,42.75356,7.536101,0,70.0201,88.07777,3.506344,322.610729365237,320.354047624236,38.091559069415,277.82486236232,276.215187710111,29.8634265549536,83.82935,83.82935,119.7402,12.29062
0.8999994,S,0.8999994,0.2557004,0,0.5463699,0,478.5068,42.73372,7.705592,0,70.0092,88.07777,3.50846,322.429991713657,320.169134143795,38.1159428334323,281.04897648451,279.416878979986,30.2445859747684,83.82225,83.82225,122.5344,12.59116
0.9099994,S,0.9099994,0.2586704,0,0.5457947,0,478.2179,42.71389,7.876655,0,69.9983,88.07777,3.510576,322.247839085479,319.982865651066,38.1396838606823,284.271268660341,282.616707564975,30.6259828048503,83.81523,83.81523,125.3606,12.89551
0.9199994,S,0.9199994,0.2616389,0,0.5452197,0,477.9289,42.69407,8.049279,0,69.9874,88.07777,3.512692,322.064246437749,319.795218304189,38.1627722170575,287.491724374523,285.814659676537,31.0076105184908,83.80828,83.80828,128.2187,13.20368
0.9299994,S,0.9299994,0.2646057,0,0.5446447,0,477.64,42.67427,8.223455,0,69.97651,88.07777,3.514808,321.879153394411,319.606128524878,38.185232737827,290.710328684153,289.010720890348,31.389462837334,83.8014,83.8014,131.1088,13.51567
0.9399994,S,0.9399994,0.2675709,0,0.5440699,0,477.351,42.65448,8.399171,0,69.96561,88.07777,3.516924,321.692650996512,319.41568770692,38.207069396634,293.927067348184,292.204877696022,31.7715335227604,83.79459,83.79459,134.0309,13.83147
0.9499994,S,0.9499994,0.2705345,0,0.5434952,0,477.0621,42.6347,8.576414,0,69.95471,88.07777,3.51904,321.504783882533,319.223939560392,38.2282941144075,297.141926764974,295.397117020274,32.1538164553598,83.78784,83.78784,136.9848,14.1511
0.9599994,S,0.9599994,0.2734965,0,0.5429207,0,476.7732,42.61493,8.755179,0,69.94381,88.07777,3.521156,321.315457838979,319.030788717859,38.2489123549069,300.354892384154,298.587424836144,32.5363055703596,83.78117,83.78117,139.9707,14.47455
0.9699994,S,0.9699994,0.2764568,0,0.5423464,0,476.4843,42.59518,8.935447,0,69.93291,88.07777,3.523272,321.124698857755,318.836259021179,38.2689449797583,303.565950098567,301.77578735509,32.9189950116034,83.77454,83.77454,142.9885,14.80183
0.9799994,S,0.9799994,0.2794154,0,0.5417722,0,476.1953,42.57543,9.117214,0,69.92202,88.07777,3.525388,320.932588920773,318.640433916857,38.2883860284971,306.775086216686,304.962191623037,33.3018788633302,83.768,83.768,146.0381,15.13293
0.9899994,S,0.9899994,0.2823724,0,0.5411982,0,475.6434,42.5557,9.300466,0,69.91112,88.07777,3.527504,320.540209898985,318.245557110036,38.2856571291161,309.980297564892,308.144647123004,33.6847354260638,83.7615,83.7615,149.1195,15.46786
0.9999993,S,0.9999993,0.2853259,0,0.5406247,0,475.0256,42.53599,9.485071,0,69.90022,88.07777,3.52962,320.09658573393,317.799785882726,38.2768897823791,313.181072421682,311.322644910797,34.067504315332,83.75507,83.75507,152.2328,15.80662
1.009999,S,1.009999,0.2882754,0,0.5400519,0,474.4079,42.5163,9.670997,0,69.88932,88.07777,3.531736,319.65135010031,317.352460960975,38.2674946000364,316.377394110459,314.496169449473,34.4501792527789,83.7487,83.7487,155.3777,16.14921
1.019999,S,1.019999,0.2912209,0,0.5394797,0,473.7902,42.49663,9.858221,0,69.87843,88.07777,3.533853,319.204565545594,316.90364592307,38.2574681051503,319.569246999423,317.66520583787,34.8327539252792,83.74238,83.74238,158.5544,16.49563
1.029999,S,1.029999,0.2941624,0,0.5389083,0,473.1725,42.47699,10.04673,0,69.86753,88.07777,3.535969,318.756142547821,316.453249375222,38.2468217219447,322.756615379384,320.829738260889,35.2152221339498,83.73611,83.73611,161.7627,16.84587
1.039999,S,1.039999,0.2970999,0,0.5383375,0,472.5547,42.45738,10.23652,0,69.85663,88.07777,3.538085,318.306143956588,316.00133489572,38.2355544570088,325.939482925253,323.989751539214,35.5975776699736,83.72992,83.72992,165.0026,17.19993
1.049999,S,1.049999,0.3000333,0,0.5377674,0,471.937,42.43779,10.42756,0,69.84573,88.07777,3.540201,317.854522160796,315.547850827204,38.2236980994872,329.11783404656,327.145229976956,35.9798146424248,83.72377,83.72377,168.274,17.55782
1.059999,S,1.059999,0.3029626,0,0.537198,0,471.3193,42.41823,10.61984,0,69.83483,88.07777,3.542317,317.401374148856,315.09289651075,38.2112402317453,332.291652472449,330.296158871635,36.3619270362014,83.71767,83.71767,171.577,17.91953
1.069999,S,1.069999,0.3058879,0,0.5366293,0,470.7016,42.3987,10.81335,0,69.82394,88.07777,3.544433,316.94668232816,314.636452078144,38.1981997285878,335.460923401308,333.44252332209,36.7439090249493,83.71162,83.71162,174.9114,18.28506
1.079999,S,1.079999,0.3088092,0,0.5360613,0,470.0839,42.37919,11.00807,0,69.81304,88.07777,3.546549,316.490376100324,314.17844600381,38.1845810603629,338.625630904165,336.584307711904,37.125754827018,83.70564,83.70564,178.2773,18.65441
1.089999,S,1.089999,0.3117263,0,0.5354941,0,469.4662,42.3597,11.20399,0,69.80214,88.07777,3.548665,316.032570988611,313.718993523396,38.1703946578839,341.785759360414,339.721497577016,37.5074587650651,83.69969,83.69969,181.6745,19.02757
1.099999,S,1.099999,0.3146393,0,0.5349277,0,468.8485,42.34024,11.4011,0,69.79124,88.07777,3.550781,315.573212121428,313.258039005901,38.1556444947938,344.941293850557,342.854077897056,37.8890152014846,83.6938,83.6938,185.103,19.40455
1.109999,S,1.109999,0.3175482,0,0.534362,0,468.2308,42.32081,11.59937,0,69.78034,88.07777,3.552897,315.112419390798,312.795701660616,38.1403444788434,348.092219802879,345.982034843747,38.270418637748,83.68795,83.68795,188.5628,19.78535
1.119999,S,1.119999,0.3204529,0,0.533797,0,467.6131,42.3014,11.7988,0,69.76945,88.07777,3.555013,314.650046611135,312.331834462748,38.1244936166218,351.238521182881,349.105353118563,38.6516635653927,83.68215,83.68215,192.0539,20.16996
1.129999,S,1.129999,0.3233536,0,0.5332328,0,466.9954,42.28202,11.99937,0,69.75855,88.07777,3.557129,314.186201788917,311.86654470066,38.1081053191745,354.380183441196,352.224018495862,39.0327446100666,83.6764,83.6764,195.5761,20.55838
