Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,S,0,0,0,0,0,0,44.4,0,0,74.83,88.60466,2.674691,0,0,0,0,0,0,85,85,0,0
0.010,S,0.010,0.010,0,0.4131557,0,5.381022,44.4,0,0,74.81939,88.60466,2.676752,0,0,0,0,0,0,85,85,0,0
0.02,S,0.02,0.010,0,0.4131557,0,10.79184,44.39989,0,0,74.80878,88.60466,2.678813,0,0,0,0,0,0,85,85,0,0
0.03,S,0.03,0.010,0,0.4131557,0,242.2547,44.39955,0,0,74.79816,88.60466,2.680874,143.524990267576,142.707145042883,15.3001171569792,1.43524945828492,1.427071,0.1530012,85,85,0.007135355,0.000765006
0.04,S,0.04,0.010,0,0.4131557,0,473.7177,44.39431,0.0001559436,0,74.78754,88.60466,2.682935,311.279563120888,309.838070085779,29.9221781000408,4.54799092442646,4.525452,0.452223,85,85,0.03689797,0.003791127
0.05,S,0.05,0.010,0,0.4131556,0,500.9722,44.37948,0.001565855,0,74.77693,88.60466,2.684995,331.151356129318,329.635000020343,31.6541849977954,7.85949018822405,7.821802,0.7687649,85,85,0.09863424,0.009896066
0.05999999,S,0.05999999,0.010,0,0.4131553,0,505.9155,44.35929,0.004676277,0,74.76632,88.60466,2.687056,334.899615294778,333.369128319358,31.9808787900108,11.2084767299788,11.15549,1.088574,85,85,0.1935207,0.01918276
0.06999999,S,0.06999999,0.01031138,0,0.4162821,0,488.5475,44.3382,0.009582484,0,74.75571,88.60466,2.689117,322.467933901276,320.984302338387,30.8973469232622,14.4331508564338,14.36533,1.397547,85,85,0.3211248,0.03161336
0.07999999,S,0.07999999,0.01327796,0,0.4376448,0,482.4244,44.3176,0.01670475,0,74.74509,88.60466,2.691178,318.182460672654,316.714973025792,30.5238290680701,17.6149746453996,17.53248,1.702785,85,85,0.4806138,0.04711502
0.08999999,S,0.08999999,0.01620513,0,0.4495144,0,481.1206,44.29756,0.02555653,0,74.73448,88.60466,2.693239,317.387559726107,315.923066076442,30.4545462903869,20.788848842957,20.69171,2.00733,85,85,0.6717348,0.0656656
0.09999999,S,0.09999999,0.01912499,0,0.4566067,0,479.8168,44.2776,0.03615725,0,74.72386,88.60466,2.6953,316.589999161974,315.128509397461,30.3850314186565,23.9547432810894,23.84299,2.31118,85,85,0.8944082,0.08725815
0.11,S,0.11,0.02203752,0,0.4609821,0,478.5131,44.2577,0.0484682,0,74.71325,88.60466,2.697361,315.790051734971,314.331574666131,30.3153087183069,27.1126476760048,26.98631,2.614333,85,85,1.148555,0.1118857
0.12,S,0.12,0.02494271,0,0.4637066,0,477.2093,44.23785,0.06245604,0,74.70264,88.60466,2.699422,314.987721960152,313.532266401053,30.2453783422371,30.2625220318799,30.12163,2.916787,85,85,1.434094,0.1395413
0.13,S,0.13,0.02784051,0,0.4653773,0,475.9055,44.21806,0.07809079,0,74.69202,88.60466,2.701483,314.183075771539,312.730650285312,30.1752460369473,33.40435606946,33.24894,3.218539,85,85,1.750947,0.1702179
0.14,S,0.14,0.03073093,0,0.4663496,0,474.6017,44.19832,0.09534524,0,74.68141,88.60466,2.703544,313.376110580111,311.926723736982,30.1049115765233,36.5381197963024,36.36821,3.519588,85,85,2.099033,0.2039086
0.15,S,0.15,0.03361394,0,0.4668458,0,473.2979,44.17863,0.1141941,0,74.6708,88.60466,2.705605,312.566844655136,311.120504953849,30.0343765530404,39.6637931103215,39.47942,3.819932,85,85,2.478271,0.2406062
0.16,S,0.16,0.0364895,0,0.4670104,0,472.6953,44.159,0.1346136,0,74.66018,88.60466,2.707666,312.266100015665,310.820892673274,30.0081638355738,42.7864551692268,42.58763,4.120014,85,85,2.888606,0.2803059
0.17,S,0.17,0.03936232,0,0.46694,0,473.1444,44.13941,0.1566186,0,74.64957,88.60466,2.709727,312.730157751615,311.283203148192,30.0486107025142,45.913754613491,45.70046,4.4205,85,85,3.330047,0.3230085
0.18,S,0.18,0.04223941,0,0.4666998,0,473.5934,44.11982,0.1802555,0,74.63895,88.60466,2.711787,313.193502551668,311.74480329285,30.0889956709094,49.0456915348653,48.81791,4.72139,85,85,3.802639,0.3687179
0.19,S,0.19,0.04512079,0,0.4663358,0,474.0425,44.10021,0.2055232,0,74.62834,88.60466,2.713848,313.656184589442,312.205743139013,30.129322631327,52.1822558880129,51.93997,5.022683,85,85,4.306428,0.4174383
0.2,S,0.2,0.04800644,0,0.4658813,0,474.4916,44.08059,0.2324214,0,74.61773,88.60466,2.715909,314.118216461703,312.666035212949,30.1695929255984,55.3234376276833,55.06663,5.324379,85,85,4.841461,0.4691736
0.21,S,0.21,0.05089635,0,0.4653606,0,474.9407,44.06094,0.2609502,0,74.60712,88.60466,2.71797,314.57962009736,313.125701361454,30.2098084650795,58.4692367081662,58.19789,5.626477,85,85,5.407784,0.5239279
0.22,S,0.22,0.05379053,0,0.4647919,0,475.3898,44.04128,0.2911102,0,74.5965,88.60466,2.720031,315.040417259721,313.584763266335,30.2499711466912,61.6196432219787,61.33374,5.928977,85,85,6.005442,0.5817052
0.23,S,0.23,0.05668896,0,0.4641888,0,475.8389,44.02159,0.3229022,0,74.58588,88.60466,2.722092,315.500584610792,314.043197677932,30.2900789363608,64.7746470322334,64.47417,6.231878,85,85,6.634481,0.6425094
0.24,S,0.24,0.05959165,0,0.4635619,0,476.288,44.00189,0.3563275,0,74.57527,88.60466,2.724153,315.960143509588,314.501025875268,30.3301336957702,67.9342481392158,67.61918,6.535179,85,85,7.294948,0.7063447
0.25,S,0.25,0.06249858,0,0.4629189,0,476.7371,43.98217,0.3913877,0,74.56466,88.60466,2.726214,316.418994998637,314.958149274129,30.3701267986001,71.0984365896014,70.76876,6.838881,85,85,7.986888,0.7732149
0.26,S,0.26,0.06540976,0,0.462266,0,477.1862,43.96243,0.4280847,0,74.55405,88.60466,2.728275,316.877234833361,315.414663269634,30.4100665921768,74.2672022924594,73.9229,7.142982,85,85,8.710346,0.8431243
0.27,S,0.27,0.06832517,0,0.4616078,0,477.6353,43.94268,0.4664205,0,74.54343,88.60466,2.730336,317.334861202834,315.870566058109,30.4499529187081,77.4405452481122,77.0816,7.447482,85,85,9.465368,0.9160766
0.28,S,0.28,0.07124481,0,0.4609482,0,478.0844,43.9229,0.5063975,0,74.53281,88.60466,2.732397,317.791827534746,316.32581124309,30.4897817190386,80.6184653193329,80.24486,7.75238,85,85,10.252,0.9920759
0.29,S,0.29,0.07416869,0,0.4602897,0,478.5335,43.90311,0.5480181,0,74.5222,88.60466,2.734457,318.248176372958,316.780441208632,30.5295567013016,83.8009425991681,83.41266,8.057675,85,85,11.07029,1.071126
0.3,S,0.3,0.07709679,0,0.4596348,0,478.9826,43.88329,0.591285,0,74.51159,88.60466,2.736519,318.703860763262,317.234409177814,30.5692737730557,86.9879770421074,86.585,8.363368,85,85,11.92028,1.153231
0.31,S,0.31,0.08002911,0,0.458985,0,479.4317,43.86346,0.6362013,0,74.50098,88.60466,2.73858,319.15892304183,317.687757327771,30.6089366243312,90.179568602662,89.76188,8.669457,85,85,12.80201,1.238395
0.32,S,0.32,0.08296564,0,0.4583416,0,479.8809,43.84361,0.6827695,0,74.49036,88.60466,2.74064,319.627396223611,317.828419954717,33.8639614601325,93.3756923096119,92.940164128507,9.00809660703214,84.46397,84.46397,13.73141,1.326783
0.33,S,0.33,0.08590639,0,0.4577057,0,480.33,43.82374,0.7309929,0,74.47975,88.60466,2.742701,320.081682630262,318.268194954628,34.0241037463569,96.5763580405566,96.1228460069148,9.34833763689073,84.44522,84.44522,14.69264,1.418565
0.3399999,S,0.3399999,0.08885133,0,0.4572823,0,480.7791,43.80385,0.7812235,0,74.46913,88.60466,2.744762,320.534962801108,318.707270593359,34.1809603264646,99.7815558970464,99.3099186416118,9.69014723251534,84.42702,84.42702,15.68574,1.513758
0.3499999,S,0.3499999,0.0918005,0,0.4572804,0,481.2282,43.78394,0.833916,0,74.45852,88.60466,2.746823,320.986915448433,319.145309111247,34.3346990868754,102.991272417751,102.50137166139,10.0334942157097,84.40933,84.40933,16.71075,1.612376
0.3599999,S,0.3599999,0.09475383,0,0.4572789,0,481.6774,43.76402,0.8884044,0,74.44791,88.60466,2.748884,321.438150147149,319.582902581111,34.4855440417178,106.205500574547,105.697200615769,10.3783496484188,84.39214,84.39214,17.76773,1.714435
0.3699999,S,0.3699999,0.09771136,0,0.4572777,0,482.1265,43.74408,0.9446956,0,74.43729,88.60466,2.750945,321.888576126148,320.019943714588,34.6336695345815,109.424232352158,108.897399981385,10.7246863360234,84.3754,84.3754,18.8567,1.819951
0.3799999,S,0.3799999,0.1006731,0,0.4572768,0,482.5757,43.72411,1.002797,0,74.42668,88.60466,2.753006,322.338212507779,320.456440458963,34.7792037154556,112.647459708217,112.101964314347,11.0724783654042,84.35911,84.35911,19.97772,1.928936
0.3899999,S,0.3899999,0.1036389,0,0.4572762,0,483.0248,43.70413,1.062715,0,74.41607,88.60466,2.755067,322.787024413666,320.892345130521,34.922284668437,115.875174581731,115.310887693927,11.4217012042828,84.34322,84.34322,21.13083,2.041407
0.3999999,S,0.3999999,0.106609,0,0.457276,0,483.3515,43.68413,1.124457,0,74.40545,88.60466,2.757128,323.144850789156,321.237920947724,35.0541400797349,119.106466973876,118.523266831602,11.7722425972449,84.32774,84.32774,22.31606,2.157377
0.4099999,S,0.4099999,0.1095824,0,0.457276,0,483.3925,43.66412,1.188012,0,74.39484,88.60466,2.759189,323.291345482323,321.373402308326,35.162911605006,122.339223583881,121.737000782853,12.1238717054354,84.31263,84.31263,23.53343,2.276858
0.4199999,S,0.4199999,0.1125571,0,0.4572765,0,483.4336,43.64409,1.253341,0,74.38422,88.60466,2.76125,323.436676498041,321.507937941878,35.2693853711696,125.573432708228,124.952080090409,12.4765655512638,84.29787,84.29787,24.78295,2.39986
0.4299999,S,0.4299999,0.1155333,0,0.4572772,0,483.4746,43.62407,1.320449,0,74.37361,88.60466,2.76331,323.580810562782,321.641484138303,35.3736716468211,128.809082483273,128.1684948599,12.8303022598254,84.28345,84.28345,26.06464,2.526394
0.4399998,S,0.4399998,0.1185108,0,0.4572783,0,483.5156,43.60404,1.389335,0,74.363,88.60466,2.765371,323.723788366453,321.774072686748,35.4758692763319,132.046161258781,131.386235514845,13.1850609446592,84.26936,84.26936,27.3785,2.656471
0.4499998,S,0.4499998,0.1214896,0,0.4572798,0,483.5566,43.58401,1.460002,0,74.35239,88.60466,2.767432,323.865606914151,321.905691666283,35.5760736271358,135.28465763872,134.605292359556,13.5408216729787,84.25557,84.25557,28.72455,2.7901
0.4599998,S,0.4599998,0.1244698,0,0.4572815,0,483.5977,43.56398,1.532452,0,74.34177,88.60466,2.769493,324.006183484327,322.036249683118,35.6743721193804,138.524559025012,137.825654784406,13.8975653861987,84.24208,84.24208,30.10281,2.927292
0.4699998,S,0.4699998,0.1274514,0,0.4572836,0,483.6387,43.54395,1.606688,0,74.33115,88.60466,2.771554,324.145581947069,322.165806341897,35.770819390658,141.765853691686,141.047312775815,14.2552735721099,84.22887,84.22887,31.51328,3.068057
0.4799998,S,0.4799998,0.1304342,0,0.4572861,0,483.6797,43.52392,1.682709,0,74.32054,88.60466,2.773615,324.283824134165,322.294373563551,35.8655177622777,145.008530121214,144.270256439412,14.6139287417161,84.21593,84.21593,32.95598,3.212403
0.4899998,S,0.4899998,0.1334184,0,0.4572889,0,483.7208,43.50388,1.760519,0,74.30993,88.60466,2.775676,324.420819541526,322.421855980646,35.9585169047779,148.252575841574,147.494474927152,14.9735139027265,84.20324,84.20324,34.43093,3.36034
0.4999998,S,0.4999998,0.1364039,0,0.4572921,0,483.7618,43.48385,1.84012,0,74.29932,88.60466,2.777737,324.556618834563,322.548297303256,36.0498923173771,151.497979002798,150.719957828089,15.3340128178425,84.1908,84.1908,35.93813,3.511878
0.5099998,S,0.5099998,0.1393907,0,0.4572955,0,483.8029,43.46381,1.921513,0,74.2887,88.60466,2.779798,324.691279063451,322.67374918874,36.1397050948375,154.74472807089,153.946695247853,15.695409860713,84.1786,84.1786,37.47759,3.667025
0.5199998,S,0.5199998,0.1423788,0,0.4572994,0,483.844,43.44377,2.0047,0,74.27808,88.60466,2.781859,324.824634664437,322.798040770447,36.2280024241706,157.99281009648,157.174675583406,16.0576898768571,84.16664,84.16664,39.04934,3.82579
0.5299998,S,0.5299998,0.1453681,0,0.4573036,0,483.885,43.42373,2.089682,0,74.26747,88.60466,2.78392,324.956869253835,322.921350862315,36.3148458968441,161.242213807944,160.403889019851,16.4208383277085,84.15489,84.15489,40.65338,3.988183
0.5399998,S,0.5399998,0.1483588,0,0.4573081,0,483.9261,43.40369,2.176461,0,74.25686,88.60466,2.785981,325.087872634536,323.043564228694,36.400282203164,164.492927171479,163.634324589932,16.784841141604,84.14336,84.14336,42.28972,4.154211
0.5499998,S,0.5499998,0.1513506,0,0.457313,0,483.9671,43.38364,2.265039,0,74.24625,88.60466,2.788042,325.217684891097,323.164716632372,36.4843595235527,167.744937921919,166.865971684023,17.1496847286846,84.13202,84.13202,43.95838,4.323884
0.5599998,S,0.5599998,0.1543438,0,0.4573182,0,484.0082,43.36359,2.355419,0,74.23563,88.60466,2.790102,325.346255123853,323.284752442347,36.5671240516109,170.998233820026,170.098819136187,17.5153559610273,84.12088,84.12088,45.65937,4.497209
0.5699998,S,0.5699998,0.1573382,0,0.4573238,0,484.0493,43.34354,2.447601,0,74.22502,88.60466,2.792163,325.473673962262,323.403759078766,36.6486160204747,174.252803298001,173.332856654688,17.8818421130404,84.10993,84.10993,47.3927,4.674195
0.5799997,S,0.5799997,0.1603338,0,0.4573298,0,484.0904,43.32349,2.541586,0,74.2144,88.60466,2.794224,325.599807022708,323.52159746412,36.7288756632802,177.508633596638,176.568072557016,18.2491308614637,84.09917,84.09917,49.15838,4.85485
0.5899997,S,0.5899997,0.1633306,0,0.4573361,0,484.1314,43.30344,2.637377,0,74.20379,88.60466,2.796285,325.724736176111,323.638347071273,36.807934769172,180.765712744568,179.80445595539,18.6172102009282,84.08858,84.08858,50.95643,5.039182
0.5999997,S,0.5999997,0.1663286,0,0.4573428,0,484.1725,43.28339,2.734975,0,74.19318,88.60466,2.798346,325.84841900849,323.753960216506,36.8858430086886,184.024028096477,183.04199548519,18.9860686227705,84.07816,84.07816,52.78685,5.227198
0.6099997,S,0.6099997,0.1693278,0,0.4573498,0,484.2136,43.26334,2.834382,0,74.18256,88.60466,2.800407,325.970888403197,323.868468688965,36.9626172698129,187.283567713192,186.280680099689,19.3556947872068,84.06791,84.06791,54.64966,5.418907
0.6199997,S,0.6199997,0.1723282,0,0.4573573,0,484.2547,43.24328,2.935599,0,74.17195,88.60466,2.802468,326.092197287322,323.981920172367,37.0383116934319,190.544319733205,189.520499228997,19.7260778958624,84.05782,84.05782,56.54486,5.614316
0.6299997,S,0.6299997,0.1753298,0,0.4573651,0,484.2958,43.22322,3.038627,0,74.16134,88.60466,2.804529,326.21218792194,324.094155720987,37.1129327367157,193.806271302993,192.761440713766,20.0972072149342,84.04787,84.04787,58.47248,5.813432
0.6399997,S,0.6399997,0.1783326,0,0.4573732,0,484.3369,43.20316,3.143468,0,74.15072,88.60466,2.80659,326.331042739945,324.205354148766,37.1865270899702,197.069410752661,196.003494182788,20.4690724775221,84.03809,84.03809,60.43251,6.016263
0.6499997,S,0.6499997,0.1813365,0,0.4573818,0,484.378,43.1831,3.250125,0,74.14011,88.60466,2.808651,326.448593801994,324.31534458905,37.2591151181162,200.333725303595,199.246647556188,20.8416636203752,84.02844,84.02844,62.42498,6.222817
0.6599997,S,0.6599997,0.1843415,0,0.4573907,0,484.4191,43.16303,3.358596,0,74.12949,88.60466,2.810712,326.564934485161,324.42421843563,37.3307236432446,203.599202886685,202.49088966803,21.2149708484636,84.01894,84.01894,64.44989,6.4331
0.6699997,S,0.6699997,0.1873477,0,0.4573999,0,484.4602,43.14297,3.468885,0,74.11888,88.60466,2.812773,326.68005503858,324.531963767577,37.4013750170975,206.865831113059,205.736209233167,21.5889845902747,84.00957,84.00957,66.50726,6.64712
0.6799996,S,0.6799996,0.190355,0,0.4574096,0,484.5013,43.1229,3.580994,0,74.10827,88.60466,2.814833,326.793816438152,324.638437533741,37.4711000354089,210.133596367104,208.982593535942,21.9636955822533,84.00034,84.00034,68.59708,6.864883
0.6899996,S,0.6899996,0.1933635,0,0.4574196,0,484.5424,43.10283,3.694922,0,74.09766,88.60466,2.816894,326.906445605506,324.743866231776,37.5399190630994,213.40248748326,212.230032125674,22.3390947644935,83.99124,83.99124,70.71938,7.086397
0.6999996,S,0.6999996,0.196373,0,0.4574301,0,484.2864,43.08276,3.81067,0,74.08704,88.60466,2.818955,326.795935974331,324.627450410642,37.5846006926432,216.670273072475,215.476306557221,22.7149407630191,83.98225,83.98225,72.87415,7.311667
0.7099996,S,0.7099996,0.1993816,0,0.4574409,0,483.9974,43.0627,3.928162,0,74.07642,88.60466,2.821016,326.659385706908,324.485217830457,37.625758197486,219.936692415021,218.721158662997,23.0911983365839,83.9734,83.9734,75.06136,7.540698
0.7199996,S,0.7199996,0.202389,0,0.4574521,0,483.7084,43.04264,4.047383,0,74.06581,88.60466,2.823077,326.521222517741,324.341463344974,37.6659515971779,223.201729598136,221.964573223951,23.4678578441367,83.96465,83.96465,77.281,7.773493
0.7299996,S,0.7299996,0.2053952,0,0.4574637,0,483.4194,43.0226,4.168334,0,74.0552,88.60466,2.825138,326.381629769838,324.196365768133,37.7052340391951,226.465370285731,225.206536809169,23.8449101761009,83.95603,83.95603,79.53307,8.010057
0.7399996,S,0.7399996,0.2084002,0,0.4574756,0,483.1304,43.00257,4.291008,0,74.04459,88.60466,2.827199,326.240436682252,324.04975423328,37.7435995630731,229.727598440551,228.447034279071,24.2223461632953,83.94751,83.94751,81.81754,8.250394
0.7499996,S,0.7499996,0.211404,0,0.457488,0,482.8414,42.98255,4.415405,0,74.03397,88.60466,2.82926,326.097769679162,323.901751923352,37.7810864151264,232.988399449715,231.686051725907,24.6001570190018,83.93911,83.93911,84.1344,8.494507
0.7599996,S,0.7599996,0.2144065,0,0.4575007,0,482.5524,42.96254,4.541519,0,74.02336,88.60466,2.831321,325.953539368811,323.752267444557,37.8177094965164,236.24775758889,234.923574327988,24.978334105514,83.93081,83.93081,86.48363,8.742399
0.7699996,S,0.7699996,0.2174078,0,0.4575138,0,482.2634,42.94255,4.669349,0,74.01274,88.60466,2.833382,325.807829863395,323.6013842434,37.8534822182887,239.505657961451,238.159588098091,25.356868919236,83.92261,83.92261,88.86523,8.994075
0.7799996,S,0.7799996,0.2204078,0,0.4575273,0,481.9744,42.92257,4.798892,0,74.00213,88.60466,2.835443,325.660487846272,323.448947347801,37.8884125277294,242.762084329847,241.394077499273,25.7357530360446,83.91451,83.91451,91.27917,9.249537
0.7899995,S,0.7899995,0.2234066,0,0.4575412,0,481.6855,42.9026,4.930145,0,73.99152,88.60466,2.837504,325.511801679884,323.295242860062,37.9225391678583,246.017023502837,244.627029855612,26.1149784192468,83.90651,83.90651,93.72545,9.508791
0.7999995,S,0.7999995,0.226404,0,0.4575555,0,481.3965,42.88264,5.063106,0,73.9809,88.60466,2.839565,325.361479081106,323.139976730594,37.9558626353809,249.270458756973,247.858429550691,26.4945370371168,83.8986,83.8986,96.20403,9.771838
0.8099995,S,0.8099995,0.2294002,0,0.4575702,0,481.1075,42.86269,5.197767,0,73.97029,88.60466,2.841625,325.209663815093,322.98329201055,37.9883998182803,252.522375193981,251.088262398604,26.8744210268085,83.89079,83.89079,98.71491,10.03868
0.8199995,S,0.8199995,0.232395,0,0.4575853,0,480.8185,42.84276,5.33413,0,73.95968,88.60466,2.843686,325.056321831289,322.82515293714,38.020165617718,255.77275796528,254.316513855818,27.2546226744875,83.88306,83.88306,101.2581,10.30933
0.8299995,S,0.8299995,0.2353885,0,0.4576008,0,480.5295,42.82283,5.47219,0,73.94906,88.60466,2.845747,324.901487518903,322.66559129951,38.0511863590794,259.021591521688,257.543169696692,27.6351345295732,83.87543,83.87543,103.8335,10.58378
0.8399995,S,0.8399995,0.2383806,0,0.4576167,0,480.2406,42.80293,5.611945,0,73.93845,88.60466,2.847808,324.745120582021,322.504567361228,38.0814570753105,262.268861137108,260.768215298219,28.0159490918144,83.86788,83.86788,106.4412,10.86203
0.8499995,S,0.8499995,0.2413715,0,0.457633,0,479.9516,42.78303,5.753389,0,73.92783,88.60466,2.849869,324.587187297894,322.342045359508,38.1109951511,265.51455071161,263.991635679765,28.3970590348069,83.86041,83.86041,109.0811,11.1441
0.8599995,S,0.8599995,0.2443609,0,0.4576496,0,479.6626,42.76314,5.89652,0,73.91722,88.60466,2.85193,324.427788768541,322.178124635426,38.1398234348953,268.758645946649,267.213416854107,28.7784572606309,83.85303,83.85303,111.7532,11.42997
0.8699995,S,0.8699995,0.2473489,0,0.4576667,0,479.3737,42.74327,6.041334,0,73.90661,88.60466,2.853991,324.266883288187,322.012761478908,38.1679583179743,272.001131496239,270.433544396921,29.1601368352794,83.84572,83.84572,114.4576,11.71967
0.8799995,S,0.8799995,0.2503356,0,0.4576889,0,479.0847,42.7234,6.187893,0,73.896,88.60466,2.856052,324.10436193311,321.845848601591,38.1953814222376,275.241991354812,273.652002810999,29.5420906409644,83.83849,83.83849,117.1941,12.01318
0.8899994,S,0.8899994,0.2533209,0,0.4577485,0,478.7958,42.70355,6.336644,0,73.88538,88.60466,2.858113,323.939983142297,321.677143611248,38.2220872839262,278.481206696626,276.868774175211,29.9243115052604,83.83135,83.83135,119.9628,12.31051
0.8999994,S,0.8999994,0.2563047,0,0.4578084,0,478.5068,42.68371,6.487095,0,73.87476,88.60466,2.860174,323.7740598241,321.506956452038,38.2481211032298,281.718762595991,280.083843667869,30.3067927077436,83.82427,83.82427,122.7636,12.61167
0.9099994,S,0.9099994,0.2592871,0,0.4578688,0,478.2179,42.66388,6.639243,0,73.86415,88.60466,2.862235,323.606652257707,321.335346728608,38.2734938076671,284.954643694088,283.297197063331,30.6895276372655,83.81727,83.81727,125.5966,12.91665
0.9199994,S,0.9199994,0.2622681,0,0.4579295,0,477.929,42.64407,6.793088,0,73.85354,88.60466,2.864295,323.437603184278,321.162155495235,38.298211854408,288.188833871205,286.508818546498,31.0725097472493,83.81034,83.81034,128.4617,13.22546
0.9299994,S,0.9299994,0.2652476,0,0.4579906,0,477.64,42.62427,6.948622,0,73.84293,88.60466,2.866356,323.266989094746,320.987458251136,38.3222896479085,291.421317346905,289.718693057263,31.4557326351627,83.80347,83.80347,131.3589,13.5381
0.9399994,S,0.9399994,0.2682256,0,0.4580521,0,477.351,42.60448,7.105845,0,73.83231,88.60466,2.868417,323.094933183009,320.811378179248,38.3457361288657,294.652079770033,292.926806767349,31.8391899878804,83.79668,83.79668,134.2881,13.85457
0.9499994,S,0.9499994,0.2712021,0,0.4581141,0,477.0621,42.5847,7.264754,0,73.82169,88.60466,2.870478,322.921385098846,320.63386362221,38.3685607346819,297.881106068953,296.133145331904,32.2228755866512,83.78996,83.78996,137.2495,14.17488
0.9599994,S,0.9599994,0.2741771,0,0.4581764,0,476.7732,42.56493,7.425344,0,73.81108,88.60466,2.872539,322.7462554614,320.454823186232,38.390776379697,301.108381088152,299.337693492139,32.6067833418672,83.78329,83.78329,140.2428,14.49903
0.9699994,S,0.9699994,0.2771506,0,0.4582392,0,476.4843,42.54517,7.587615,0,73.80047,88.60466,2.8746,322.569611299226,320.274324423246,38.4123840573218,304.333888484831,302.540436664785,32.9909071738546,83.7767,83.7767,143.2682,14.82702
0.9799994,S,0.9799994,0.2801226,0,0.4583023,0,476.1953,42.52543,7.75156,0,73.78986,88.60466,2.876661,322.391375083464,320.09228786039,38.4333966818963,307.557613397074,305.741359471843,33.375241132083,83.77016,83.77016,146.3257,15.15885
0.9899994,S,0.9899994,0.283093,0,0.4583659,0,475.6434,42.5057,7.917181,0,73.77924,88.60466,2.878722,322.012605212078,319.710937334593,38.4322060790903,310.777550045564,308.938468773728,33.7595631842836,83.76369,83.76369,149.4151,15.49453
0.9999993,S,0.9999993,0.2860601,0,0.4584298,0,475.0257,42.48598,8.084363,0,73.76863,88.60466,2.880783,321.582355581293,319.278457943365,38.4249621277667,313.993183549686,312.131253281797,34.1438127969726,83.75728,83.75728,152.5364,15.83404
1.009999,S,1.009999,0.2890233,0,0.4584942,0,474.4079,42.46629,8.253077,0,73.75801,88.60466,2.882844,321.150318678572,318.8442500174,38.4170719627382,317.204495909107,315.319695710704,34.5279835080131,83.75092,83.75092,155.6896,16.1774
1.019999,S,1.019999,0.2919825,0,0.4585588,0,473.7902,42.44663,8.423318,0,73.7474,88.60466,2.884905,320.716520655989,318.4083413722,38.4085246564863,320.411469398769,318.503779053256,34.912068745993,83.74463,83.74463,158.8746,16.5246
1.029999,S,1.029999,0.294938,0,0.4586239,0,473.1725,42.42699,8.595076,0,73.73679,88.60466,2.886966,320.280973115148,317.970739955049,38.3993524948611,323.614087203504,321.683486381734,35.2960622623587,83.73839,83.73839,162.0914,16.87564
1.039999,S,1.039999,0.2978895,0,0.4586893,0,472.5548,42.40738,8.768338,0,73.72617,88.60466,2.889027,319.843675016333,317.53144576595,38.3895480272818,326.812331260756,324.85880076842,35.6799577340508,83.7322,83.7322,165.34,17.23052
1.049999,S,1.049999,0.3008371,0,0.4587551,0,471.9371,42.38779,8.943107,0,73.71556,88.60466,2.891088,319.404627346143,317.090458804901,38.3791206911506,330.006183921935,328.029705285594,36.0637489323839,83.72607,83.72607,168.6203,17.58924
1.059999,S,1.059999,0.3037807,0,0.4588213,0,471.3193,42.36823,9.11937,0,73.70495,88.60466,2.893148,318.963752141672,316.647699599041,38.3680794271646,333.195627581779,331.196182210808,36.4474297180796,83.71999,83.71999,171.9323,17.9518
1.069999,S,1.069999,0.3067205,0,0.4588878,0,470.7016,42.34869,9.297116,0,73.69433,88.60466,2.895209,318.52123664463,316.203354909594,38.3564406266013,336.380645240333,334.358215689227,36.8309941157723,83.71397,83.71397,175.2759,18.31819
1.079999,S,1.079999,0.3096562,0,0.4589547,0,470.0839,42.32919,9.476344,0,73.68372,88.60466,2.89727,318.076894421824,315.757237975337,38.34419683888,339.561218874486,337.515787998403,37.2144360755905,83.70799,83.70799,178.651,18.68842
1.089999,S,1.089999,0.3125879,0,0.459022,0,469.4662,42.3097,9.657044,0,73.6731,88.60466,2.899331,317.630834485975,315.309456084632,38.3313699190376,342.737331527855,340.668882488772,37.5977497662132,83.70207,83.70207,182.0577,19.06248
1.099999,S,1.099999,0.3155157,0,0.4590897,0,468.8485,42.29024,9.839203,0,73.66249,88.60466,2.901392,317.183060896927,314.860013211121,38.3179618538957,345.908965446078,343.817482550506,37.9809293761874,83.6962,83.6962,185.4959,19.44037
1.109999,S,1.109999,0.3184395,0,0.4591577,0,468.2308,42.27081,10.02282,0,73.65188,88.60466,2.903453,316.73351860901,314.408853723803,38.3039751269812,349.076103157459,346.961571017468,38.3639691188956,83.69036,83.69036,188.9655,19.8221
1.119999,S,1.119999,0.3213592,0,0.4592262,0,467.6131,42.2514,10.20788,0,73.64127,88.60466,2.905514,316.282263566916,313.95603325368,38.2894166921694,352.238728163102,350.10113127983,38.7468632772589,83.68459,83.68459,192.4665,20.20765
1.129999,S,1.129999,0.3242749,0,0.459295,0,466.9955,42.23202,10.39439,0,73.63065,88.60466,2.907575,315.829344128456,313.501599484469,38.2742959868626,355.39682275975,353.236147204602,39.1296062285726,83.67886,83.67886,195.9989,20.59703
