Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,S,0,0,0,0,0,0,40.6,0,0,74.76,88.60466,2.688283,0,0,0,0,0,0,80,80,0,0
0.010,S,0.010,0.010,0,0.3911058,0,5.569942,40.6,0,0,74.74825,88.60466,2.690565,0,0,0,29.3400001525879,0,0,80,80,0,0
0.02,S,0.02,0.02562147,0,0.4599304,0,10.98076,40.59988,0.0611297,0,74.7365,88.60466,2.692846,0,0,0,29.3400001525879,0,0,80,80,0,0
0.03,S,0.03,0.02562147,0,0.4599304,0,242.4437,40.59955,0.0611297,0,74.72475,88.60466,2.695127,160.493410370325,156.989194429029,33.3545739715276,29.7150447622877,1.569892,0.3335457,80,80,0.00784946,0.001667729
0.04,S,0.04,0.02594898,0,0.4602875,0,473.9066,40.59431,0.06275119,0,74.71301,88.60466,2.697409,343.916555717575,337.676832230111,65.2146783452743,30.7264882484088,4.94666,0.9856925,80,80,0.04043222,0.00826392
0.05,S,0.05,0.02683224,0,0.4611765,0,501.1611,40.57948,0.06722528,0,74.70126,88.60466,2.699691,365.656694704162,359.08934726619,68.9902823730608,32.1691929300242,8.537554,1.675595,80,80,0.1078533,0.02157036
0.05999999,S,0.05999999,0.0280921,0,0.462276,0,506.1044,40.55929,0.07386188,0,74.68951,88.60466,2.701972,369.770035989497,363.140665263656,69.7046393545189,33.9672666231133,12.16896,2.372641,80,80,0.2113859,0.04181153
0.06999999,S,0.06999999,0.0296623,0,0.4634093,0,488.7364,40.5382,0.0825512,0,74.67776,88.60466,2.704253,356.189067696816,349.764437253771,67.3460494704759,35.9764085372621,15.6666,3.046102,80,80,0.3505636,0.06890525
0.07999999,S,0.07999999,0.03141682,0,0.4644177,0,482.6133,40.5176,0.09280686,0,74.66601,88.60466,2.706535,351.516507767197,345.16229028818,66.5345669247507,38.1825163906549,19.11822,3.711448,80,80,0.5244877,0.102693
0.08999999,S,0.08999999,0.03334335,0,0.46527,0,481.3095,40.49756,0.1047292,0,74.65426,88.60466,2.708817,350.660946299314,344.319620077347,66.3859811204266,40.5677116373821,22.56141,4.375308,80,80,0.7328859,0.1431268
0.09999999,S,0.09999999,0.03542627,0,0.4659501,0,480.0058,40.4776,0.1183945,0,74.6425,88.60466,2.711098,349.802391404609,343.474000930201,66.2368758123702,43.100168076822,25.99615,5.037677,80,80,0.9756737,0.1901917
0.11,S,0.11,0.0376378,0,0.4664533,0,478.702,40.4577,0.1337809,0,74.63075,88.60466,2.713379,348.941056246742,342.625642885823,66.0872875193762,45.7534503914416,29.42241,5.69855,80,80,1.252766,0.2438729
0.12,S,0.12,0.03995485,0,0.4667886,0,477.3982,40.43785,0.1508665,0,74.619,88.60466,2.715661,348.077018118674,341.774622063061,65.9372296660961,48.5058535481695,32.84016,6.357923,80,80,1.564079,0.3041552
0.13,S,0.13,0.04235847,0,0.4669724,0,476.0944,40.41806,0.1696292,0,74.60725,88.60466,2.717942,347.210318345436,340.920979155287,65.7867094278093,51.3396562315427,36.24937,7.01579,80,80,1.909527,0.3710238
0.14,S,0.14,0.04483319,0,0.4670237,0,474.7906,40.39832,0.1900473,0,74.5955,88.60466,2.720224,346.340949372178,340.064706712296,65.6357254907834,54.2404195027253,39.65002,7.672147,80,80,2.289024,0.4444635
0.15,S,0.15,0.04736638,0,0.4669619,0,473.4869,40.37863,0.2120996,0,74.58376,88.60466,2.722505,345.468952142138,339.205845051268,65.4842849639652,57.1963524680319,43.04208,8.326989,80,80,2.702484,0.5244591
0.16,S,0.16,0.04994778,0,0.466805,0,472.8842,40.35899,0.2357652,0,74.57201,88.60466,2.724787,345.153143132132,338.894793190404,65.429438041478,60.2026685764034,46.43103,8.981283,80,80,3.14985,0.6110005
0.17,S,0.17,0.05257317,0,0.4665689,0,473.3333,40.33941,0.2610653,0,74.56026,88.60466,2.727068,345.674011756272,339.407815786897,65.5198976376127,63.2590528392253,49.82511,9.636482,80,80,3.631131,0.7040893
0.18,S,0.18,0.05524231,0,0.4662666,0,473.7824,40.31982,0.2880552,0,74.54851,88.60466,2.72935,346.194085912711,339.920055680471,65.610219227823,66.359389364688,53.22431,10.29258,80,80,4.146378,0.8037346
0.19,S,0.19,0.05794984,0,0.4659098,0,474.2315,40.30021,0.3167353,0,74.53676,88.60466,2.731631,346.713517950558,340.431662825158,65.7004297988206,69.4985756693294,56.62863,10.94958,80,80,4.695642,0.9099454
0.2,S,0.2,0.06069132,0,0.4655083,0,474.6805,40.28058,0.3471062,0,74.52501,88.60466,2.733913,347.232228494574,340.942559244083,65.7905145245348,72.6723109817897,60.03806,11.60748,80,80,5.278976,1.022731
0.21,S,0.21,0.06346298,0,0.4650707,0,475.1296,40.26094,0.3791691,0,74.51326,88.60466,2.736194,347.750273596534,341.452800045571,65.880483661731,75.8769644908385,63.45259,12.26628,80,80,5.896429,1.142099
0.22,S,0.22,0.06626166,0,0.4646042,0,475.5787,40.24127,0.4129255,0,74.50151,88.60466,2.738476,348.267676251955,341.962407880335,65.9703412043621,79.1094612128019,66.87222,12.92598,80,80,6.548053,1.268061
0.23,S,0.23,0.06908467,0,0.4641147,0,476.0278,40.22159,0.4483766,0,74.48976,88.60466,2.740757,348.784435205027,342.471381513081,66.0600869346336,82.3671723485615,70.29694,13.58658,80,80,7.233899,1.400624
0.24,S,0.24,0.07192973,0,0.4636074,0,476.4769,40.20189,0.4855245,0,74.47801,88.60466,2.743039,349.300499823962,342.979671076437,66.1497120596042,85.6478426145341,73.72674,14.24808,80,80,7.954018,1.539797
0.25,S,0.25,0.07479487,0,0.4630865,0,476.926,40.18217,0.524371,0,74.46626,88.60466,2.74532,349.815831873782,343.487238913673,66.2392099364693,88.9495259532079,77.16161,14.91047,80,80,8.70846,1.68559
0.26,S,0.26,0.07767836,0,0.4625556,0,477.3751,40.16243,0.5649188,0,74.45451,88.60466,2.747602,350.330538679611,343.994190733957,66.3285992075538,92.2705571478784,80.60155,15.57376,80,80,9.497275,1.838011
0.27,S,0.27,0.08057878,0,0.4620177,0,477.8242,40.14267,0.6071697,0,74.44276,88.60466,2.749883,350.844545052387,344.500452482656,66.41786681505,95.6094722314569,84.04655,16.23794,80,80,10.32052,1.997069
0.28,S,0.28,0.08349484,0,0.4614753,0,478.2733,40.1229,0.6511267,0,74.43102,88.60466,2.752165,351.35789725924,345.006069731356,66.5070207944794,98.9649985873681,87.4966,16.90301,80,80,11.17823,2.162774
0.29,S,0.29,0.08642544,0,0.4609304,0,478.7225,40.1031,0.6967924,0,74.41926,88.60466,2.754446,351.870568614456,345.51101619798,66.5960565116245,102.336039629483,90.95171,17.56897,80,80,12.07047,2.335134
0.3,S,0.3,0.0893696,16.74434,0.4603848,0,479.1716,40.08329,0.7441701,0,74.40751,88.60466,2.756728,352.382568229035,346.0153,66.68498,105.72161526093,94.41187,18.23582,80,79.06784,13.01459,2.514158
0.31,S,0.31,0.0923265,16.21714,1.411252,2.950179,479.6207,40.06346,2.434528,5.419501,74.39576,88.60466,2.759009,351.601356515273,346.0017,62.5007,109.097327690309,97.87189,18.86083,79.99741,79.09228,13.99331,2.699641
0.32,S,0.32,0.09527481,15.71488,1.352454,2.866261,480.0698,40.04361,2.484399,5.597385,74.38401,88.60466,2.761291,352.112188743284,346.5271,62.46569,112.486251028731,101.3372,19.48549,79.98955,79.1158,15.00668,2.891373
0.33,S,0.33,0.09823469,15.2351,1.298064,2.785525,480.519,40.02374,2.534857,5.773518,74.37226,88.60466,2.763572,352.623251206345,347.0462,62.46673,115.887757766988,104.8077,20.11016,79.97632,79.13829,16.05476,3.089351
0.3399999,S,0.3399999,0.1012056,14.77559,1.247599,2.707705,480.9681,40.00385,2.585806,5.947543,74.36051,88.60466,2.765854,353.134731379401,347.559,62.50504,119.301298285681,108.2833,20.73521,79.95759,79.15964,17.13759,3.293578
0.3499999,S,0.3499999,0.104187,14.33437,1.200637,2.632554,481.4172,39.98394,2.63715,6.119083,74.34876,88.60466,2.768135,353.646538090983,348.0652,62.58187,122.726469081475,111.764,21.36103,79.93324,79.17976,18.25523,3.504059
0.3599999,S,0.3599999,0.1071787,13.90967,1.156912,2.559812,481.8664,39.96402,2.689031,6.287664,74.33701,88.60466,2.770416,354.158801957853,348.5647,62.69854,126.162735968738,115.2496,21.98802,79.9032,79.19857,19.40773,3.720804
0.3699999,S,0.3699999,0.11018,13.49994,1.116441,2.489189,482.3155,39.94407,2.742226,6.452666,74.32526,88.60466,2.772698,354.670542402759,349.0563,62.85613,129.60988086977,118.7402,22.61658,79.86743,79.21598,20.59513,3.943827
0.3799999,S,0.3799999,0.1131909,13.10385,1.07851,2.420611,482.7646,39.92411,2.795705,6.613931,74.31351,88.60466,2.77498,355.182772023163,349.5409,63.05522,133.067456976452,122.2356,23.24713,79.82593,79.23192,21.81749,4.173146
0.3899999,S,0.3899999,0.116211,12.72014,1.042882,2.353911,483.2138,39.90413,2.84941,6.771041,74.30177,88.60466,2.777261,355.695531028627,350.0184,63.29637,136.535231619662,125.7358,23.88009,79.7787,79.24631,23.07484,4.408782
0.3999999,S,0.3999999,0.1192399,12.34781,1.009348,2.288929,483.5405,39.88413,2.903296,6.923459,74.29002,88.60466,2.779542,356.109998394404,350.3914,63.56255,140.011923380905,129.2397,24.51572,79.72574,79.25907,24.36724,4.650761
0.4099999,S,0.4099999,0.1222767,11.98601,0.9777328,2.225538,483.5815,39.86411,2.957301,7.070568,74.27827,88.60466,2.781824,356.294277744732,350.53,63.83049,143.495067268906,132.745,25.15403,79.66705,79.27016,25.69469,4.89911
0.4199999,S,0.4199999,0.1253192,11.63379,0.947886,2.163633,483.6226,39.84409,3.011336,7.211992,74.26652,88.60466,2.784106,356.478674984143,350.6607,64.1414,146.984405083271,136.2516,25.79544,79.60262,79.27953,27.05721,5.153857
0.4299999,S,0.4299999,0.1283672,11.29027,0.9196593,2.103082,483.6636,39.82407,3.065365,7.34725,74.25477,88.60466,2.786387,356.663276640297,350.7834,64.49573,150.479709053874,139.7594,26.4404,79.53247,79.2871,28.4548,5.415036
0.4399998,S,0.4399998,0.1314204,10.95465,0.8929214,2.043768,483.7046,39.80404,3.119354,7.475853,74.24302,88.60466,2.788668,356.848085015876,350.8979,64.89391,153.980858850418,143.2684,27.08934,79.45659,79.29286,29.88749,5.682685
0.4499998,S,0.4499998,0.1344787,10.62624,0.8675544,1.985577,483.7457,39.78401,3.173282,7.597274,74.23127,88.60466,2.79095,357.033024196242,351.0039,65.33638,157.487565950836,146.7784,27.7427,79.37498,79.29675,31.35527,5.956845
0.4599998,S,0.4599998,0.1375419,10.30434,0.8434563,1.928409,483.7867,39.76398,3.227124,7.710991,74.21952,88.60466,2.793231,357.218233781125,351.1013,65.82358,160.999751289554,150.2894,28.40094,79.28764,79.29873,32.85817,6.237564
0.4699998,S,0.4699998,0.14061,9.988346,0.8205339,1.872168,483.8277,39.74395,3.280873,7.81646,74.20777,88.60466,2.795513,357.403689144755,351.1898,66.35602,164.517250202612,153.8013,29.0645,79.19457,79.29876,34.39618,6.524891
0.4799998,S,0.4799998,0.1436828,9.677711,0.7987049,1.816763,483.8688,39.72392,3.334517,7.913105,74.19602,88.60466,2.797794,357.589380528956,351.2691,66.93418,168.039915787035,157.314,29.73384,79.09578,79.29681,35.96932,6.818882
0.4899998,S,0.4899998,0.1467601,9.371922,0.7778969,1.762115,483.9099,39.70388,3.388065,8.000361,74.18427,88.60466,2.800076,357.775521199054,351.3391,67.55857,171.567616235014,160.8274,30.40943,78.99125,79.29285,37.57759,7.119599
0.4999998,S,0.4999998,0.1498418,9.070506,0.758045,1.708148,483.9509,39.68385,3.441524,8.077635,74.17252,88.60466,2.802357,357.961947570966,351.3993,68.22967,175.100227805199,164.3414,31.09173,78.88099,79.28683,39.221,7.427104
0.5099998,S,0.5099998,0.152928,8.773032,0.739091,1.654792,483.9919,39.66381,3.494917,8.144319,74.16077,88.60466,2.804639,358.148816829444,351.4495,68.94798,178.637637379939,167.8559,31.78121,78.765,79.27874,40.89956,7.741469
0.5199998,S,0.5199998,0.1560183,8.479108,0.7209837,1.601981,484.033,39.64377,3.548269,8.19979,74.14902,88.60466,2.80692,358.336120685051,351.4893,69.71404,182.179745595342,171.3708,32.47835,78.64328,79.26852,42.61327,8.062767
0.5299998,S,0.5299998,0.1591128,8.188358,0.7036775,1.549657,484.0741,39.62373,3.601622,8.243422,74.13727,88.60466,2.809202,358.523859382254,351.5183,70.52831,185.726461536055,174.886,33.18364,78.51584,79.25617,44.36213,8.391077
0.5399998,S,0.5399998,0.1622114,7.900441,0.6871315,1.497764,484.1151,39.60368,3.655026,8.274568,74.12552,88.60466,2.811483,358.712179359604,351.5362,71.39137,189.277698379258,178.4014,33.89755,78.38266,79.24164,46.14614,8.726483
0.5499998,S,0.5499998,0.165314,7.615052,0.671309,1.446247,484.1562,39.58364,3.708539,8.292548,74.11377,88.60466,2.813765,358.901147009727,351.5426,72.30376,192.833293914111,181.9168,34.62059,78.24376,79.22488,47.96531,9.069074
0.5599998,S,0.5599998,0.1684204,7.331886,0.6561785,1.395061,484.1973,39.56359,3.762232,8.296708,74.10202,88.60466,2.816046,359.090657470965,351.5369,73.26601,196.393271856526,185.4322,35.35325,78.09912,79.20591,49.81963,9.418942
0.5699998,S,0.5699998,0.1715307,7.050687,0.641711,1.344159,484.2384,39.54354,3.816186,8.286344,74.09027,88.60466,2.818328,359.280835492561,351.5187,74.27868,199.957483388263,188.9474,36.09604,77.94875,79.18467,51.70911,9.776189
0.5799997,S,0.5799997,0.1746448,6.771198,0.6278815,1.2935,484.2794,39.52349,3.870501,8.260756,74.07852,88.60466,2.820609,359.471732313385,351.4875,75.34231,203.525874611184,192.4623,36.84946,77.79266,79.16113,53.63373,10.14092
0.5899997,S,0.5899997,0.1777626,6.493204,0.6146679,1.243046,484.3205,39.50344,3.92528,8.21923,74.06677,88.60466,2.822891,359.663337166983,351.4427,76.45747,207.098311161214,195.9767,37.61404,77.63084,79.13528,55.59349,10.51323
0.5999997,S,0.5999997,0.180884,6.216477,0.6020513,1.192763,484.3616,39.48339,3.980647,8.161051,74.05502,88.60466,2.825172,359.855848176506,351.3839,77.62465,210.674753353317,199.4905,38.39029,77.46329,79.10706,57.5884,10.89326
0.6099997,S,0.6099997,0.184009,5.940841,0.5900142,1.142615,484.4027,39.46333,4.036735,8.085471,74.04327,88.60466,2.827454,360.049231598445,351.3104,78.84448,214.255170290448,203.0036,39.17873,77.29003,79.07648,59.61843,11.2811
0.6199997,S,0.6199997,0.1871374,5.666227,0.5785426,1.092575,484.4438,39.44328,4.093703,7.991767,74.03152,88.60466,2.829735,360.243624672552,351.2217,80.11733,217.83944605312,206.5158,39.9799,77.11118,79.0435,61.68359,11.67689
0.6299997,S,0.6299997,0.1902694,5.392654,0.5676286,1.042638,484.4849,39.42322,4.151744,7.879345,74.01978,88.60466,2.832017,360.438937381659,351.1172,81.44286,221.427561696104,210.027,40.79433,76.92694,79.00809,63.78386,12.08077
0.6399997,S,0.6399997,0.1934047,5.120162,0.5572672,0.9928091,484.526,39.40316,4.211092,7.747713,74.00803,88.60466,2.834298,360.635252697756,350.9966,82.82012,225.019402103505,213.537,41.62253,76.7375,78.97023,65.91924,12.49285
0.6499997,S,0.6499997,0.1965434,4.848817,0.5474547,0.943102,484.5671,39.38309,4.271988,7.596428,73.99628,88.60466,2.83658,360.832626595988,350.8596,84.248,228.61485557958,217.0456,42.46501,76.5431,78.92991,68.08969,12.91329
0.6599997,S,0.6599997,0.1996852,4.578706,0.5381874,0.8935328,484.6082,39.36303,4.33469,7.425105,73.98453,88.60466,2.838861,361.031005494315,350.7058,85.72531,232.213907636024,220.5527,43.32227,76.34396,78.88711,70.29522,13.34222
0.6699997,S,0.6699997,0.2028303,4.309936,0.5294623,0.8441224,484.6493,39.34296,4.399471,7.2334,73.97278,88.60466,2.841143,361.230364640521,350.5349,87.25056,235.816442846061,224.0581,44.19477,76.14035,78.84182,72.5358,13.77981
0.6799996,S,0.6799996,0.2059785,4.04265,0.5212761,0.7948949,484.6905,39.3229,4.466607,7.02103,73.96103,88.60466,2.843424,361.430768639732,350.3467,88.82224,239.422352904067,227.5616,45.08299,75.93255,78.79404,74.81142,14.2262
0.6899996,S,0.6899996,0.2091298,3.777004,0.5136255,0.7458811,484.7316,39.30283,4.536388,6.787801,73.94927,88.60466,2.845706,361.632296148686,350.1411,90.43853,243.031525924941,231.063,45.98737,75.72085,78.74377,77.12205,14.68155
0.6999996,S,0.6999996,0.2122839,3.513218,0.506507,0.6971143,484.4756,39.28276,4.609107,6.533447,73.93752,88.60466,2.847987,361.591378811583,349.6819,92.03746,246.641478777839,234.5598,46.90775,75.50556,78.69106,79.46764,15.14603
0.7099996,S,0.7099996,0.2154388,3.251468,0.4999169,0.6486391,484.1866,39.2627,4.684981,6.258,73.92577,88.60466,2.850269,361.524082356301,349.1789,93.66834,250.251873856437,238.0516,47.84443,75.28701,78.6359,81.84816,15.61979
0.7199996,S,0.7199996,0.2185942,2.991973,0.4938496,0.6004927,483.8976,39.24264,4.764291,5.961479,73.91402,88.60466,2.85255,361.457499720015,348.6584,95.33543,253.862590003232,241.5382,48.79778,75.06554,78.57832,84.26354,16.103
0.7299996,S,0.7299996,0.2217499,2.73496,0.4882988,0.5527197,483.6086,39.2226,4.847332,5.644036,73.90228,88.60466,2.854832,361.391418933699,348.1203,97.03615,257.473501623816,245.0194,49.76814,74.84151,78.51833,86.71374,16.59583
0.7399996,S,0.7399996,0.2249059,2.480676,0.4832569,0.5053665,483.3196,39.20257,4.934386,5.305892,73.89053,88.60466,2.857113,361.325933372388,347.5649,98.76776,261.084479867409,248.495,50.75582,74.61532,78.45596,89.19868,17.09845
0.7499996,S,0.7499996,0.228062,2.229372,0.4787152,0.4584825,483.0306,39.18255,5.025729,4.947383,73.87878,88.60466,2.859395,361.26096358245,346.9924,100.5274,264.695484288475,251.9649,51.7611,74.38732,78.39124,91.71833,17.61103
0.7599996,S,0.7599996,0.2312182,1.98133,0.4746635,0.4121184,482.7416,39.16254,5.121631,4.568917,73.86703,88.60466,2.861676,361.196323005924,346.403,102.312,268.306374806404,255.4289,52.78422,74.15795,78.32421,94.27262,18.13376
0.7699996,S,0.7699996,0.2343743,1.73683,0.4710902,0.3663302,482.4526,39.14255,5.222331,4.171038,73.85528,88.60466,2.863957,361.131974628501,345.7972,104.1182,271.917105494316,258.8869,53.82541,73.92762,78.25491,96.86149,18.66681
0.7799996,S,0.7799996,0.2375305,1.496182,0.4679822,0.3211735,482.1636,39.12257,5.328063,3.754366,73.84353,88.60466,2.866239,361.067959956571,345.1756,105.9428,275.527524754026,262.3387,54.88484,73.69675,78.18338,99.48488,19.21036
0.7899995,S,0.7899995,0.2406864,1.259697,0.465325,0.2767091,481.8747,39.1026,5.43903,3.319669,73.83178,88.60466,2.86852,361.00401227424,344.5387,107.7821,279.137478564436,265.7841,55.96266,73.46581,78.10966,102.1427,19.7646
0.7999995,S,0.7999995,0.243842,1.027693,0.4631022,0.232998,481.5857,39.08264,5.555408,2.867813,73.82003,88.60466,2.870802,360.940170954301,343.8874,109.6324,282.746899737333,269.223,57.05899,73.23523,78.03383,104.835,20.3297
0.8099995,S,0.8099995,0.2469972,0.8005044,0.4612958,0.1901026,481.2967,39.06269,5.677346,2.39977,73.80828,88.60466,2.873083,360.876205868106,343.2224,111.49,286.355616165779,272.6552,58.17389,73.00548,77.95592,107.5615,20.90587
0.8199995,S,0.8199995,0.2501519,0.5784661,0.4598884,0.1480875,481.0078,39.04276,5.804985,1.916649,73.79653,88.60466,2.875365,360.811840409444,342.5446,113.3507,289.963643276077,276.0807,59.3074,72.77704,77.87603,110.3223,21.49327
0.8299995,S,0.8299995,0.2533061,0.3619224,0.4588987,0.107017,480.7188,39.02283,5.938921,1.419651,73.78478,88.60466,2.877646,360.746737923117,341.8549,115.2104,293.570694915544,279.4992,60.4595,72.55038,77.7942,113.1173,22.09211
0.8399995,S,0.8399995,0.2564595,0.1512146,0.4582619,0.06695801,480.4298,39.00292,6.078673,0.9101273,73.77303,88.60466,2.879928,360.680879353384,341.1547,117.0648,297.176864756582,282.9108,61.63015,72.32599,77.71051,115.9464,22.70256
0.8499995,S,0.8499995,0.2596122,-0.05329651,0.457954,0.02797604,480.1409,38.98302,6.224252,0.3895155,73.76128,88.60466,2.882209,360.614307822485,340.4455,118.9098,300.781849199474,286.3152,62.81925,72.10435,77.62505,118.8096,23.3248
0.8599995,S,0.8599995,0.262764,-0.2512795,0.4579494,-0.009860298,479.8519,38.96314,6.375605,-0.140585,73.74953,88.60466,2.884491,360.54652195922,339.7285,120.7408,304.385718034883,289.7125,64.02666,71.88596,77.5379,121.7067,23.95903
0.8699995,S,0.8699995,0.2659149,-0.4423786,0.4582215,-0.04648804,479.563,38.94326,6.532651,-0.6785393,73.73779,88.60466,2.886772,360.477611194163,339.0056,122.5533,307.988243079657,293.1025,65.25219,71.67131,77.44916,124.6377,24.60543
0.8799995,S,0.8799995,0.2690648,-0.6262606,0.4587424,-0.08184005,479.274,38.9234,6.695252,-1.222535,73.72604,88.60466,2.889054,360.40709275357,338.2782,124.3428,311.589472456258,296.4853,66.49562,71.46088,77.35891,127.6026,25.26417
0.8899994,S,0.8899994,0.2722135,-0.8025832,0.4594837,-0.1158536,478.9851,38.90355,6.863245,-1.770705,73.71428,88.60466,2.891335,360.334820251013,337.5482,126.1047,315.189248485113,299.8608,67.75667,71.25517,77.26725,130.6012,25.93543
0.8999994,S,0.8999994,0.2753611,-0.9710224,0.460416,-0.1484647,478.6961,38.88371,7.036403,-2.321044,73.70253,88.60466,2.893617,360.260383101445,336.8174,127.8342,318.787498684665,303.229,69.03501,71.05463,77.17429,133.6335,26.61939
0.9099994,S,0.9099994,0.2785074,-1.131337,0.4615097,-0.179613,478.4072,38.86388,7.214465,-2.87148,73.69078,88.60466,2.895898,360.183436743252,336.0877,129.5267,322.38413550898,306.5899,70.33028,70.85967,77.08015,136.6994,27.31621
0.9199994,S,0.9199994,0.2816525,-1.283528,0.4627355,-0.2092535,478.1183,38.84407,7.397138,-3.420075,73.67903,88.60466,2.89818,360.103929470049,335.3611,131.1784,325.979063022185,309.9435,71.64206,70.67045,76.98492,139.7988,28.02608
0.9299994,S,0.9299994,0.2847961,-1.427753,0.4640665,-0.2373866,477.8293,38.82426,7.584125,-3.96555,73.66728,88.60466,2.900461,360.021341264778,334.6385,132.7872,329.572273974734,313.2899,72.96993,70.48695,76.88871,142.9317,28.74914
0.9399994,S,0.9399994,0.2879384,-1.564153,0.4654788,-0.2640417,477.5404,38.80447,7.775155,-4.507083,73.65553,88.60466,2.902743,359.935979180798,333.921,134.3528,333.163664043188,316.6291,74.31346,70.30918,76.79163,146.098,29.48555
0.9499994,S,0.9499994,0.2910791,-1.692869,0.4669502,-0.2892449,477.2515,38.78469,7.969944,-5.04381,73.64378,88.60466,2.905024,359.847390717454,333.209,135.8746,336.753224085819,319.9612,75.67221,70.13715,76.69379,149.2976,30.23548
0.9599994,S,0.9599994,0.2942184,-1.814035,0.4684603,-0.3130228,476.9626,38.76493,8.168207,-5.57487,73.63203,88.60466,2.907306,359.755718351578,332.5035,137.3521,340.340940049091,323.2863,77.04573,69.97083,76.59529,152.5305,30.99907
0.9699994,S,0.9699994,0.2973561,-1.927778,0.4699904,-0.3354007,476.6736,38.74517,8.369674,-6.099394,73.62029,88.60466,2.909587,359.66065893168,331.8051,138.7846,343.9266099507,326.6043,78.43358,69.81026,76.49622,155.7965,31.77647
0.9799994,S,0.9799994,0.3004921,-2.034231,0.4715233,-0.3564028,476.3847,38.72543,8.574053,-6.616498,73.60854,88.60466,2.911869,359.562211326566,331.1146,140.1717,347.510406416849,329.9155,79.8353,69.65541,76.39666,159.0957,32.56781
0.9899994,S,0.9899994,0.3036267,-2.133527,0.4730434,-0.3760541,475.8328,38.7057,8.781082,-7.125226,73.59679,88.60466,2.91415,359.241843667368,330.2277,141.4368,351.08998053858,333.2178,81.24966,69.50629,76.29677,162.4278,33.37324
0.9999993,S,0.9999993,0.3067575,-2.225792,0.4745366,-0.3943799,475.2151,38.68598,8.990371,-7.624683,73.58504,88.60466,2.916432,358.863114394124,329.2992,142.6351,354.664778455206,336.5108,82.67601,69.3629,76.19662,165.793,34.19287
1.009999,S,1.009999,0.3098844,-2.311136,0.4759904,-0.4114042,474.5973,38.66629,9.201621,-8.113986,73.57329,88.60466,2.918713,358.480242406538,328.3809,143.7848,358.234767741278,339.7946,84.11386,69.22523,76.09631,169.1909,35.02682
1.019999,S,1.019999,0.3130072,-2.389674,0.4773929,-0.4271477,473.9796,38.64663,9.414564,-8.592189,73.56154,88.60466,2.920995,358.093237589332,327.4736,144.8855,361.799914642742,343.0693,85.56271,69.09331,75.99593,172.6216,35.8752
1.029999,S,1.029999,0.3161258,-2.461516,0.4787339,-0.4416324,473.3619,38.62699,9.628934,-9.058386,73.54979,88.60466,2.923276,357.701944785823,326.578,145.9366,365.360281182267,346.3351,87.02208,68.9671,75.89553,176.0849,36.73812
1.039999,S,1.039999,0.3192404,-2.526765,0.4800042,-0.4548793,472.7442,38.60738,9.84448,-9.511648,73.53804,88.60466,2.925558,357.30625664939,325.6948,146.9376,368.915830538841,349.5921,88.49146,68.84663,75.79522,179.5809,37.61569
1.049999,S,1.049999,0.3223508,-2.585526,0.4811958,-0.466908,472.1265,38.58779,10.06095,-9.951036,73.52629,88.60466,2.927839,356.906025287848,324.8246,147.8881,372.466514472265,352.8404,89.97034,68.7319,75.69505,183.1093,38.508
1.059999,S,1.059999,0.3254571,-2.637895,0.4823017,-0.4777384,471.5088,38.56823,10.2781,-10.37561,73.51454,88.60466,2.930121,356.501080245727,323.9681,148.7874,376.012295160187,356.0801,91.45821,68.62289,75.59512,186.6701,39.41514
1.069999,S,1.069999,0.3285592,-2.683977,0.4833157,-0.4873887,470.8911,38.54869,10.4957,-10.78443,73.50279,88.60466,2.932402,356.091253017832,323.1259,149.635,379.553215391638,359.3114,92.95457,68.5196,75.49547,190.2632,40.3372
1.079999,S,1.079999,0.3316573,-2.72386,0.4842329,-0.4958789,470.2733,38.52918,10.71352,-11.17656,73.49104,88.60466,2.934684,355.676611280092,322.2988,150.4305,383.089221224111,362.5344,94.45887,68.42204,75.39619,193.8885,41.27427
1.089999,S,1.089999,0.334751,-2.757638,0.485049,-0.5032255,469.6557,38.5097,10.93135,-11.55102,73.47929,88.60466,2.936965,355.256746821338,321.4872,151.1732,386.620351297201,365.7493,95.9706,68.33022,75.29735,197.546,42.22642
1.099999,S,1.099999,0.3378407,-2.785398,0.4857606,-0.5094463,469.038,38.49024,11.149,-11.90688,73.46754,88.60466,2.939247,354.831802609011,320.692,151.8626,390.146547489673,368.9562,97.48922,68.24413,75.19902,201.2356,43.19372
1.109999,S,1.109999,0.3409262,-2.807226,0.4863652,-0.5145573,468.4203,38.47081,11.36625,-12.24314,73.45579,88.60466,2.941528,354.401351557609,319.9135,152.4981,393.667839147832,372.1553,99.0142,68.16376,75.10125,204.9571,44.17624
1.119999,S,1.119999,0.3440074,-2.82321,0.486861,-0.5185753,467.8026,38.4514,11.58294,-12.55885,73.44404,88.60466,2.94381,353.965478159792,319.1525,153.0792,397.184255804815,375.3468,100.545,68.08913,75.00411,208.7106,45.17403
