#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 5028, 1,N0CALL,    -0.30, 3,   boost,   -0.53, 100215.00,   92.81,   -0.25,    0.00, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,    -0.29, 3,   boost,   -0.00, 100225.00,   91.97,   -1.09,    0.00, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,    -0.28, 3,   boost,   -0.00, 100218.00,   92.56,   -0.50,    0.00, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,    -0.27, 3,   boost,   -0.00, 100198.00,   94.24,    1.18,    0.00, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,    -0.26, 3,   boost,   -1.59, 100220.00,   92.39,   -0.67,    0.00, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,    -0.25, 3,   boost,    0.53, 100204.00,   93.74,    0.67,    0.00, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,    -0.24, 3,   boost,    0.53, 100199.00,   94.16,    1.09,    0.00, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,    -0.23, 3,   boost,   -0.00, 100216.00,   92.73,   -0.34,    0.00, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,    -0.22, 3,   boost,   -1.06, 100199.00,   94.16,    1.09,    0.00, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,    -0.21, 3,   boost,   -0.53, 100211.00,   93.15,    0.08,    0.00, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,    -0.20, 3,   boost,   -0.00, 100220.00,   92.39,   -0.67,    0.00, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,    -0.19, 3,   boost,   -0.00, 100222.00,   92.22,   -0.84,    0.00, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,    -0.18, 3,   boost,   -0.00, 100211.00,   93.15,    0.08,    0.00, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,    -0.17, 3,   boost,   -0.00, 100215.00,   92.81,   -0.25,    0.00, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,    -0.16, 3,   boost,   -0.00, 100218.00,   92.56,   -0.50,    0.00, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,    -0.15, 3,   boost,   -0.00, 100224.00,   92.06,   -1.01,    0.00, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,    -0.14, 3,   boost,   -0.00, 100213.00,   92.98,   -0.08,    0.00, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,    -0.13, 3,   boost,   -0.00, 100206.00,   93.57,    0.50,    0.00, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,    -0.12, 3,   boost,   -0.00, 100214.00,   92.90,   -0.17,    0.00, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,    -0.11, 3,   boost,    0.53, 100209.00,   93.32,    0.25,    0.00, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,    -0.10, 3,   boost,   -1.59, 100195.00,   94.49,    1.43,    0.00, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,    -0.09, 3,   boost,   -0.00, 100208.00,   93.40,    0.34,    0.00, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,    -0.08, 3,   boost,    0.53, 100207.00,   93.48,    0.42,    0.01, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,    -0.07, 3,   boost,    0.53, 100199.00,   94.16,    1.09,    0.04, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,    -0.06, 3,   boost,    1.59, 100207.00,   93.48,    0.42,    0.14, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,    -0.05, 3,   boost,    7.95, 100236.00,   91.05,   -2.02,    0.35, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,    -0.04, 3,   boost,   58.31, 100345.00,   81.90,  -11.16,    0.71, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,    -0.03, 3,   boost,   44.00, 100182.00,   95.58,    2.52,    1.25, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,    -0.02, 3,   boost,  113.44, 100231.00,   91.47,   -1.60,    1.98, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,    -0.01, 3,   boost,  106.02, 100220.00,   92.39,   -0.67,    2.85, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,     0.00, 3,   boost,  106.02, 100261.00,   88.95,   -4.11,    3.81, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,     0.00, 3,   boost,  106.02, 100261.00,   88.95,   -4.11,    3.81, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,     0.00, 3,   boost,  106.02, 100261.00,   88.95,   -4.11,    3.81, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,     0.00, 3,   boost,  106.02, 100261.00,   88.95,   -4.11,    3.81, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,     0.00, 3,   boost,  106.02, 100261.00,   88.95,   -4.11,    3.81, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,     0.00, 3,   boost,  106.02, 100261.00,   88.95,   -4.11,    3.81, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,     0.00, 3,   boost,  106.02, 100261.00,   88.95,   -4.11,    3.81, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,     0.00, 3,   boost,  106.02, 100261.00,   88.95,   -4.11,    3.81, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,     0.00, 3,   boost,  106.02, 100261.00,   88.95,   -4.11,    3.81, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,     0.00, 3,   boost,  106.02, 100261.00,   88.95,   -4.11,    3.81, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,     0.00, 3,   boost,  106.02, 100261.00,   88.95,   -4.11,    3.81, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,     0.00, 3,   boost,  106.02, 100261.00,   88.95,   -4.11,    3.81, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,     0.00, 3,   boost,  106.02, 100261.00,   88.95,   -4.11,    3.81, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,     0.00, 3,   boost,  106.02, 100261.00,   88.95,   -4.11,    3.81, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,     0.00, 3,   boost,  106.02, 100261.00,   88.95,   -4.11,    3.81, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,     0.00, 3,   boost,  106.02, 100261.00,   88.95,   -4.11,    3.81, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,     0.00, 3,   boost,  106.02, 100261.00,   88.95,   -4.11,    3.81, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,     0.00, 3,   boost,  106.02, 100261.00,   88.95,   -4.11,    3.81, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,     0.00, 3,   boost,  106.02, 100261.00,   88.95,   -4.11,    3.81, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,     0.00, 3,   boost,  106.02, 100261.00,   88.95,   -4.11,    3.81, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,     0.00, 3,   boost,  106.02, 100261.00,   88.95,   -4.11,    3.81, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,     0.00, 3,   boost,  106.02, 100261.00,   88.95,   -4.11,    3.81, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,     0.00, 3,   boost,  106.02, 100261.00,   88.95,   -4.11,    3.81, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,     0.00, 3,   boost,  106.02, 100261.00,   88.95,   -4.11,    3.81, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
6, 5028, 1,N0CALL,     0.00, 3,   boost,  106.02, 100261.00,   88.95,   -4.11,    3.81, 26.7, 4.07, 4.06, 4.08, 1, 1, 11,  41.4898739, -89.5063269,   222.0, 2019, 11, 15, 19, 57, 48,        0,        0,   0,   0,   1.5,2147483647.0,2147483647.0, 25,  0,  0,  0,  0,  0,  0,  0,  0, 29, 21, 28,  0, 22,  0,  0,  0,  0,  0, 27,  0, 21,  0, 26, 26,  0,  0,  0,  0,  0, 30, 29
