2.899999999999999911e+00,1.286374850000000151e+03,5.119247619999999870e+02
2.950000000000000178e+00,1.311188012000000072e+03,5.115104759999999828e+02
3.000000000000000000e+00,1.335846652000000176e+03,5.107733319999999821e+02
3.049999999999999822e+00,1.360352662000000237e+03,5.097695219999999949e+02
3.100000000000000089e+00,1.384703702000000021e+03,5.086000000000000227e+02
3.149999999999999911e+00,1.408842910000000074e+03,5.071057140000000345e+02
3.200000000000000178e+00,1.432883316000000150e+03,5.053390459999999962e+02
3.250000000000000000e+00,1.456654710000000250e+03,5.032466660000000616e+02
3.299999999999999822e+00,1.480211367999999993e+03,5.010923800000000483e+02
3.350000000000000089e+00,1.503611814000000095e+03,4.987190459999999916e+02
3.399999999999999911e+00,1.526798972000000049e+03,4.961799980000000687e+02
3.450000000000000178e+00,1.549886344000000008e+03,4.935285700000000588e+02
3.500000000000000000e+00,1.572757912000000033e+03,4.907076180000000249e+02
3.549999999999999822e+00,1.595529299999999921e+03,4.878295239999999922e+02
3.600000000000000089e+00,1.618255419999999958e+03,4.849447620000000256e+02
3.649999999999999911e+00,1.640881159999999909e+03,4.820561900000000719e+02
3.700000000000000178e+00,1.663463479999999663e+03,4.792161900000000401e+02
3.750000000000000000e+00,1.685886079999999765e+03,4.763161900000000628e+02
3.799999999999999822e+00,1.708205979999999727e+03,4.734095240000000899e+02
3.850000000000000089e+00,1.730424959999999601e+03,4.706085720000000379e+02
3.899999999999999911e+00,1.752483719999999494e+03,4.677466680000000565e+02
3.950000000000000178e+00,1.774381999999999607e+03,4.648219060000000695e+02
4.000000000000000000e+00,1.796177019999999629e+03,4.619457160000001181e+02
4.049999999999999822e+00,1.817813119999999572e+03,4.590647640000000820e+02
4.099999999999999645e+00,1.839228899999999612e+03,4.561180980000000886e+02
4.150000000000000355e+00,1.860542739999999412e+03,4.532219080000000986e+02
4.200000000000000178e+00,1.881752639999999474e+03,4.504285740000000828e+02
4.250000000000000000e+00,1.902800939999999173e+03,4.475752400000000648e+02
4.299999999999999822e+00,1.923802659999999150e+03,4.449333340000000589e+02
4.349999999999999645e+00,1.944642419999999220e+03,4.423419040000000564e+02
4.400000000000000355e+00,1.965318239999999150e+03,4.397438100000001100e+02
4.450000000000000178e+00,1.985831739999999172e+03,4.371942860000000906e+02
4.500000000000000000e+00,2.006240459999999075e+03,4.346400000000001000e+02
4.549999999999999822e+00,2.026426899999999250e+03,4.320800000000000978e+02
4.599999999999999645e+00,2.046508239999998978e+03,4.295161900000000514e+02
4.650000000000000355e+00,2.066366819999999279e+03,4.267828560000000380e+02
4.700000000000000178e+00,2.086119999999998981e+03,4.240447620000000484e+02
4.750000000000000000e+00,2.105767619999999170e+03,4.212476180000001023e+02
4.799999999999999822e+00,2.125249819999999090e+03,4.184457140000000663e+02
4.849999999999999645e+00,2.144626159999998890e+03,4.156399980000000483e+02
4.900000000000000355e+00,2.163836739999998827e+03,4.127723800000000551e+02
4.950000000000000178e+00,2.182881399999998848e+03,4.098990459999999985e+02
5.000000000000000000e+00,2.201818099999998594e+03,4.070761880000000588e+02
5.049999999999999822e+00,2.220648419999999078e+03,4.042504740000000538e+02
5.099999999999999645e+00,2.239370539999998982e+03,4.014723800000000438e+02
5.150000000000000355e+00,2.257926079999998819e+03,3.987466660000000616e+02
5.200000000000000178e+00,2.276313199999998687e+03,3.959580940000000737e+02
5.250000000000000000e+00,2.294593359999998938e+03,3.931666660000000206e+02
5.299999999999999822e+00,2.312823199999998906e+03,3.904819040000000427e+02
5.349999999999999645e+00,2.330885799999999108e+03,3.876828560000001289e+02
5.400000000000000355e+00,2.348781019999998989e+03,3.848780940000001465e+02
5.450000000000000178e+00,2.366567139999998744e+03,3.821257120000001350e+02
5.500000000000000000e+00,2.384244039999999131e+03,3.794228560000000812e+02
5.549999999999999822e+00,2.401692879999998695e+03,3.766019040000000473e+02
5.599999999999999645e+00,2.419032219999999143e+03,3.738885700000000156e+02
5.650000000000000355e+00,2.436261979999998857e+03,3.711714279999999917e+02
5.700000000000000178e+00,2.453382019999998647e+03,3.685619060000000218e+02
5.750000000000000000e+00,2.470331979999999021e+03,3.658904760000000351e+02
5.799999999999999822e+00,2.487230739999998605e+03,3.632714280000000713e+02
5.849999999999999645e+00,2.503959159999998974e+03,3.606476180000000795e+02
5.900000000000000355e+00,2.520577359999998862e+03,3.580190480000000548e+02
5.950000000000000178e+00,2.537085219999999026e+03,3.554438099999999849e+02
6.000000000000000000e+00,2.553481159999998908e+03,3.529200000000000159e+02
6.049999999999999822e+00,2.569766539999998713e+03,3.503942859999999655e+02
6.099999999999999645e+00,2.585939839999998640e+03,3.478638100000000009e+02
6.150000000000000355e+00,2.602002359999999044e+03,3.453314300000000117e+02
6.200000000000000178e+00,2.617893519999999171e+03,3.427942879999999946e+02
6.250000000000000000e+00,2.633672239999998510e+03,3.403104779999999892e+02
6.299999999999999822e+00,2.649338419999998678e+03,3.378209539999999720e+02
6.349999999999999645e+00,2.664832779999998820e+03,3.352152399999999943e+02
6.400000000000000355e+00,2.680214399999998932e+03,3.326609540000000038e+02
6.450000000000000178e+00,2.695543719999998757e+03,3.302171439999999620e+02
6.500000000000000000e+00,2.710760039999998298e+03,3.277695239999999330e+02
6.549999999999999822e+00,2.725804039999998622e+03,3.252619039999999586e+02
6.599999999999999645e+00,2.740733499999998457e+03,3.228638079999999491e+02
6.650000000000000355e+00,2.755551039999998920e+03,3.204628539999999930e+02
6.700000000000000178e+00,2.770255199999999149e+03,3.180580919999999878e+02
6.750000000000000000e+00,2.784785159999998996e+03,3.155923779999999397e+02
6.799999999999999822e+00,2.799262199999999211e+03,3.132390459999999166e+02
6.849999999999999645e+00,2.813625599999999395e+03,3.108257139999999481e+02
6.900000000000000355e+00,2.827873899999999594e+03,3.084647599999999557e+02
6.950000000000000178e+00,2.842008299999999508e+03,3.061009499999999548e+02
7.000000000000000000e+00,2.856028719999999794e+03,3.037333299999999667e+02
7.049999999999999822e+00,2.869933779999999842e+03,3.013619019999999296e+02
7.099999999999999645e+00,2.883724679999999807e+03,2.989857119999999213e+02
7.150000000000000355e+00,2.897460899999999583e+03,2.966638079999999604e+02
7.200000000000000178e+00,2.911021899999999277e+03,2.942809499999999616e+02
7.250000000000000000e+00,2.924468419999999242e+03,2.919523799999999483e+02
7.299999999999999822e+00,2.937860059999999521e+03,2.896780939999999305e+02
7.349999999999999645e+00,2.951076119999999719e+03,2.873447619999999461e+02
7.400000000000000355e+00,2.964176219999999830e+03,2.850647619999999165e+02
7.450000000000000178e+00,2.977221259999999802e+03,2.828399999999999181e+02
7.500000000000000000e+00,2.990150179999999636e+03,2.805542859999999337e+02
7.549999999999999822e+00,3.002964059999999790e+03,2.782666659999999297e+02
7.599999999999999645e+00,3.015661639999999352e+03,2.760333319999999162e+02
7.650000000000000355e+00,3.028242819999999483e+03,2.737971399999998994e+02
7.700000000000000178e+00,3.040767499999999472e+03,2.716133319999999571e+02
7.750000000000000000e+00,3.053176799999999275e+03,2.694266659999999547e+02
7.799999999999999822e+00,3.065469479999999294e+03,2.672942859999999428e+02
7.849999999999999645e+00,3.077645459999999275e+03,2.650999999999999091e+02
7.900000000000000355e+00,3.089704639999999017e+03,2.629028559999999288e+02
7.950000000000000178e+00,3.101646999999999025e+03,2.607047619999999597e+02
8.000000000000000000e+00,3.113472419999999147e+03,2.585047619999999142e+02
8.050000000000000711e+00,3.125302139999999326e+03,2.564180959999999345e+02
8.099999999999999645e+00,3.136953579999998965e+03,2.542714299999999241e+02
8.150000000000000355e+00,3.148487819999998919e+03,2.521228579999999511e+02
8.199999999999999289e+00,3.159904819999998836e+03,2.499152379999999596e+02
8.250000000000000000e+00,3.171325959999999213e+03,2.478780959999999709e+02
8.300000000000000711e+00,3.182568419999998696e+03,2.457800019999999961e+02
8.349999999999999645e+00,3.193814979999999196e+03,2.437380979999999795e+02
8.400000000000000355e+00,3.204882659999998850e+03,2.416933359999999880e+02
8.449999999999999289e+00,3.215832739999998466e+03,2.396466699999999719e+02
8.500000000000000000e+00,3.226725499999998647e+03,2.375980979999999931e+02
8.550000000000000711e+00,3.237500479999998788e+03,2.355476219999999614e+02
8.599999999999999645e+00,3.248156619999998838e+03,2.334933359999999709e+02
8.650000000000000355e+00,3.258694819999998799e+03,2.314371459999999843e+02
8.699999999999999289e+00,3.269114059999998972e+03,2.293790499999999781e+02
8.750000000000000000e+00,3.279475659999998697e+03,2.273200019999999881e+02
8.800000000000000711e+00,3.289718159999998534e+03,2.252580959999999664e+02
8.849999999999999645e+00,3.299902979999998934e+03,2.232523819999999546e+02
8.900000000000000355e+00,3.310030019999999240e+03,2.213028579999999863e+02
8.949999999999999289e+00,3.320038719999999103e+03,2.193514299999999650e+02
9.000000000000000000e+00,3.329928099999999176e+03,2.173971439999999689e+02
9.050000000000000711e+00,3.339698059999999259e+03,2.154400019999999927e+02
9.099999999999999645e+00,3.349409199999999146e+03,2.134219059999999786e+02
9.150000000000000355e+00,3.359001699999999346e+03,2.114619059999999706e+02
9.199999999999999289e+00,3.368474599999999100e+03,2.094990499999999827e+02
9.250000000000000000e+00,3.377950119999999515e+03,2.076504779999999926e+02
9.300000000000000711e+00,3.387245239999999285e+03,2.056257159999999828e+02
9.349999999999999645e+00,3.396420559999999114e+03,2.036561920000000043e+02
9.400000000000000355e+00,3.405536779999998998e+03,2.016266700000000185e+02
9.449999999999999289e+00,3.414533139999999094e+03,1.996523860000000070e+02
9.500000000000000000e+00,3.423471159999999145e+03,1.977352440000000229e+02
9.550000000000000711e+00,3.432350019999999404e+03,1.958161960000000192e+02
9.599999999999999645e+00,3.441108819999999469e+03,1.938952440000000195e+02
9.650000000000000355e+00,3.449747539999998935e+03,1.919733400000000358e+02
9.699999999999999289e+00,3.458326939999999013e+03,1.901066740000000266e+02
9.750000000000000000e+00,3.466786079999998947e+03,1.882381020000000262e+02
9.800000000000000711e+00,3.475124939999998787e+03,1.863095300000000520e+02
9.849999999999999645e+00,3.483466119999999137e+03,1.844961960000000545e+02
9.900000000000000355e+00,3.491686159999999290e+03,1.826228620000000546e+02
9.949999999999999289e+00,3.499785739999998896e+03,1.806895280000000525e+02
1.000000000000000000e+01,3.507825799999999163e+03,1.788123860000000889e+02
1.005000000000000071e+01,3.515745299999999133e+03,1.769342920000000845e+02
1.009999999999999964e+01,3.523605219999999463e+03,1.751133400000001075e+02
1.015000000000000036e+01,3.531405559999999241e+03,1.732923880000001020e+02
1.019999999999999929e+01,3.539084479999999076e+03,1.714685780000000932e+02
1.025000000000000000e+01,3.546642619999999170e+03,1.696447680000000844e+02
1.030000000000000071e+01,3.554141039999999521e+03,1.677619100000000572e+02
1.034999999999999964e+01,3.561579759999999169e+03,1.659952440000000706e+02
1.040000000000000036e+01,3.568896859999999378e+03,1.642276260000000434e+02
1.044999999999999929e+01,3.576092259999998987e+03,1.624000060000000474e+02
1.050000000000000000e+01,3.583227819999998701e+03,1.606295280000000503e+02
1.055000000000000071e+01,3.590242339999998876e+03,1.587990520000000458e+02
1.059999999999999964e+01,3.597196259999998802e+03,1.569676220000000342e+02
1.065000000000000036e+01,3.604090259999999034e+03,1.551933360000000448e+02
1.069999999999999929e+01,3.610862399999998615e+03,1.534171460000000593e+02
1.075000000000000000e+01,3.617513239999998405e+03,1.515828600000000677e+02
1.080000000000000071e+01,3.624103439999998500e+03,1.498057160000000465e+02
1.084999999999999964e+01,3.630572259999998550e+03,1.480285740000000487e+02
1.090000000000000036e+01,3.636980359999998655e+03,1.461914300000000253e+02
1.094999999999999929e+01,3.643328299999998308e+03,1.444123820000000364e+02
1.100000000000000000e+01,3.649554119999998420e+03,1.426323820000000353e+02
1.105000000000000071e+01,3.655657799999998588e+03,1.407933334000000229e+02
1.109999999999999964e+01,3.661700659999998607e+03,1.390104772000000253e+02
1.115000000000000036e+01,3.667621279999998478e+03,1.371676194000000351e+02
1.119999999999999929e+01,3.673542999999998756e+03,1.353819056000000387e+02
1.125000000000000000e+01,3.679342479999998432e+03,1.335952398000000301e+02
1.130000000000000071e+01,3.685081019999998261e+03,1.318647644000000412e+02
1.134999999999999964e+01,3.690697179999998298e+03,1.300742874000000597e+02
1.140000000000000036e+01,3.696190959999998540e+03,1.282238106000000641e+02
1.144999999999999929e+01,3.701562279999998282e+03,1.263723818000000563e+02
1.150000000000000000e+01,3.706872619999998278e+03,1.245790490000000545e+02
1.155000000000000071e+01,3.712183899999998175e+03,1.228438102000000498e+02
1.159999999999999964e+01,3.717372139999998581e+03,1.211066682000000441e+02
1.165000000000000036e+01,3.722499819999998635e+03,1.193685740000000379e+02
1.169999999999999929e+01,3.727566439999998693e+03,1.176295260000000411e+02
1.175000000000000000e+01,3.732510399999998754e+03,1.158895260000000462e+02
1.180000000000000071e+01,3.737393219999998564e+03,1.142066684000000407e+02
1.184999999999999964e+01,3.742152859999998327e+03,1.124647632000000357e+02
1.190000000000000036e+01,3.746851399999998193e+03,1.107800004000000200e+02
1.194999999999999929e+01,3.751488739999998415e+03,1.090952376000000186e+02
1.200000000000000000e+01,3.756003279999998540e+03,1.073504752000000195e+02
1.205000000000000071e+01,3.760456579999998667e+03,1.056638088000000266e+02
1.209999999999999964e+01,3.764786579999998594e+03,1.039761888000000170e+02
1.215000000000000036e+01,3.769055279999998675e+03,1.022885688000000073e+02
1.219999999999999929e+01,3.773262719999998808e+03,1.006590448000000038e+02
1.225000000000000000e+01,3.777346839999998792e+03,9.891142560000000117e+01
1.230000000000000071e+01,3.781369619999999031e+03,9.722190240000000472e+01
1.234999999999999964e+01,3.785207259999999224e+03,9.541428360000000453e+01
1.240000000000000036e+01,3.789045259999998962e+03,9.372285480000000746e+01
1.244999999999999929e+01,3.792821879999999055e+03,9.208952200000000232e+01
1.250000000000000000e+01,3.796475039999998899e+03,9.045523559999999463e+01
1.255000000000000071e+01,3.800066739999998845e+03,8.881999720000000309e+01
1.259999999999999964e+01,3.803534919999999147e+03,8.706571139999999787e+01
1.265000000000000036e+01,3.806941659999999047e+03,8.536952119999999411e+01
1.269999999999999929e+01,3.810286619999998948e+03,8.367237779999999248e+01
1.275000000000000000e+01,3.813570079999999052e+03,8.197428239999999278e+01
1.280000000000000071e+01,3.816729939999998805e+03,8.027523539999998548e+01
1.284999999999999964e+01,3.819828259999998863e+03,7.857523439999998516e+01
1.290000000000000036e+01,3.822864779999998973e+03,7.693332939999999098e+01
1.294999999999999929e+01,3.825839479999998730e+03,7.529047279999998921e+01
1.300000000000000000e+01,3.828752599999998438e+03,7.364666419999998936e+01
1.305000000000000071e+01,3.831541999999998552e+03,7.200190199999998697e+01
1.309999999999999964e+01,3.834269559999998364e+03,7.035618819999999118e+01
1.315000000000000036e+01,3.836873379999998178e+03,6.870952239999998312e+01
1.319999999999999929e+01,3.839415299999997842e+03,6.706190299999998672e+01
1.325000000000000000e+01,3.841895599999998012e+03,6.541333159999997804e+01
1.330000000000000071e+01,3.844313979999998082e+03,6.382285619999998971e+01
1.334999999999999964e+01,3.846608539999998357e+03,6.217237919999998752e+01
1.340000000000000036e+01,3.848841219999997975e+03,6.063904619999998147e+01
1.344999999999999929e+01,3.851012179999998352e+03,5.904666519999998542e+01
1.350000000000000000e+01,3.853121219999998175e+03,5.745333259999998177e+01
1.355000000000000071e+01,3.855168319999998403e+03,5.591809459999998921e+01
1.359999999999999964e+01,3.853189079999998285e+03,5.060761879999998314e+01
1.365000000000000036e+01,3.845980339999998250e+03,4.043428459999998381e+01
1.369999999999999929e+01,3.846848379999998087e+03,3.801237979999998373e+01
1.375000000000000000e+01,3.848709979999997813e+03,3.659618919999998354e+01
1.380000000000000071e+01,3.850509639999997944e+03,3.517999879999997859e+01
1.384999999999999964e+01,3.852247339999998076e+03,3.382285599999998027e+01
1.390000000000000036e+01,3.853923039999998309e+03,3.246571319999997485e+01
1.394999999999999929e+01,3.855536759999998139e+03,3.110857039999997653e+01
1.400000000000000000e+01,3.857088459999997667e+03,2.975142759999997466e+01
1.405000000000000071e+01,3.858516199999997752e+03,2.833523719999997326e+01
1.409999999999999964e+01,3.859943939999997383e+03,2.703714199999997447e+01
1.415000000000000036e+01,3.861185479999997369e+03,2.562095143999997759e+01
1.419999999999999929e+01,3.862427139999997507e+03,2.432285623999997881e+01
1.425000000000000000e+01,3.863544619999997849e+03,2.296571347999997670e+01
1.430000000000000071e+01,3.864475819999997839e+03,2.149047546099997774e+01
1.434999999999999964e+01,3.865407019999997374e+03,2.007428504199997832e+01
1.440000000000000036e+01,3.866276159999997617e+03,1.871714222299997843e+01
1.444999999999999929e+01,3.867083279999997558e+03,1.735999940399997854e+01
1.450000000000000000e+01,3.867766199999997752e+03,1.594380894399997750e+01
1.455000000000000071e+01,3.868387079999997695e+03,1.452761848399997646e+01
1.459999999999999964e+01,3.868945859999997992e+03,1.311142800399997732e+01
1.465000000000000036e+01,3.869442599999997583e+03,1.547047600399997691e+01
1.469999999999999929e+01,3.869877239999997528e+03,2.275142800399997611e+01
1.475000000000000000e+01,3.870311879999997473e+03,2.233999940399997897e+01
1.480000000000000071e+01,3.870684459999997216e+03,2.092285660399997482e+01
1.484999999999999964e+01,3.871057039999996960e+03,1.956476140399997732e+01
1.490000000000000036e+01,3.871305399999997007e+03,1.814761860399997673e+01
1.494999999999999929e+01,3.871367459999996754e+03,1.661238040399997828e+01
1.500000000000000000e+01,3.871367459999996754e+03,1.507714220399997807e+01
1.505000000000000071e+01,3.871305399999997007e+03,1.354190400399997962e+01
1.509999999999999964e+01,3.871243339999996806e+03,1.212476120399998081e+01
1.515000000000000036e+01,3.871057079999996859e+03,1.058952320399998115e+01
1.519999999999999929e+01,3.870808719999996811e+03,9.172380403999980558e+00
1.525000000000000000e+01,3.870498259999997117e+03,7.696190003999982210e+00
1.530000000000000071e+01,3.870125739999997222e+03,6.279047203999981619e+00
1.534999999999999964e+01,3.869628999999997177e+03,4.920952003999981450e+00
1.540000000000000036e+01,3.869070219999996880e+03,3.503809203999980859e+00
1.544999999999999929e+01,3.868449399999997240e+03,2.086666403999981156e+00
1.550000000000000000e+01,3.867766479999997046e+03,6.695236039999810096e-01
1.555000000000000071e+01,3.867021479999997155e+03,-6.885715960000191593e-01
1.559999999999999964e+01,3.866276479999996809e+03,-1.987619196000019350e+00
1.565000000000000036e+01,3.865531479999996918e+03,-3.227619196000019119e+00
1.569999999999999929e+01,3.864724459999997180e+03,-4.467619196000018889e+00
1.575000000000000000e+01,3.863917339999997239e+03,-5.648571596000019568e+00
1.580000000000000071e+01,3.863110219999996843e+03,-6.829523996000019359e+00
1.584999999999999964e+01,3.862303099999996903e+03,-7.951428796000019616e+00
1.590000000000000036e+01,3.861433959999997114e+03,-9.132381196000018519e+00
1.594999999999999929e+01,3.860440619999997580e+03,-1.031333359600002098e+01
1.600000000000000000e+01,3.859385259999997288e+03,-1.137619079600002081e+01
1.605000000000000071e+01,3.858329899999996996e+03,-1.238000039600002111e+01
1.610000000000000142e+01,3.861176919999996699e+03,-9.608572196000020327e+00
1.614999999999999858e+01,3.869067479999996522e+03,-2.033333196000020493e+00
1.619999999999999929e+01,3.868695299999996678e+03,-2.209523596000019907e+00
1.625000000000000000e+01,3.867205579999996644e+03,-3.391428196000019657e+00
1.630000000000000071e+01,3.865653879999996661e+03,-4.573332996000019968e+00
1.635000000000000142e+01,3.864040159999997286e+03,-5.755237796000019834e+00
1.639999999999999858e+01,3.862426439999997456e+03,-6.819047196000019184e+00
1.644999999999999929e+01,3.860812719999997626e+03,-7.823808996000019889e+00
1.650000000000000000e+01,3.859137019999997392e+03,-8.828570796000018817e+00
1.655000000000000071e+01,3.857461319999997613e+03,-9.774284996000019987e+00
1.660000000000000142e+01,3.855785619999997380e+03,-1.066095159600001985e+01
1.664999999999999858e+01,3.854110079999997197e+03,-1.154761823600002124e+01
1.669999999999999929e+01,3.852372379999997065e+03,-1.249333243600002064e+01
1.675000000000000000e+01,3.850634879999997338e+03,-1.337999907600002203e+01
1.680000000000000071e+01,3.848959699999997611e+03,-1.420761805700002256e+01
1.685000000000000142e+01,3.847284519999997428e+03,-1.503523703800002309e+01
1.689999999999999858e+01,3.845547339999997803e+03,-1.592190361900002316e+01
1.694999999999999929e+01,3.843748219999997673e+03,-1.680857020000002322e+01
1.700000000000000000e+01,3.841887319999997089e+03,-1.763618914000002036e+01
1.705000000000000071e+01,3.839964479999997366e+03,-1.846380808000002105e+01
1.710000000000000142e+01,3.837979879999997138e+03,-1.935047480000002196e+01
1.714999999999999858e+01,3.835871419999997215e+03,-2.407142760000002468e+01
1.719999999999999929e+01,3.833701079999997091e+03,-3.365523680000002571e+01
1.725000000000000000e+01,3.831468799999996918e+03,-3.542857020000002422e+01
1.730000000000000071e+01,3.829236519999997199e+03,-3.613714180000002330e+01
1.735000000000000142e+01,3.826942359999996825e+03,-3.684571340000002948e+01
1.739999999999999858e+01,3.824710319999996500e+03,-3.743618960000002716e+01
1.744999999999999929e+01,3.822664379999996527e+03,-3.784952280000002389e+01
1.750000000000000000e+01,3.820742439999996350e+03,-3.814476080000002867e+01
1.755000000000000071e+01,3.818820499999996173e+03,-3.838095120000002680e+01
1.760000000000000142e+01,3.816836619999996401e+03,-3.867618920000002447e+01
1.764999999999999858e+01,3.814852939999996579e+03,-3.897142720000002214e+01
1.769999999999999929e+01,3.812745699999996759e+03,-3.938476060000002832e+01
1.775000000000000000e+01,3.810514699999996992e+03,-3.985714160000002693e+01
1.780000000000000071e+01,3.808222039999996923e+03,-4.038857020000002507e+01
1.785000000000000142e+01,3.805929639999996652e+03,-4.097904640000002274e+01
1.789999999999999858e+01,3.803699279999996634e+03,-4.151047500000002088e+01
1.794999999999999929e+01,3.801530959999996867e+03,-4.192380840000002706e+01
1.800000000000000000e+01,3.799238939999997001e+03,-4.239618940000001857e+01
1.805000000000000071e+01,3.796947139999997034e+03,-4.280952280000002474e+01
1.810000000000000142e+01,3.794655339999997068e+03,-4.316380860000001718e+01
1.814999999999999858e+01,3.792239919999996800e+03,-4.357714200000002336e+01
1.819999999999999929e+01,3.789824659999996584e+03,-4.387238020000002336e+01
1.825000000000000000e+01,3.787285579999996571e+03,-4.422666600000002290e+01
1.830000000000000071e+01,3.784622899999996662e+03,-4.463999940000002198e+01
1.835000000000000142e+01,3.781898419999997259e+03,-4.511238040000002059e+01
1.839999999999999858e+01,3.779235959999997249e+03,-4.546666620000002013e+01
1.844999999999999929e+01,3.776635559999997440e+03,-4.582095200000001256e+01
1.850000000000000000e+01,3.774097179999997479e+03,-4.629333300000001117e+01
1.855000000000000071e+01,3.771558799999997518e+03,-4.688380920000001595e+01
1.860000000000000142e+01,3.769020639999997911e+03,-4.747428540000001362e+01
1.864999999999999858e+01,3.766606519999997545e+03,-4.788761880000001980e+01
1.869999999999999929e+01,3.764130859999997938e+03,-4.835999980000001131e+01
1.875000000000000000e+01,3.761593679999997676e+03,-4.877333320000001748e+01
1.880000000000000071e+01,3.758994939999997769e+03,-4.912761900000000992e+01
1.885000000000000142e+01,3.756581759999997303e+03,-4.924571420000000899e+01
1.889999999999999858e+01,3.754230319999997846e+03,-4.930476180000001563e+01
1.894999999999999929e+01,3.751817139999997835e+03,-4.948190460000001423e+01
1.900000000000000000e+01,3.749404159999997773e+03,-4.971809500000001236e+01
1.905000000000000071e+01,3.746867659999997613e+03,-4.995428540000001050e+01
1.910000000000000142e+01,3.744145939999997609e+03,-5.036666640000000683e+01
1.914999999999999858e+01,3.741362779999997656e+03,-5.083714260000000706e+01
1.919999999999999929e+01,3.738517899999997553e+03,-5.124857120000000776e+01
1.925000000000000000e+01,3.735611559999997098e+03,-5.171809500000000526e+01
